trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,23.999,,1.26,1.26,0.0,0.0,1.261,0.001
2.0,LP,4.253,7.019,0.327,4.584,2.0,2.0,7.346,2.762
3.0,LP,1.203,10.051,0.467,1.671,2.0,4.0,10.518,8.847
4.0,LP,23.999,,9.281,9.281,0.0,4.0,21.3,12.019
5.0,LP,7.65,,5.359,5.359,0.0,4.0,28.16,22.801
6.0,LP,4.253,33.916,0.41,4.665,2.0,6.0,34.326,29.661
7.0,LP,0.569,36.398,0.816,1.387,2.0,8.0,37.214,35.827
8.0,LP,0.569,39.285,0.363,0.933,2.0,10.0,39.648,38.715
9.0,LP,23.999,,5.486,5.486,0.0,10.0,46.635,41.149
10.0,LP,23.999,,9.475,9.475,0.0,10.0,57.611,48.136
11.0,LP,13.596,72.711,0.372,13.97,2.0,12.0,73.083,59.113
12.0,LP,2.312,76.897,0.59,2.903,2.0,14.0,77.487,74.584
13.0,LP,7.65,86.639,0.405,8.057,2.0,16.0,87.044,78.987
14.0,LP,1.203,89.749,0.728,1.932,2.0,18.0,90.477,88.545
15.0,LP,4.253,96.232,0.353,4.607,2.0,20.0,96.585,91.978
16.0,LP,13.596,111.684,0.424,14.022,2.0,22.0,112.108,98.086
17.0,LP,1.203,114.813,0.498,1.702,2.0,24.0,115.311,113.609
18.0,LP,7.65,124.463,0.428,8.079,2.0,26.0,124.891,116.812
19.0,LP,7.65,134.043,0.324,7.975,2.0,28.0,134.367,126.392
20.0,LP,13.596,149.465,0.364,13.961,2.0,30.0,149.829,135.868
21.0,LP,4.253,155.584,0.656,4.91,2.0,32.0,156.24,151.33
22.0,LP,23.999,,21.83,21.83,0.0,32.0,179.571,157.741
23.0,LP,0.206,181.279,0.768,0.975,2.0,34.0,182.047,181.072
24.0,LP,23.999,207.548,0.446,24.446,2.0,36.0,207.994,183.548
25.0,LP,1.203,210.743,2.602,3.85,2.0,38.0,213.345,209.495
26.0,LP,1.203,216.05,0.439,1.643,2.0,40.0,216.489,214.846
