trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,23.999,,4.944,4.944,0.0,0.0,4.944,0.0
2.0,LP,4.253,10.71,0.536,4.798,2.0,2.0,11.246,6.448
3.0,LP,1.203,13.977,0.43,1.65,2.0,4.0,14.407,12.757
4.0,LP,23.999,,3.498,3.498,0.0,4.0,19.406,15.908
5.0,LP,7.65,,4.402,4.402,0.0,4.0,25.31,20.908
6.0,LP,4.253,31.071,0.237,4.496,2.0,6.0,31.308,26.812
7.0,LP,0.569,33.386,0.708,1.286,2.0,8.0,34.094,32.808
8.0,LP,0.569,36.186,0.408,0.991,2.0,10.0,36.594,35.603
9.0,LP,23.999,,1.856,1.856,0.0,10.0,39.958,38.102
10.0,LP,23.999,,2.23,2.23,0.0,10.0,43.7,41.47
11.0,LP,13.596,,4.441,4.441,0.0,10.0,49.643,45.202
12.0,LP,2.312,53.465,0.402,2.723,2.0,12.0,53.867,51.144
13.0,LP,7.65,,3.02,3.02,0.0,12.0,58.402,55.382
14.0,LP,1.203,61.114,0.447,1.651,2.0,14.0,61.561,59.91
15.0,LP,4.253,,3.225,3.225,0.0,14.0,66.304,63.079
16.0,LP,13.596,,4.332,4.332,0.0,14.0,72.141,67.809
17.0,LP,1.203,74.855,0.498,1.71,2.0,16.0,75.353,73.643
18.0,LP,7.65,,3.662,3.662,0.0,16.0,80.519,76.857
19.0,LP,7.65,,3.447,3.447,0.0,16.0,85.467,82.02
20.0,LP,13.596,,9.496,9.496,0.0,16.0,96.467,86.971
21.0,LP,4.253,,2.817,2.817,0.0,16.0,100.8,97.983
22.0,LP,23.999,,4.258,4.258,0.0,16.0,106.57,102.312
23.0,LP,0.206,108.294,0.53,0.744,2.0,18.0,108.824,108.08
24.0,LP,23.999,,3.466,3.466,0.0,18.0,113.791,110.325
25.0,LP,1.203,116.511,0.464,1.668,2.0,20.0,116.975,115.307
26.0,LP,1.203,119.69,0.43,1.643,2.0,22.0,120.12,118.477
27.0,LP,2.312,123.936,0.094,2.409,2.0,24.0,124.03,121.621
28.0,LP,0.206,125.757,0.408,0.629,2.0,26.0,126.165,125.536
29.0,LP,2.312,129.988,0.408,2.726,2.0,28.0,130.396,127.67
30.0,LP,13.596,,3.6,3.6,0.0,28.0,135.502,131.902
31.0,LP,23.999,,4.434,4.434,0.0,28.0,141.436,137.002
32.0,LP,2.312,145.25,0.342,2.655,2.0,30.0,145.592,142.937
33.0,LP,4.253,,2.446,2.446,0.0,30.0,149.546,147.1
34.0,LP,0.206,151.254,0.372,0.579,2.0,32.0,151.626,151.047
35.0,LP,4.253,,1.971,1.971,0.0,32.0,155.099,153.128
36.0,LP,7.65,,3.928,3.928,0.0,32.0,160.538,156.61
37.0,LP,0.206,162.246,0.473,0.68,2.0,34.0,162.719,162.039
38.0,LP,13.596,,2.95,2.95,0.0,34.0,167.17,164.22
39.0,LP,13.596,,3.029,3.029,0.0,34.0,171.705,168.676
40.0,LP,0.206,173.424,0.489,0.704,2.0,36.0,173.913,173.209
41.0,LP,7.65,,2.657,2.657,0.0,36.0,178.071,175.414
42.0,LP,2.312,,2.054,2.054,0.0,36.0,181.627,179.573
43.0,LP,0.569,183.702,0.439,1.013,2.0,38.0,184.141,183.128
44.0,LP,0.206,185.87,0.433,0.656,2.0,40.0,186.303,185.647
45.0,LP,1.203,,0.448,0.448,0.0,40.0,188.267,187.819
46.0,LP,13.596,,5.431,5.431,0.0,40.0,195.2,189.769
47.0,LP,7.65,,4.902,4.902,0.0,40.0,201.616,196.714
48.0,LP,23.999,,2.691,2.691,0.0,40.0,205.808,203.117
