trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime
1.0,LP,13.596,,10.308,10.308,0.0,0.0,10.309,0.001
2.0,LP,2.312,14.142,0.286,2.603,2.0,2.0,14.428,11.825
3.0,LP,1.203,17.136,0.352,1.556,2.0,4.0,17.488,15.932
4.0,LP,7.65,,5.379,5.379,0.0,4.0,24.373,18.994
5.0,LP,4.253,30.134,0.33,4.59,2.0,6.0,30.464,25.874
6.0,LP,0.206,32.182,0.349,0.561,2.0,8.0,32.531,31.97
7.0,LP,13.596,,8.408,8.408,0.0,8.0,42.445,34.037
8.0,LP,23.999,,11.212,11.212,0.0,8.0,55.16,43.948
9.0,LP,0.206,56.875,0.357,0.568,2.0,10.0,57.232,56.664
10.0,LP,23.999,,11.387,11.387,0.0,10.0,70.124,58.737
11.0,LP,1.203,72.835,0.312,1.518,2.0,12.0,73.147,71.629
12.0,LP,0.206,74.871,0.356,0.568,2.0,14.0,75.227,74.659
13.0,LP,4.253,,3.36,3.36,0.0,14.0,80.091,76.731
14.0,LP,7.65,,3.195,3.195,0.0,14.0,84.791,81.596
15.0,LP,0.569,86.87,0.298,0.874,2.0,16.0,87.168,86.294
16.0,LP,1.203,89.887,0.305,1.515,2.0,18.0,90.192,88.677
17.0,LP,13.596,,5.504,5.504,0.0,18.0,97.2,91.696
18.0,LP,7.65,,5.97,5.97,0.0,18.0,104.676,98.706
19.0,LP,2.312,108.5,0.347,2.663,2.0,20.0,108.847,106.184
20.0,LP,2.312,112.672,0.348,2.666,2.0,22.0,113.02,110.354
21.0,LP,0.206,114.729,0.365,0.572,2.0,24.0,115.094,114.522
22.0,LP,0.206,116.811,0.297,0.506,2.0,26.0,117.108,116.602
23.0,LP,7.65,,5.04,5.04,0.0,26.0,123.656,118.616
24.0,LP,23.999,,5.479,5.479,0.0,26.0,130.638,125.159
25.0,LP,13.596,,7.49,7.49,0.0,26.0,139.631,132.141
26.0,LP,1.203,142.346,0.549,1.757,2.0,28.0,142.895,141.138
27.0,LP,1.203,145.606,0.269,1.479,2.0,30.0,145.875,144.396
28.0,LP,2.312,149.702,0.855,3.172,2.0,32.0,150.557,147.385
29.0,LP,23.999,,5.135,5.135,0.0,32.0,157.195,152.06
30.0,LP,2.312,161.019,0.323,2.644,2.0,34.0,161.342,158.698
31.0,LP,7.65,,3.379,3.379,0.0,34.0,166.227,162.848
32.0,LP,7.65,,5.212,5.212,0.0,34.0,172.941,167.729
33.0,LP,1.203,175.647,0.576,1.781,2.0,36.0,176.223,174.442
34.0,LP,4.253,,3.363,3.363,0.0,36.0,181.089,177.726
35.0,LP,1.203,183.796,0.355,1.56,2.0,38.0,184.151,182.591
36.0,LP,23.999,,6.118,6.118,0.0,38.0,191.773,185.655
37.0,LP,0.569,193.858,0.443,1.019,2.0,40.0,194.301,193.282
38.0,LP,7.65,,2.184,2.184,0.0,40.0,197.987,195.803
39.0,LP,13.596,,3.738,3.738,0.0,40.0,203.234,199.496
40.0,LP,13.596,,3.108,3.108,0.0,40.0,207.844,204.736
41.0,LP,0.569,209.932,0.274,0.852,2.0,42.0,210.206,209.354
42.0,LP,23.999,,4.363,4.363,0.0,42.0,216.071,211.708
43.0,LP,4.253,,3.159,3.159,0.0,42.0,220.742,217.583
44.0,LP,2.312,224.564,0.356,2.674,2.0,44.0,224.92,222.246
45.0,LP,0.569,227.0,0.431,1.006,2.0,46.0,227.431,226.425
46.0,LP,0.206,229.152,0.331,0.542,2.0,48.0,229.483,228.941
47.0,LP,1.203,232.196,0.305,1.512,2.0,50.0,232.501,230.989
48.0,LP,0.569,234.575,0.385,0.956,2.0,52.0,234.96,234.004
49.0,LP,4.253,,2.821,2.821,0.0,52.0,239.284,236.463
50.0,LP,0.569,241.373,0.318,0.901,2.0,54.0,241.691,240.79
51.0,LP,13.596,,4.256,4.256,0.0,54.0,247.449,243.193
52.0,LP,4.253,,3.729,3.729,0.0,54.0,252.685,248.956
53.0,LP,4.253,258.454,0.449,4.708,2.0,56.0,258.903,254.195
54.0,LP,13.596,,7.225,7.225,0.0,56.0,267.629,260.404
55.0,LP,0.206,269.349,0.374,0.588,2.0,58.0,269.723,269.135
56.0,LP,0.569,271.803,0.38,0.953,2.0,60.0,272.183,271.23
57.0,LP,0.569,274.27,0.465,1.037,2.0,62.0,274.735,273.698
58.0,LP,2.312,278.56,0.368,2.689,2.0,64.0,278.928,276.239
59.0,LP,4.253,,3.678,3.678,0.0,64.0,284.112,280.434
60.0,LP,23.999,,4.88,4.88,0.0,64.0,290.494,285.614
61.0,LP,7.65,,5.134,5.134,0.0,64.0,297.14,292.006
62.0,LP,0.206,298.86,0.347,0.555,2.0,66.0,299.207,298.652
63.0,LP,2.312,303.03,0.278,2.598,2.0,68.0,303.308,300.71
64.0,LP,13.596,,2.282,2.282,0.0,68.0,307.1,304.818
65.0,LP,1.203,309.814,0.471,1.679,2.0,70.0,310.285,308.606
66.0,LP,0.206,312.012,1.013,1.221,2.0,72.0,313.025,311.804
67.0,LP,23.999,,3.293,3.293,0.0,72.0,317.822,314.529
68.0,LP,23.999,,4.634,4.634,0.0,72.0,323.964,319.33
69.0,LP,2.312,327.784,0.426,2.74,2.0,74.0,328.21,325.47
70.0,LP,4.253,,2.423,2.423,0.0,74.0,332.135,329.712
71.0,LP,1.203,334.85,0.46,1.669,2.0,76.0,335.31,333.641
72.0,LP,13.596,,2.67,2.67,0.0,76.0,339.487,336.817
73.0,LP,0.569,341.564,0.352,0.926,2.0,78.0,341.916,340.99
74.0,LP,2.312,345.741,0.22,2.537,2.0,80.0,345.961,343.424
75.0,LP,23.999,,4.672,4.672,0.0,80.0,352.137,347.465
76.0,LP,23.999,,7.187,7.187,0.0,80.0,360.826,353.639
77.0,LP,13.596,,3.438,3.438,0.0,80.0,365.766,362.328
78.0,LP,23.999,,3.9,3.9,0.0,80.0,371.169,367.269
79.0,LP,0.206,372.886,0.365,0.578,2.0,82.0,373.251,372.673
80.0,LP,4.253,379.011,0.494,4.749,2.0,84.0,379.505,374.756
81.0,LP,0.569,381.59,0.335,0.913,2.0,86.0,381.925,381.012
82.0,LP,23.999,,5.152,5.152,0.0,86.0,388.589,383.437
83.0,LP,7.65,,5.662,5.662,0.0,86.0,395.765,390.103
84.0,LP,23.999,,8.94,8.94,0.0,86.0,406.209,397.269
85.0,LP,1.203,408.921,0.942,2.152,2.0,88.0,409.863,407.711
86.0,LP,2.312,413.702,0.351,2.684,2.0,90.0,414.053,411.369
87.0,LP,0.569,416.141,0.682,1.259,2.0,92.0,416.823,415.564
88.0,LP,7.65,,3.898,3.898,0.0,92.0,422.227,418.329
89.0,LP,2.312,426.05,0.305,2.62,2.0,94.0,426.355,423.735
90.0,LP,13.596,,5.021,5.021,0.0,94.0,432.88,427.859
91.0,LP,4.253,438.643,0.363,4.62,2.0,96.0,439.006,434.386
92.0,LP,2.312,442.832,0.368,2.687,2.0,98.0,443.2,440.513
93.0,LP,0.206,444.91,0.358,0.568,2.0,100.0,445.268,444.7
94.0,LP,0.569,447.354,0.276,0.85,2.0,102.0,447.63,446.78
95.0,LP,0.206,449.345,0.31,0.521,2.0,104.0,449.655,449.134
96.0,LP,2.312,453.483,0.3,2.624,2.0,106.0,453.783,451.159
97.0,LP,2.312,457.607,0.136,2.456,2.0,108.0,457.743,455.287
98.0,LP,7.65,,4.063,4.063,0.0,108.0,463.316,459.253
99.0,LP,13.596,,5.998,5.998,0.0,108.0,470.818,464.82
100.0,LP,7.65,,6.537,6.537,0.0,108.0,478.861,472.324
101.0,LP,0.569,480.937,0.354,0.925,2.0,110.0,481.291,480.366
102.0,LP,1.203,484.015,0.273,1.482,2.0,112.0,484.288,482.806
103.0,LP,1.203,487.007,0.312,1.523,2.0,114.0,487.319,485.796
104.0,LP,23.999,,4.818,4.818,0.0,114.0,493.641,488.823
105.0,LP,4.253,499.408,0.498,4.755,2.0,116.0,499.906,495.151
106.0,LP,7.65,,4.712,4.712,0.0,116.0,506.12,501.408
107.0,LP,1.203,508.841,0.553,1.765,2.0,118.0,509.394,507.629
108.0,LP,0.569,511.479,0.459,1.036,2.0,120.0,511.938,510.902
109.0,LP,13.596,,3.566,3.566,0.0,120.0,517.006,513.44
110.0,LP,0.206,518.715,0.366,0.573,2.0,122.0,519.081,518.508
111.0,LP,13.596,,3.814,3.814,0.0,122.0,524.404,520.59
112.0,LP,2.312,528.221,0.373,2.688,2.0,124.0,528.594,525.906
113.0,LP,1.203,531.317,0.408,1.621,2.0,126.0,531.725,530.104
114.0,LP,7.65,,4.874,4.874,0.0,126.0,538.11,533.236
115.0,LP,4.253,543.889,0.294,4.557,2.0,128.0,544.183,539.626
116.0,LP,4.253,549.963,0.284,4.548,2.0,130.0,550.247,545.699
117.0,LP,13.596,,4.046,4.046,0.0,130.0,555.796,551.75
118.0,LP,13.596,,6.03,6.03,0.0,130.0,563.328,557.298
119.0,LP,7.65,,5.143,5.143,0.0,130.0,569.978,564.835
120.0,LP,7.65,,5.038,5.038,0.0,130.0,576.518,571.48
121.0,LP,0.206,578.24,0.343,0.559,2.0,132.0,578.583,578.024
122.0,LP,1.203,581.296,0.286,1.497,2.0,134.0,581.582,580.085
123.0,LP,4.253,587.347,0.341,4.599,2.0,136.0,587.688,583.089
124.0,LP,0.206,589.401,0.359,0.57,2.0,138.0,589.76,589.19
125.0,LP,7.65,598.927,0.298,7.955,2.0,140.0,599.225,591.27
1.0,HP,7.5,7.502,0.356,7.858,2.0,142.0,7.858,0.0
2.0,HP,10.5,,6.957,6.957,0.0,142.0,16.357,9.4
3.0,HP,4.5,22.364,0.309,4.813,2.0,144.0,22.673,17.86
4.0,HP,9.0,,5.461,5.461,0.0,144.0,29.644,24.183
5.0,HP,12.0,,9.446,9.446,0.0,144.0,40.596,31.15
