559.7418056035295,558.4591254614718,558.6920614249752,567.9016339487631
36.415519326555774,36.42148767799321,38.51358828596826,36.66076663975776
455.06884421798566,454.88316305630366,454.3761278158883,456.4690955489949
757.6305947929008,749.3640144764069,748.5416593358707,745.8317874708009
188.47327723296826,187.7479291634974,189.08424114247697,187.47624024030347
521.8209026579857,526.265954671222,525.3081490928338,523.6068071520492
447.9329365011802,449.14578238598597,448.88770363797454,442.01946419359444
386.9364404714541,383.3280460217203,383.45687922375225,378.211638591645
787.9904806838858,803.6091908964187,803.6339999208903,790.3477542826326
553.2658181257066,552.2922992030782,551.1890386020436,544.1041768983856
762.7919618813885,780.6656025466393,780.101893265918,776.6262546512671
436.0549541441978,402.8981597362503,402.77993061182485,406.0050534809229
912.1850306211437,901.7732754596935,901.5463826632479,915.7468370655347
105.7371222327407,103.05088360746048,104.27902848910946,105.20605093438544
477.1076957365158,479.50647258277587,479.12327745913655,468.9296182096995
767.9500084433588,757.9867694467029,757.9986247309396,757.8960922485911
437.2993893400386,436.8057431132155,436.81131852049964,429.86469817516945
485.01186884192487,482.46502548000905,482.78098596778386,482.9848211957413
823.6227038955925,847.5577160748755,847.3429319683129,848.2832516180225
1170.4258937104366,1170.804882023203,1172.2835712950211,1162.1532598084773
190.97252677297675,190.81207981908506,191.60811038879243,188.81455296428496
955.6674029467762,975.2682486593991,975.3990166838832,989.9338539103462
173.15213492979004,173.3771721258266,175.28673368812932,173.63131436755157
558.2590538704126,550.9992978359998,550.7388572839857,548.5312918887985
459.311176980023,461.50920445086007,461.0985437232727,461.70493498228353
300.8860558188703,298.86928864918303,297.7238273951065,301.50423847031584
524.4445626892153,512.4251381195234,512.2785751408373,515.0339698761803
402.15960401644463,402.01064806165084,403.0012653730546,397.0756055559031
913.0843900032936,912.9400480329248,912.7826456976385,900.8304726204299
536.5616039159939,551.6275020983395,552.1142443536672,552.8407386507728
372.5277834055301,373.5057877965351,373.5412326306532,364.2951451469344
367.07916681495396,367.29728563958645,367.11302219427034,361.8241088299631
