569.2805320092865,575.133152482068,574.9115592991669,564.1921472740073
1117.358066155105,1101.5340684362234,1102.6186237880052,1098.9495650431218
605.3299335209471,598.2466498585222,597.3616771790824,606.2770155538842
684.845845879294,676.6396264310187,675.7041776697727,668.0486071597752
146.43399856125828,145.1422778317231,144.95437708385407,141.42892556994818
338.822210873097,341.5794125202748,341.29111778115026,330.5502637076046
667.262301057264,666.7389761249932,666.5324506797784,685.0680818612782
560.7505459034561,560.7840974497809,560.1134400221065,565.1765769033829
848.1141425191018,849.8081099211304,849.7751335544713,839.3395561572313
547.1410688626727,547.4416454771315,548.3449234452858,544.3279815028194
704.3648588013639,704.9152036476427,704.6672683678095,726.7648562798981
381.2086740567037,414.036953188046,413.98879583018095,432.41144116645
594.4447472724179,594.1665726214031,595.7716055506619,592.2931264537001
618.695440510552,617.1955739551204,617.0934258670391,638.0673922522595
616.0047173098088,617.3809763087195,614.6343160173859,614.2522978954651
513.3849874686351,497.9789307108545,497.8398846755858,498.60259465563433
829.1325760162173,869.8477685975238,869.6829877916978,860.5157879990268
997.4154780036612,1031.508302834625,1031.5144821652734,1029.9480034115838
840.5592730830766,841.1165953682516,841.0241756627945,838.8041619704551
413.13030567007263,408.8487851466658,409.2135942261259,411.11184021889716
874.7431265928539,872.9700212856949,872.4540098817333,862.7116659534427
136.84350714924923,137.78768696827055,139.27518952520487,138.28851298599383
268.70501740391353,268.85295512534304,268.00256744910627,277.31204869430417
274.06214846341544,251.74059852903702,250.990662394824,261.1006975929915
1074.476951796704,1063.252265490992,1062.5690728856387,1137.6815255607064
353.12360964914916,337.4762017582166,337.5172819896679,335.08530170638153
767.7110764721187,773.4869397403825,773.1047119963022,770.1762066839332
350.2430071365396,349.72290336127554,349.1618104336818,348.35825179880595
684.6140635350847,686.0050731138227,685.3521381815109,674.8725608605396
230.6379223101356,229.0977435228117,229.0146337338128,227.51457872659972
422.8835656798753,447.1560362828578,447.14902251645105,479.78112830465017
551.6108212018454,551.2550348878824,551.3888441257263,543.2159041577966
190.03127524531627,188.84494847971555,188.26872794689635,188.027317989928
449.00625045746466,448.16531531761336,448.2931318354747,439.1536014207485
244.79230854445845,240.33743159982524,239.6579093969907,238.27160977232998
497.85868238954055,497.5764950014453,498.4740814244583,494.613641369073
428.1987250339482,430.21957101215435,430.39641679826434,424.41611400507566
683.2346091352774,693.8379478293806,694.046090767159,703.3407657551305
587.95277032161,587.5426331400497,587.1589660166774,581.3138270204419
361.2491066287876,363.16943522172824,363.34233809204864,354.9745494183793
369.3540099831354,366.33293638220994,365.8629305486713,362.32610228281106
964.4181507150403,964.9978019681823,964.2203014114457,948.8332386427338
546.5068820374473,539.1389318050525,539.3019196831181,540.8245995699142
644.6720531403487,643.91483524051,642.4087831397966,632.0453040970334
281.0562835439347,271.6725493346969,271.5904377494715,279.9940525006093
624.593957144868,637.9432166436087,638.0712712403036,657.8061067128452
566.4521031597659,566.7924037797366,566.9987074829573,581.509598228373
797.4433099082094,783.1778506434122,782.7206772006543,775.5512860485735
263.0071546752313,262.87858268938726,263.34428184992333,270.269726122301
517.5939537800452,534.7261357746909,535.0657551003454,554.988464787704
363.26095249250716,374.1901759254809,374.66930404029864,387.1832580551332
566.7550044007585,580.3451655411357,580.4446164362857,656.667703978947
849.6982453565644,852.3970786911017,852.4137156342865,864.5040389865237
710.8712900734996,717.92542945961,718.2574767651696,711.5540711113587
1017.334483391287,1012.809908662579,1012.7922855686213,1047.6273342904367
666.5120454698133,664.0463449656559,664.4312722252474,689.8588766186747
759.8888419131924,761.7639408366821,761.4696996292637,749.5347750160648
477.3344806676853,477.8662719670022,479.47313611680283,475.1045335168844
820.5022925736655,818.3519313742444,818.399689853864,825.7725468522309
736.1768848558214,744.9450158598031,744.7136501054118,714.952028711739
668.0018695512321,669.0066220223918,668.1904312051745,654.0750656967132
594.6934942264329,598.554537629687,598.3581584664992,583.311942798562
509.50915865940397,509.6656767330725,509.5171143158284,523.8874126372392
607.6106782837851,609.1935070744111,607.9316065996752,607.0706958531713
648.9767519094376,665.6147800508885,665.8736064812202,690.2616068731107
743.4584162651707,744.3091235115526,743.4225562466721,737.6208382895264
621.8639958296368,621.7935406779986,621.4133062331254,620.3140015474045
477.3136985998933,478.83557548101106,477.28384371364643,467.73468402254053
702.9951111822481,722.7091673147722,722.5610977102099,714.2351689309086
94.87702200521093,91.50438650528456,91.21106137972338,92.46637916843142
545.4887184845495,544.9355782477544,544.8838912975821,541.1537611563697
125.06669931475562,120.760040899497,121.6570876146635,120.04314274227585
488.7944825118534,490.63976107170555,490.67694884653736,487.77247896310644
255.96196582352286,256.1660786586891,258.1195800048716,255.93594621663067
703.2277261087428,702.1516120784696,701.8835660592993,692.7968456935868
478.26588658328336,480.7938672836668,480.79977550124755,483.5213969707109
191.8355101320017,190.00119158362796,189.64807873383617,190.40323182806227
705.6792554341627,711.7938476262655,711.5025599078772,706.5080390967966
878.0611465999274,924.5322825852656,924.2779197263342,873.2434831977033
449.7778158995537,455.1478817124445,454.7419700515766,457.67214318914796
923.8726677215453,926.7912420224806,924.8274893688252,917.7900844691899
626.0841831079138,627.3696793058059,627.4888192102476,635.2682334917727
316.1712625208991,318.37860178442287,318.3055859546428,316.47538222296123
38.15535525191672,34.83080663883693,33.710282793447256,33.1171488756557
507.66228279506186,497.3441931398301,496.9161777053189,518.8293879591279
458.1475048686787,458.2604209422466,459.92449315973676,455.5252583222642
