trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,13.596,,,11.22,0.0,0.0,11.769,0.549,0.001
2.0,LP,2.312,15.815,0.7,3.083,2.0,2.0,16.515,13.432,13.284
3.0,LP,1.203,19.603,0.712,2.058,2.0,4.0,20.315,18.257,18.017
4.0,LP,7.65,,,6.637,0.0,4.0,28.684,22.047,21.817
5.0,LP,4.253,,,4.741,0.0,4.0,35.136,30.395,30.186
6.0,LP,0.206,37.021,0.863,1.073,2.0,6.0,37.884,36.811,36.637
7.0,LP,13.596,,,9.631,0.0,6.0,49.053,39.422,39.4
8.0,LP,23.999,,,7.168,0.0,6.0,57.969,50.801,50.569
9.0,LP,0.206,59.921,0.697,1.104,2.0,8.0,60.618,59.514,59.486
10.0,LP,23.999,,,6.255,0.0,8.0,68.627,62.372,62.12
11.0,LP,1.203,71.62,0.88,2.187,2.0,10.0,72.5,70.313,70.128
12.0,LP,0.206,74.406,0.694,0.925,2.0,12.0,75.1,74.175,74.016
13.0,LP,4.253,,,3.435,0.0,12.0,80.315,76.88,76.616
14.0,LP,7.65,,,6.23,0.0,12.0,88.253,82.023,81.816
15.0,LP,0.569,90.61,0.706,1.294,2.0,14.0,91.316,90.022,89.769
16.0,LP,1.203,94.332,0.87,2.178,2.0,16.0,95.202,93.024,92.817
17.0,LP,13.596,,,7.694,0.0,16.0,104.585,96.891,96.703
18.0,LP,7.65,,,5.309,0.0,16.0,111.641,106.332,106.1
19.0,LP,2.312,115.833,0.68,3.132,2.0,18.0,116.513,113.381,113.142
20.0,LP,2.312,120.669,0.874,3.306,2.0,20.0,121.543,118.237,118.015
21.0,LP,0.206,123.495,0.925,1.274,2.0,22.0,124.42,123.146,123.044
22.0,LP,0.206,126.593,0.677,1.089,2.0,24.0,127.27,126.181,125.921
23.0,LP,7.65,,,6.323,0.0,24.0,135.401,129.078,128.785
24.0,LP,23.999,,,8.788,0.0,24.0,145.862,137.074,136.903
25.0,LP,13.596,,,8.418,0.0,24.0,155.868,147.45,147.366
26.0,LP,1.203,158.925,0.861,2.203,2.0,26.0,159.786,157.583,157.386
27.0,LP,1.203,162.806,0.696,2.041,2.0,28.0,163.502,161.461,161.288
28.0,LP,2.312,167.656,0.691,3.061,2.0,30.0,168.347,165.286,165.015
29.0,LP,23.999,,,4.943,0.0,30.0,174.987,170.044,169.849
30.0,LP,2.312,179.135,0.684,3.098,2.0,32.0,179.819,176.721,176.503
31.0,LP,7.65,189.201,0.698,8.369,2.0,34.0,189.899,181.53,181.321
32.0,LP,7.65,199.327,0.71,8.378,2.0,36.0,200.037,191.659,191.401
33.0,LP,1.203,203.122,0.893,2.268,2.0,38.0,204.015,201.747,201.546
34.0,LP,4.253,210.093,0.676,5.076,2.0,40.0,210.769,205.693,205.516
35.0,LP,1.203,213.811,0.711,2.024,2.0,42.0,214.522,212.498,212.27
36.0,LP,23.999,,,8.137,0.0,42.0,224.399,216.262,216.035
37.0,LP,0.569,226.667,0.887,1.481,2.0,44.0,227.554,226.073,225.901
38.0,LP,7.65,,,7.727,0.0,44.0,236.969,229.242,229.068
39.0,LP,13.596,,,8.397,0.0,44.0,246.917,238.52,238.477
40.0,LP,13.596,,,5.091,0.0,44.0,253.686,248.595,248.417
41.0,LP,0.569,256.067,1.02,1.72,2.0,46.0,257.087,255.367,255.2
42.0,LP,23.999,,,7.573,0.0,46.0,266.422,258.849,258.6
43.0,LP,4.253,272.385,0.663,4.966,2.0,48.0,273.048,268.082,267.923
44.0,LP,2.312,277.005,0.843,3.199,2.0,50.0,277.848,274.649,274.565
45.0,LP,0.569,280.366,0.85,1.543,2.0,52.0,281.216,279.673,279.354
46.0,LP,0.206,283.331,0.681,1.031,2.0,54.0,284.012,282.981,282.718
47.0,LP,1.203,287.158,0.844,2.197,2.0,56.0,288.002,285.805,285.513
48.0,LP,0.569,290.41,0.677,1.369,2.0,58.0,291.087,289.718,289.516
49.0,LP,4.253,297.183,0.666,5.016,2.0,60.0,297.849,292.833,292.602
50.0,LP,0.569,300.317,0.854,1.546,2.0,62.0,301.171,299.625,299.371
51.0,LP,13.596,,,4.088,0.0,62.0,306.987,302.899,302.687
52.0,LP,4.253,313.026,0.828,5.189,2.0,64.0,313.854,308.665,308.503
53.0,LP,4.253,319.713,0.858,5.134,2.0,66.0,320.571,315.437,315.37
54.0,LP,13.596,,,8.29,0.0,66.0,330.626,322.336,322.085
55.0,LP,0.206,332.615,0.872,1.24,2.0,68.0,333.487,332.247,332.127
56.0,LP,0.569,335.936,0.834,1.535,2.0,70.0,336.77,335.235,335.003
57.0,LP,0.569,339.285,0.843,1.531,2.0,72.0,340.128,338.597,338.271
58.0,LP,2.312,344.269,0.833,3.209,2.0,74.0,345.102,341.893,341.634
59.0,LP,4.253,351.174,0.68,4.953,2.0,76.0,351.854,346.901,346.603
60.0,LP,23.999,,,10.92,0.0,76.0,364.592,353.672,353.356
61.0,LP,7.65,374.165,0.694,8.507,2.0,78.0,374.859,366.352,366.093
62.0,LP,0.206,377.006,0.671,1.059,2.0,80.0,377.677,376.618,376.375
63.0,LP,2.312,381.772,0.667,3.054,2.0,82.0,382.439,379.385,379.192
64.0,LP,13.596,,,7.613,0.0,82.0,391.66,384.047,383.96
65.0,LP,1.203,394.669,0.854,2.103,2.0,84.0,395.523,393.42,393.175
66.0,LP,0.206,397.491,0.868,1.233,2.0,86.0,398.359,397.126,397.023
67.0,LP,23.999,,,9.116,0.0,86.0,409.161,400.045,399.876
68.0,LP,23.999,,,9.385,0.0,86.0,420.059,410.674,410.671
69.0,LP,2.312,424.022,0.713,3.042,2.0,88.0,424.735,421.693,421.587
70.0,LP,4.253,430.916,0.705,5.147,2.0,90.0,431.621,426.474,426.239
71.0,LP,1.203,434.596,0.891,2.221,2.0,92.0,435.487,433.266,433.123
72.0,LP,13.596,,,11.431,0.0,92.0,448.655,437.224,437.002
73.0,LP,0.569,450.906,0.897,1.49,2.0,94.0,451.803,450.313,450.173
74.0,LP,2.312,455.928,0.689,3.123,2.0,96.0,456.617,453.494,453.305
75.0,LP,23.999,,,7.693,0.0,96.0,465.889,458.196,458.119
76.0,LP,23.999,,,7.886,0.0,96.0,475.433,467.547,467.403
77.0,LP,13.596,,,6.366,0.0,96.0,483.421,477.055,476.934
78.0,LP,23.999,,,7.576,0.0,96.0,492.638,485.062,484.923
79.0,LP,0.206,494.741,0.692,1.068,2.0,98.0,495.433,494.365,494.14
80.0,LP,4.253,501.23,0.681,4.963,2.0,100.0,501.911,496.948,496.94
81.0,LP,0.569,504.308,0.895,1.488,2.0,102.0,505.203,503.715,503.412
82.0,LP,23.999,,,6.916,0.0,102.0,513.857,506.941,506.705
83.0,LP,7.65,523.154,0.934,8.684,2.0,104.0,524.088,515.404,515.371
84.0,LP,23.999,,,9.084,0.0,104.0,534.903,525.819,525.604
85.0,LP,1.203,537.96,0.697,2.041,2.0,106.0,538.657,536.616,536.404
86.0,LP,2.312,542.791,0.68,3.053,2.0,108.0,543.471,540.418,540.172
87.0,LP,0.569,545.797,0.859,1.602,2.0,110.0,546.656,545.054,544.973
88.0,LP,7.65,,,4.628,0.0,110.0,553.011,548.383,548.177
89.0,LP,2.312,557.081,0.676,3.035,2.0,112.0,557.757,554.722,554.513
90.0,LP,13.596,,,7.484,0.0,112.0,566.788,559.304,559.274
91.0,LP,4.253,572.69,0.714,5.034,2.0,114.0,573.404,568.37,568.303
92.0,LP,2.312,577.419,0.685,3.016,2.0,116.0,578.104,575.088,574.907
93.0,LP,0.206,580.184,0.904,1.296,2.0,118.0,581.088,579.792,579.606
94.0,LP,0.569,583.319,0.688,1.266,2.0,120.0,584.007,582.741,582.59
95.0,LP,0.206,586.03,0.713,1.089,2.0,122.0,586.743,585.654,585.509
96.0,LP,2.312,590.756,0.95,3.413,2.0,124.0,591.706,588.293,588.245
97.0,LP,2.312,595.799,0.854,3.257,2.0,126.0,596.653,593.396,593.209
1.0,HP,7.5,,,5.864,0.0,126.0,6.27,0.406,0.0
2.0,HP,10.5,18.483,0.501,11.034,2.0,128.0,18.984,7.95,7.786
3.0,HP,4.5,25.248,0.7,5.307,2.0,130.0,25.948,20.641,20.487
4.0,HP,9.0,36.682,0.705,9.729,2.0,132.0,37.387,27.658,27.449
5.0,HP,12.0,50.988,0.712,12.72,2.0,134.0,51.7,38.98,38.907
6.0,HP,9.0,62.425,0.895,10.048,2.0,136.0,63.32,53.272,53.201
7.0,HP,9.0,74.059,0.712,9.861,2.0,138.0,74.771,64.91,64.821
8.0,HP,3.0,79.531,0.714,3.717,2.0,140.0,80.245,76.528,76.286
9.0,HP,12.0,93.825,0.713,12.766,2.0,142.0,94.538,81.772,81.746
10.0,HP,6.0,102.267,0.905,7.02,2.0,144.0,103.172,96.152,96.039
11.0,HP,10.5,115.345,0.504,11.011,2.0,146.0,115.849,104.838,104.673
12.0,HP,7.5,124.999,0.895,8.397,2.0,148.0,125.894,117.497,117.353
13.0,HP,3.0,130.636,0.692,3.85,2.0,150.0,131.328,127.478,127.4
14.0,HP,1.5,134.558,0.696,2.245,2.0,152.0,135.254,133.009,132.836
15.0,HP,7.5,144.528,0.89,8.521,2.0,154.0,145.418,136.897,136.755
16.0,HP,7.5,154.872,0.677,8.321,2.0,156.0,155.549,147.228,146.919
17.0,HP,1.5,158.618,0.852,2.385,2.0,158.0,159.47,157.085,157.054
