trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,13.596,,,6.436,0.0,0.0,7.497,1.061,0.001
2.0,LP,2.312,11.454,0.66,3.037,2.0,2.0,12.114,9.077,9.013
3.0,LP,1.203,15.165,0.884,2.188,2.0,4.0,16.049,13.861,13.615
4.0,LP,7.65,,,3.495,0.0,4.0,21.293,17.798,17.552
5.0,LP,4.253,,,3.533,0.0,4.0,26.609,23.076,22.796
6.0,LP,0.206,28.708,0.82,1.138,2.0,6.0,29.528,28.39,28.112
7.0,LP,13.596,,,5.796,0.0,6.0,37.025,31.229,31.03
8.0,LP,23.999,,,4.5,0.0,6.0,43.25,38.75,38.528
9.0,LP,0.206,45.309,0.805,1.132,2.0,8.0,46.114,44.982,44.753
10.0,LP,23.999,,,4.54,0.0,8.0,52.402,47.862,47.617
11.0,LP,1.203,55.421,0.673,1.984,2.0,10.0,56.094,54.11,53.904
12.0,LP,0.206,58.14,0.83,1.156,2.0,12.0,58.97,57.814,57.597
13.0,LP,4.253,,,4.399,0.0,12.0,65.093,60.694,60.474
14.0,LP,7.65,,,5.119,0.0,12.0,71.899,66.78,66.597
15.0,LP,0.569,74.284,0.678,1.342,2.0,14.0,74.962,73.62,73.415
16.0,LP,1.203,78.013,0.661,1.995,2.0,16.0,78.674,76.679,76.464
17.0,LP,13.596,,,6.836,0.0,16.0,87.258,80.422,80.176
18.0,LP,7.65,96.726,0.652,8.388,2.0,18.0,97.378,88.99,88.76
19.0,LP,2.312,101.349,0.677,3.044,2.0,20.0,102.026,98.982,98.894
20.0,LP,2.312,106.109,0.669,3.052,2.0,22.0,106.778,103.726,103.53
21.0,LP,0.206,108.71,1.005,1.335,2.0,24.0,109.715,108.38,108.295
22.0,LP,0.206,111.79,0.684,1.012,2.0,26.0,112.474,111.462,111.217
23.0,LP,7.65,,,6.316,0.0,26.0,120.426,114.11,113.977
24.0,LP,23.999,,,4.859,0.0,26.0,126.937,122.078,121.928
25.0,LP,13.596,,,5.301,0.0,26.0,133.835,128.534,128.438
26.0,LP,1.203,136.693,0.679,1.896,2.0,28.0,137.372,135.476,135.338
27.0,LP,1.203,140.446,0.66,2.02,2.0,30.0,141.106,139.086,138.875
28.0,LP,2.312,145.086,0.668,3.036,2.0,32.0,145.754,142.718,142.61
29.0,LP,23.999,,,4.756,0.0,32.0,152.146,147.39,147.257
30.0,LP,2.312,156.198,0.676,3.021,2.0,34.0,156.874,153.853,153.649
31.0,LP,7.65,,,5.43,0.0,34.0,163.994,158.564,158.377
32.0,LP,7.65,,,5.222,0.0,34.0,170.914,165.692,165.497
33.0,LP,1.203,173.95,0.669,2.009,2.0,36.0,174.619,172.61,172.418
34.0,LP,4.253,180.622,0.502,4.904,2.0,38.0,181.124,176.22,176.122
35.0,LP,1.203,184.133,0.675,1.978,2.0,40.0,184.808,182.83,182.627
36.0,LP,23.999,,,5.117,0.0,40.0,191.538,186.421,186.311
37.0,LP,0.569,194.013,0.68,1.358,2.0,42.0,194.693,193.335,193.04
38.0,LP,7.65,,,4.525,0.0,42.0,200.873,196.348,196.195
39.0,LP,13.596,,,5.165,0.0,42.0,207.778,202.613,202.376
40.0,LP,13.596,,,1.885,0.0,42.0,211.458,209.573,209.28
41.0,LP,0.569,213.82,0.822,1.414,2.0,44.0,214.642,213.228,212.96
42.0,LP,23.999,,,2.172,0.0,44.0,218.458,216.286,216.144
43.0,LP,4.253,,,3.136,0.0,44.0,223.284,220.148,219.962
44.0,LP,2.312,,,2.208,0.0,44.0,227.204,224.996,224.787
45.0,LP,0.569,229.486,0.653,1.279,2.0,46.0,230.139,228.86,228.708
46.0,LP,0.206,232.15,0.834,1.148,2.0,48.0,232.984,231.836,231.641
47.0,LP,1.203,235.95,0.651,1.907,2.0,50.0,236.601,234.694,234.488
48.0,LP,0.569,238.966,0.662,1.262,2.0,52.0,239.628,238.366,238.105
49.0,LP,4.253,,,2.374,0.0,52.0,243.684,241.31,241.132
50.0,LP,0.569,245.982,0.659,1.26,2.0,54.0,246.641,245.381,245.187
51.0,LP,13.596,,,2.183,0.0,54.0,250.484,248.301,248.144
