trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,23.999,,,11.349,0.0,0.0,12.465,1.116,0.002
2.0,LP,4.253,18.815,0.873,5.257,2.0,2.0,19.688,14.431,13.967
3.0,LP,1.203,23.099,0.774,2.166,2.0,4.0,23.873,21.707,21.194
4.0,LP,23.999,,,8.407,0.0,4.0,34.273,25.866,25.38
5.0,LP,7.65,,,6.493,0.0,4.0,43.176,36.683,35.777
6.0,LP,4.253,49.154,0.69,4.962,2.0,6.0,49.844,44.882,44.683
7.0,LP,0.569,52.417,0.864,1.582,2.0,8.0,53.281,51.699,51.354
8.0,LP,0.569,55.898,0.853,1.549,2.0,10.0,56.751,55.202,54.799
9.0,LP,23.999,,,4.673,0.0,10.0,63.386,58.713,58.253
10.0,LP,23.999,,,5.252,0.0,10.0,70.749,65.497,64.898
11.0,LP,13.596,,,7.626,0.0,10.0,80.188,72.562,72.253
12.0,LP,2.312,84.602,0.675,3.068,2.0,12.0,85.277,82.209,81.712
13.0,LP,7.65,94.874,0.683,8.364,2.0,14.0,95.557,87.193,86.79
14.0,LP,1.203,98.699,1.03,2.251,2.0,16.0,99.729,97.478,97.059
15.0,LP,4.253,105.938,0.693,5.028,2.0,18.0,106.631,101.603,101.245
16.0,LP,13.596,,,6.426,0.0,18.0,114.999,108.573,108.132
17.0,LP,1.203,118.164,0.905,2.182,2.0,20.0,119.069,116.887,116.503
18.0,LP,7.65,128.731,0.702,8.51,2.0,22.0,129.433,120.923,120.588
19.0,LP,7.65,139.067,0.862,8.63,2.0,24.0,139.929,131.299,130.937
20.0,LP,13.596,,,5.762,0.0,24.0,147.947,142.185,141.432
21.0,LP,4.253,154.299,0.693,5.133,2.0,26.0,154.992,149.859,149.452
22.0,LP,23.999,,,8.456,0.0,26.0,165.339,156.883,156.495
23.0,LP,0.206,167.618,0.935,1.312,2.0,28.0,168.553,167.241,166.856
24.0,LP,23.999,,,4.684,0.0,28.0,175.109,170.425,170.068
25.0,LP,1.203,178.194,0.693,1.942,2.0,30.0,178.887,176.945,176.612
26.0,LP,1.203,181.969,0.696,1.936,2.0,32.0,182.665,180.729,180.392
27.0,LP,2.312,186.902,0.836,3.181,2.0,34.0,187.738,184.557,184.17
28.0,LP,0.206,189.987,0.889,1.255,2.0,36.0,190.876,189.621,189.24
29.0,LP,2.312,195.169,0.686,3.107,2.0,38.0,195.855,192.748,192.392
30.0,LP,13.596,,,8.185,0.0,38.0,205.963,197.778,197.369
31.0,LP,23.999,,,3.15,0.0,38.0,211.08,207.93,207.482
32.0,LP,2.312,215.268,0.665,2.988,2.0,40.0,215.933,212.945,212.588
33.0,LP,4.253,,,4.62,0.0,40.0,222.397,217.777,217.435
34.0,LP,0.206,224.625,1.041,1.391,2.0,42.0,225.666,224.275,223.914
35.0,LP,4.253,231.457,0.85,5.112,2.0,44.0,232.307,227.195,227.189
36.0,LP,7.65,241.993,0.704,8.463,2.0,46.0,242.697,234.234,233.81
37.0,LP,0.206,245.108,0.887,1.273,2.0,48.0,245.995,244.722,244.213
38.0,LP,13.596,,,5.979,0.0,48.0,253.916,247.937,247.521
39.0,LP,13.596,,,6.25,0.0,48.0,262.204,255.954,255.419
40.0,LP,0.206,264.491,0.834,1.171,2.0,50.0,265.325,264.154,263.712
41.0,LP,7.65,,,4.516,0.0,50.0,271.729,267.213,266.827
42.0,LP,2.312,275.939,0.691,3.005,2.0,52.0,276.63,273.625,273.233
43.0,LP,0.569,279.289,1.03,1.731,2.0,54.0,280.319,278.588,278.133
44.0,LP,0.206,282.561,0.856,1.206,2.0,56.0,283.417,282.211,281.822
45.0,LP,1.203,286.577,0.834,2.081,2.0,58.0,287.411,285.33,284.92
46.0,LP,13.596,,,8.322,0.0,58.0,297.734,289.412,288.917
47.0,LP,7.65,,,5.966,0.0,58.0,305.659,299.693,299.237
48.0,LP,23.999,,,7.353,0.0,58.0,314.93,307.577,307.165
49.0,LP,0.569,317.049,0.707,1.291,2.0,60.0,317.756,316.465,316.431
50.0,LP,1.203,320.946,0.685,1.95,2.0,62.0,321.631,319.681,319.271
51.0,LP,0.569,324.305,0.885,1.605,2.0,64.0,325.19,323.585,323.152
52.0,LP,7.65,,,4.958,0.0,64.0,332.137,327.179,326.71
53.0,LP,0.569,334.768,1.091,1.816,2.0,66.0,335.859,334.043,333.64
54.0,LP,2.312,340.162,0.694,3.104,2.0,68.0,340.856,337.752,337.381
55.0,LP,23.999,,,3.719,0.0,68.0,346.53,342.811,342.359
56.0,LP,4.253,,,4.475,0.0,68.0,352.917,348.442,348.032
57.0,LP,2.312,357.274,0.703,3.134,2.0,70.0,357.977,354.843,354.419
58.0,LP,1.203,361.235,0.672,2.0,2.0,72.0,361.907,359.907,359.494
59.0,LP,0.206,364.21,0.883,1.234,2.0,74.0,365.093,363.859,363.411
60.0,LP,0.206,367.378,0.694,1.069,2.0,76.0,368.072,367.003,366.608
61.0,LP,0.569,370.712,0.713,1.457,2.0,78.0,371.425,369.968,369.58
62.0,LP,13.596,,,6.038,0.0,78.0,379.391,373.353,372.947
63.0,LP,0.569,382.066,0.694,1.436,2.0,80.0,382.76,381.324,380.928
64.0,LP,4.253,,,4.694,0.0,80.0,389.435,384.741,384.274
65.0,LP,4.253,395.658,0.896,5.274,2.0,82.0,396.554,391.28,390.938
66.0,LP,0.569,399.193,0.698,1.418,2.0,84.0,399.891,398.473,398.085
67.0,LP,0.206,402.217,0.889,1.24,2.0,86.0,403.106,401.866,401.41
68.0,LP,4.253,409.396,0.693,5.039,2.0,88.0,410.089,405.05,404.609
