trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,13.596,14.762,0.518,14.142,2.0,2.0,15.28,1.138,0.0
2.0,LP,2.312,21.229,0.807,3.202,2.0,4.0,22.036,18.834,16.782
3.0,LP,1.203,25.162,0.795,2.117,2.0,6.0,25.957,23.84,23.538
4.0,LP,7.65,35.388,0.861,8.661,2.0,8.0,36.249,27.588,27.458
5.0,LP,4.253,43.923,0.645,5.005,2.0,10.0,44.568,39.563,37.751
6.0,LP,0.206,47.749,0.818,1.123,2.0,12.0,48.567,47.444,46.069
7.0,LP,13.596,,,8.651,0.0,12.0,59.021,50.37,50.068
8.0,LP,23.999,,,3.56,0.0,12.0,64.247,60.687,60.522
9.0,LP,0.206,66.22,1.23,1.452,2.0,14.0,67.45,65.998,65.748
10.0,LP,23.999,,,7.342,0.0,14.0,76.609,69.267,68.951
11.0,LP,1.203,80.962,0.795,2.041,2.0,16.0,81.757,79.716,78.11
12.0,LP,0.206,83.805,1.374,1.647,2.0,18.0,85.179,83.532,83.258
13.0,LP,4.253,91.239,0.785,5.118,2.0,20.0,92.024,86.906,86.68
14.0,LP,7.65,,,6.514,0.0,20.0,100.39,93.876,93.525
15.0,LP,0.569,104.943,0.814,1.439,2.0,22.0,105.757,104.318,101.891
16.0,LP,1.203,108.708,0.788,2.008,2.0,24.0,109.496,107.488,107.258
17.0,LP,13.596,,,7.198,0.0,24.0,118.392,111.194,110.997
18.0,LP,7.65,128.506,0.64,8.43,2.0,26.0,129.146,120.716,119.892
19.0,LP,2.312,135.358,0.78,3.217,2.0,28.0,136.138,132.921,130.647
20.0,LP,2.312,140.333,0.844,3.202,2.0,30.0,141.177,137.975,137.639
21.0,LP,0.206,143.176,0.794,1.078,2.0,32.0,143.97,142.892,142.678
22.0,LP,0.206,145.903,1.136,1.419,2.0,34.0,147.039,145.62,145.471
23.0,LP,7.65,,,7.197,0.0,34.0,156.001,148.804,148.539
24.0,LP,23.999,,,7.271,0.0,34.0,166.728,159.457,157.502
25.0,LP,13.596,,,7.34,0.0,34.0,175.822,168.482,168.229
26.0,LP,1.203,179.221,0.741,2.008,2.0,36.0,179.962,177.954,177.324
27.0,LP,1.203,184.657,0.665,1.935,2.0,38.0,185.322,183.387,181.463
28.0,LP,2.312,189.357,0.635,2.971,2.0,40.0,189.992,187.021,186.823
29.0,LP,23.999,,,10.007,0.0,40.0,201.581,191.574,191.493
30.0,LP,2.312,206.652,0.766,3.1,2.0,42.0,207.418,204.318,203.082
31.0,LP,7.65,219.555,0.818,8.586,2.0,44.0,220.373,211.787,208.918
32.0,LP,7.65,,,7.372,0.0,44.0,231.711,224.339,221.875
33.0,LP,1.203,234.799,0.98,2.329,2.0,46.0,235.779,233.45,233.212
34.0,LP,4.253,242.15,1.373,5.737,2.0,48.0,243.523,237.786,237.28
35.0,LP,1.203,246.667,0.82,2.138,2.0,50.0,247.487,245.349,245.024
36.0,LP,23.999,,,7.319,0.0,50.0,258.084,250.765,248.988
37.0,LP,0.569,260.39,0.797,1.391,2.0,52.0,261.187,259.796,259.586
38.0,LP,7.65,,,7.952,0.0,52.0,270.706,262.754,262.687
39.0,LP,13.596,,,6.48,0.0,52.0,280.793,274.313,272.207
40.0,LP,13.596,,,2.945,0.0,52.0,285.274,282.329,282.295
41.0,LP,0.569,287.54,0.779,1.377,2.0,54.0,288.319,286.942,286.775
42.0,LP,23.999,,,5.558,0.0,54.0,295.432,289.874,289.82
43.0,LP,4.253,301.322,0.821,5.118,2.0,56.0,302.143,297.025,296.933
44.0,LP,2.312,308.357,0.825,3.217,2.0,58.0,309.182,305.965,303.644
45.0,LP,0.569,311.53,0.825,1.54,2.0,60.0,312.355,310.815,310.683
46.0,LP,0.206,314.315,0.832,1.128,2.0,62.0,315.147,314.019,313.856
47.0,LP,1.203,318.206,1.071,2.393,2.0,64.0,319.277,316.884,316.648
48.0,LP,0.569,323.303,0.787,1.361,2.0,66.0,324.09,322.729,320.779
