trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,13.596,,,9.409,0.0,0.0,10.517,1.108,0.0
2.0,LP,2.312,14.662,0.68,3.151,2.0,2.0,15.342,12.191,12.017
3.0,LP,1.203,18.458,0.668,2.028,2.0,4.0,19.126,17.098,16.845
4.0,LP,7.65,,,5.795,0.0,4.0,26.74,20.945,20.632
5.0,LP,4.253,32.836,0.688,5.082,2.0,6.0,33.524,28.442,28.247
6.0,LP,0.206,35.456,0.853,1.232,2.0,8.0,36.309,35.077,35.03
7.0,LP,13.596,,,7.003,0.0,8.0,45.075,38.072,37.813
8.0,LP,23.999,,,4.043,0.0,8.0,50.803,46.76,46.582
9.0,LP,0.206,52.776,1.002,1.337,2.0,10.0,53.778,52.441,52.314
10.0,LP,23.999,,,4.189,0.0,10.0,59.636,55.447,55.293
11.0,LP,1.203,62.57,0.678,1.979,2.0,12.0,63.248,61.269,61.144
12.0,LP,0.206,65.166,0.839,1.185,2.0,14.0,66.005,64.82,64.751
13.0,LP,4.253,,,3.504,0.0,14.0,71.25,67.746,67.509
14.0,LP,7.65,,,3.166,0.0,14.0,76.074,72.908,72.753
15.0,LP,0.569,78.389,0.818,1.498,2.0,16.0,79.207,77.709,77.575
16.0,LP,1.203,82.22,0.68,2.04,2.0,18.0,82.9,80.86,80.716
17.0,LP,13.596,,,4.995,0.0,18.0,89.648,84.653,84.401
18.0,LP,7.65,,,5.111,0.0,18.0,96.459,91.348,91.16
19.0,LP,2.312,100.451,0.865,3.311,2.0,20.0,101.316,98.005,97.96
20.0,LP,2.312,105.277,0.871,3.281,2.0,22.0,106.148,102.867,102.821
21.0,LP,0.206,108.291,0.856,1.214,2.0,24.0,109.147,107.933,107.649
22.0,LP,0.206,111.127,0.851,1.211,2.0,26.0,111.978,110.767,110.655
23.0,LP,7.65,,,4.83,0.0,26.0,118.594,113.764,113.48
24.0,LP,23.999,,,4.155,0.0,26.0,124.561,120.406,120.101
25.0,LP,13.596,,,4.602,0.0,26.0,130.909,126.307,126.062
26.0,LP,1.203,133.825,0.676,2.048,2.0,28.0,134.501,132.453,132.41
27.0,LP,1.203,137.319,0.676,1.936,2.0,30.0,137.995,136.059,136.006
28.0,LP,2.312,142.011,0.671,3.132,2.0,32.0,142.682,139.55,139.497
29.0,LP,23.999,,,5.109,0.0,32.0,149.542,144.433,144.195
30.0,LP,2.312,153.72,0.676,3.161,2.0,34.0,154.396,151.235,151.05
31.0,LP,7.65,,,4.209,0.0,34.0,160.159,155.95,155.898
32.0,LP,7.65,,,4.727,0.0,34.0,166.63,161.903,161.66
33.0,LP,1.203,169.441,0.815,2.056,2.0,36.0,170.256,168.2,168.132
34.0,LP,4.253,176.103,0.684,5.006,2.0,38.0,176.787,171.781,171.757
35.0,LP,1.203,179.754,0.842,2.067,2.0,40.0,180.596,178.529,178.289
36.0,LP,23.999,,,4.405,0.0,40.0,186.51,182.105,182.098
37.0,LP,0.569,188.867,0.861,1.589,2.0,42.0,189.728,188.139,188.011
38.0,LP,7.65,,,4.568,0.0,42.0,195.861,191.293,191.238
39.0,LP,13.596,,,4.912,0.0,42.0,202.452,197.54,197.368
40.0,LP,13.596,,,5.332,0.0,42.0,209.535,204.203,203.959
41.0,LP,0.569,211.831,0.859,1.596,2.0,44.0,212.69,211.094,211.036
42.0,LP,23.999,,,5.371,0.0,44.0,219.706,214.335,214.199
43.0,LP,4.253,225.599,0.672,4.964,2.0,46.0,226.271,221.307,221.209
44.0,LP,2.312,230.406,0.833,3.234,2.0,48.0,231.239,228.005,227.775
45.0,LP,0.569,233.423,0.885,1.475,2.0,50.0,234.308,232.833,232.744
46.0,LP,0.206,236.433,0.879,1.244,2.0,52.0,237.312,236.068,235.816
47.0,LP,1.203,240.275,0.673,1.913,2.0,54.0,240.948,239.035,238.815
48.0,LP,0.569,243.19,0.848,1.583,2.0,56.0,244.038,242.455,242.449
49.0,LP,4.253,250.067,0.511,4.892,2.0,58.0,250.578,245.686,245.547
50.0,LP,0.569,252.978,0.701,1.361,2.0,60.0,253.679,252.318,252.086
51.0,LP,13.596,,,4.787,0.0,60.0,260.136,255.349,255.186
52.0,LP,4.253,266.213,0.682,4.984,2.0,62.0,266.895,261.911,261.637
53.0,LP,4.253,,,4.369,0.0,62.0,273.077,268.708,268.415
54.0,LP,13.596,,,5.044,0.0,62.0,279.76,274.716,274.582
55.0,LP,0.206,281.634,1.049,1.41,2.0,64.0,282.683,281.273,281.267
56.0,LP,0.569,285.2,0.691,1.417,2.0,66.0,285.891,284.474,284.184
57.0,LP,0.569,288.195,0.825,1.41,2.0,68.0,289.02,287.61,287.4
58.0,LP,2.312,293.228,0.681,3.083,2.0,70.0,293.909,290.826,290.53
59.0,LP,4.253,,,4.615,0.0,70.0,300.288,295.673,295.41
60.0,LP,23.999,,,4.206,0.0,70.0,306.0,301.794,301.789
61.0,LP,7.65,,,5.098,0.0,70.0,312.846,307.748,307.513
62.0,LP,0.206,314.834,0.712,1.071,2.0,72.0,315.546,314.475,314.356
63.0,LP,2.312,319.572,0.773,3.12,2.0,74.0,320.345,317.225,317.055
64.0,LP,13.596,,,4.782,0.0,74.0,326.894,322.112,321.846
65.0,LP,1.203,329.811,0.829,2.096,2.0,76.0,330.64,328.544,328.401
66.0,LP,0.206,332.655,0.672,1.031,2.0,78.0,333.327,332.296,332.141
67.0,LP,23.999,,,4.116,0.0,78.0,339.126,335.01,334.828
68.0,LP,23.999,,,5.025,0.0,78.0,345.867,340.842,340.636
69.0,LP,2.312,349.951,0.831,3.292,2.0,80.0,350.782,347.49,347.369
70.0,LP,4.253,,,4.557,0.0,80.0,356.908,352.351,352.296
71.0,LP,1.203,359.849,0.836,2.201,2.0,82.0,360.685,358.484,358.416
72.0,LP,13.596,,,6.229,0.0,82.0,368.649,362.42,362.189
73.0,LP,0.569,371.118,0.715,1.451,2.0,84.0,371.833,370.382,370.15
74.0,LP,2.312,375.77,1.035,3.462,2.0,86.0,376.805,373.343,373.34
75.0,LP,23.999,,,5.228,0.0,86.0,383.803,378.575,378.306
76.0,LP,23.999,,,5.302,0.0,86.0,390.9,385.598,385.305
77.0,LP,13.596,,,5.195,0.0,86.0,397.82,392.625,392.401
78.0,LP,23.999,,,4.317,0.0,86.0,403.8,399.483,399.329
79.0,LP,0.206,405.69,0.696,1.076,2.0,88.0,406.386,405.31,405.309
80.0,LP,4.253,412.367,0.681,5.093,2.0,90.0,413.048,407.955,407.891
81.0,LP,0.569,415.624,0.855,1.597,2.0,92.0,416.479,414.882,414.555
82.0,LP,23.999,,,5.828,0.0,92.0,423.982,418.154,417.982
83.0,LP,7.65,,,5.479,0.0,92.0,431.065,425.586,425.49
84.0,LP,23.999,,,4.944,0.0,92.0,437.642,432.698,432.567
85.0,LP,1.203,440.527,0.687,2.009,2.0,94.0,441.214,439.205,439.147
86.0,LP,2.312,445.278,0.864,3.226,2.0,96.0,446.142,442.916,442.723
87.0,LP,0.569,448.793,0.704,1.439,2.0,98.0,449.497,448.058,447.646
88.0,LP,7.65,,,5.239,0.0,98.0,456.578,451.339,451.013
89.0,LP,2.312,460.556,0.683,3.017,2.0,100.0,461.239,458.222,458.094
90.0,LP,13.596,,,6.543,0.0,100.0,469.376,462.833,462.745
91.0,LP,4.253,475.261,0.865,5.181,2.0,102.0,476.126,470.945,470.886
92.0,LP,2.312,480.163,0.688,3.019,2.0,104.0,480.851,477.832,477.631
93.0,LP,0.206,482.78,0.872,1.224,2.0,106.0,483.652,482.428,482.359
94.0,LP,0.569,486.065,0.686,1.411,2.0,108.0,486.751,485.34,485.163
