trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,13.596,15.411,0.692,14.323,2.0,2.0,16.103,1.78,0.0
2.0,LP,2.312,20.338,0.853,3.229,2.0,4.0,21.191,17.962,17.606
3.0,LP,1.203,24.479,1.164,2.373,2.0,6.0,25.643,23.27,22.699
4.0,LP,7.65,39.438,0.677,8.439,2.0,8.0,40.115,31.676,27.42
5.0,LP,4.253,46.663,0.682,4.991,2.0,10.0,47.345,42.354,41.617
6.0,LP,0.206,49.486,0.823,1.173,2.0,12.0,50.309,49.136,48.851
7.0,LP,13.596,65.744,0.705,14.335,2.0,14.0,66.449,52.114,51.811
8.0,LP,23.999,,,21.1,0.0,14.0,89.46,68.36,67.953
9.0,LP,0.206,118.481,0.656,0.994,2.0,16.0,119.137,118.143,90.963
10.0,LP,23.999,,,3.928,0.0,16.0,124.989,121.061,120.646
11.0,LP,1.203,128.121,0.832,2.17,2.0,18.0,128.953,126.783,126.493
12.0,LP,0.206,131.522,0.818,1.147,2.0,20.0,132.34,131.193,130.458
13.0,LP,4.253,138.576,0.659,5.088,2.0,22.0,139.235,134.147,133.842
14.0,LP,7.65,,,3.176,0.0,22.0,144.073,140.897,140.738
15.0,LP,0.569,146.576,0.677,1.381,2.0,24.0,147.253,145.872,145.582
16.0,LP,1.203,150.944,0.722,2.044,2.0,26.0,151.666,149.622,148.76
17.0,LP,13.596,167.378,0.676,14.452,2.0,28.0,168.054,153.602,153.173
18.0,LP,7.65,177.365,0.717,8.455,2.0,30.0,178.082,169.627,169.563
19.0,LP,2.312,182.312,0.711,3.102,2.0,32.0,183.023,179.921,179.59
20.0,LP,2.312,187.222,0.708,3.198,2.0,34.0,187.93,184.732,184.529
21.0,LP,0.206,190.151,0.729,1.125,2.0,36.0,190.88,189.755,189.438
22.0,LP,0.206,192.916,0.713,0.925,2.0,38.0,193.629,192.704,192.389
23.0,LP,7.65,203.106,0.892,8.575,2.0,40.0,203.998,195.423,195.132
24.0,LP,23.999,,,16.541,0.0,40.0,222.413,205.872,205.506
25.0,LP,13.596,237.957,0.677,14.413,2.0,42.0,238.634,224.221,223.918
26.0,LP,1.203,241.682,0.867,2.13,2.0,44.0,242.549,240.419,240.136
27.0,LP,1.203,245.597,0.874,2.142,2.0,46.0,246.471,244.329,244.054
28.0,LP,2.312,250.627,0.681,3.049,2.0,48.0,251.308,248.259,247.978
29.0,LP,23.999,277.185,0.786,24.861,2.0,50.0,277.971,253.11,252.814
30.0,LP,2.312,314.527,0.858,3.219,2.0,52.0,315.385,312.166,279.475
31.0,LP,7.65,324.991,0.682,8.465,2.0,54.0,325.673,317.208,316.89
32.0,LP,7.65,335.032,0.937,8.616,2.0,56.0,335.969,327.353,327.182
33.0,LP,1.203,339.215,0.854,2.163,2.0,58.0,340.069,337.906,337.482
34.0,LP,4.253,346.324,0.685,5.108,2.0,60.0,347.009,341.901,341.577
35.0,LP,1.203,350.111,1.073,2.344,2.0,62.0,351.184,348.84,348.511
36.0,LP,23.999,,,13.238,0.0,62.0,366.206,352.968,352.689
37.0,LP,0.569,370.58,0.66,1.323,2.0,64.0,371.24,369.917,367.714
38.0,LP,7.65,381.738,0.979,8.757,2.0,66.0,382.717,373.96,372.746
39.0,LP,13.596,,,8.773,0.0,66.0,411.785,403.012,384.225
40.0,LP,13.596,428.573,0.884,14.589,2.0,68.0,429.457,414.868,413.295
41.0,LP,0.569,431.959,0.885,1.598,2.0,70.0,432.844,431.246,430.967
42.0,LP,23.999,,,10.133,0.0,70.0,444.556,434.423,434.354
43.0,LP,4.253,450.716,0.882,5.265,2.0,72.0,451.598,446.333,446.066
44.0,LP,2.312,456.482,0.863,3.177,2.0,74.0,457.345,454.168,453.106
45.0,LP,0.569,459.832,1.22,1.899,2.0,76.0,461.052,459.153,458.85
46.0,LP,0.206,462.999,0.846,1.192,2.0,78.0,463.845,462.653,462.56
47.0,LP,1.203,466.962,1.218,2.573,2.0,80.0,468.18,465.607,465.352
48.0,LP,0.569,470.469,0.855,1.538,2.0,82.0,471.324,469.786,469.684
49.0,LP,4.253,477.436,0.673,4.948,2.0,84.0,478.109,473.161,472.833
50.0,LP,0.569,480.483,0.694,1.401,2.0,86.0,481.177,479.776,479.614
51.0,LP,13.596,,,6.132,0.0,86.0,489.027,482.895,482.684
52.0,LP,4.253,495.212,0.687,5.035,2.0,88.0,495.899,490.864,490.535
53.0,LP,4.253,501.837,0.864,5.183,2.0,90.0,502.701,497.518,497.404
54.0,LP,13.596,,,12.474,0.0,90.0,516.821,504.347,504.205
55.0,LP,0.206,518.982,0.873,1.227,2.0,92.0,519.855,518.628,518.332
56.0,LP,0.569,522.207,1.215,1.926,2.0,94.0,523.422,521.496,521.37
57.0,LP,0.569,525.675,0.688,1.421,2.0,96.0,526.363,524.942,524.928
58.0,LP,2.312,530.493,0.894,3.341,2.0,98.0,531.387,528.046,527.871
59.0,LP,4.253,568.38,0.681,4.964,2.0,100.0,569.061,564.097,532.893
60.0,LP,23.999,,,9.336,0.0,100.0,580.253,570.917,570.566
61.0,LP,7.65,589.721,0.693,8.401,2.0,102.0,590.414,582.013,581.759
62.0,LP,0.206,592.678,0.884,1.259,2.0,104.0,593.562,592.303,591.919
63.0,LP,2.312,597.723,0.691,3.029,2.0,106.0,598.414,595.385,595.072
1.0,HP,7.5,8.376,1.054,8.602,2.0,108.0,9.43,0.828,0.0
2.0,HP,10.5,,,7.442,0.0,108.0,18.427,10.985,10.934
3.0,HP,4.5,24.876,0.883,5.412,2.0,110.0,25.759,20.347,19.933
4.0,HP,9.0,,,7.577,0.0,110.0,35.189,27.612,27.266
5.0,HP,12.0,49.044,0.857,12.917,2.0,112.0,49.901,36.984,36.695
6.0,HP,9.0,60.806,0.875,9.9,2.0,114.0,61.681,51.781,51.407
7.0,HP,9.0,,,9.261,0.0,114.0,72.794,63.533,63.186
8.0,HP,3.0,77.675,1.091,4.169,2.0,116.0,78.766,74.597,74.299
9.0,HP,12.0,92.74,0.684,12.856,2.0,118.0,93.424,80.568,80.281
10.0,HP,6.0,101.393,0.857,7.029,2.0,120.0,102.25,95.221,94.927
11.0,HP,10.5,114.62,1.039,11.608,2.0,122.0,115.659,104.051,103.753
12.0,HP,7.5,164.986,0.89,8.479,2.0,124.0,165.876,157.397,117.168
13.0,HP,3.0,194.572,0.886,4.023,2.0,126.0,195.458,191.435,167.379
14.0,HP,1.5,198.637,0.892,2.46,2.0,128.0,199.529,197.069,196.962
15.0,HP,7.5,208.845,0.695,8.236,2.0,130.0,209.54,201.304,201.032
16.0,HP,7.5,218.868,0.691,8.227,2.0,132.0,219.559,211.332,211.044
17.0,HP,1.5,223.014,0.887,2.572,2.0,134.0,223.901,221.329,221.062
18.0,HP,6.0,231.757,0.864,6.948,2.0,136.0,232.621,225.673,225.408
19.0,HP,7.5,280.358,0.685,8.309,2.0,138.0,281.043,272.734,234.129
20.0,HP,12.0,295.025,0.929,13.108,2.0,140.0,295.954,282.846,282.548
21.0,HP,3.0,300.789,0.878,3.893,2.0,142.0,301.667,297.774,297.457
22.0,HP,3.0,306.294,0.83,3.874,2.0,144.0,307.124,303.25,303.171
23.0,HP,6.0,314.859,0.709,6.738,2.0,146.0,315.568,308.83,308.627
24.0,HP,3.0,320.209,0.701,3.714,2.0,148.0,320.91,317.196,317.077
25.0,HP,9.0,331.496,0.876,9.936,2.0,150.0,332.372,322.436,322.414
26.0,HP,7.5,341.687,0.837,8.383,2.0,152.0,342.524,334.141,333.883
27.0,HP,9.0,353.27,0.821,9.96,2.0,154.0,354.091,344.131,344.029
28.0,HP,6.0,362.053,0.86,7.025,2.0,156.0,362.913,355.888,355.603
29.0,HP,1.5,366.042,0.851,2.386,2.0,158.0,366.893,364.507,364.424
30.0,HP,4.5,373.27,0.852,5.461,2.0,160.0,374.122,368.661,368.404
31.0,HP,6.0,381.898,1.023,7.155,2.0,162.0,382.921,375.766,375.63
32.0,HP,9.0,393.746,0.853,9.92,2.0,164.0,394.599,384.679,384.424
33.0,HP,10.5,407.061,0.84,11.465,2.0,166.0,407.901,396.436,396.104
34.0,HP,3.0,422.595,0.849,3.934,2.0,168.0,423.444,419.51,409.409
35.0,HP,10.5,435.825,0.894,11.448,2.0,170.0,436.719,425.271,424.946
36.0,HP,12.0,450.454,0.862,12.883,2.0,172.0,451.316,438.433,438.225
37.0,HP,10.5,463.71,0.809,11.423,2.0,174.0,464.519,453.096,452.821
38.0,HP,6.0,472.321,0.903,6.935,2.0,176.0,473.224,466.289,466.023
