trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,13.596,,,12.246,0.0,0.0,13.308,1.062,0.0
2.0,LP,2.312,17.284,1.043,3.429,2.0,2.0,18.327,14.898,14.812
3.0,LP,1.203,21.37,1.477,2.687,2.0,4.0,22.847,20.16,19.83
4.0,LP,7.65,,,4.652,0.0,4.0,29.016,24.364,24.349
5.0,LP,4.253,35.227,0.878,5.159,2.0,6.0,36.105,30.946,30.527
6.0,LP,0.206,38.342,1.026,1.285,2.0,8.0,39.368,38.083,37.606
7.0,LP,13.596,,,7.028,0.0,8.0,48.088,41.06,40.871
8.0,LP,23.999,,,9.038,0.0,8.0,59.065,50.027,49.592
9.0,LP,0.206,61.425,1.265,1.546,2.0,10.0,62.69,61.144,60.568
10.0,LP,23.999,,,2.242,0.0,10.0,66.903,64.661,64.192
11.0,LP,1.203,70.066,0.893,2.17,2.0,12.0,70.959,68.789,68.404
12.0,LP,0.206,72.957,1.484,1.719,2.0,14.0,74.441,72.722,72.46
13.0,LP,4.253,,,2.854,0.0,14.0,79.136,76.282,75.944
14.0,LP,7.65,,,2.728,0.0,14.0,83.745,81.017,80.638
15.0,LP,0.569,86.266,1.073,1.726,2.0,16.0,87.339,85.613,85.249
16.0,LP,1.203,90.436,1.073,2.279,2.0,18.0,91.509,89.23,88.84
17.0,LP,13.596,,,2.671,0.0,18.0,95.993,93.322,93.009
18.0,LP,7.65,,,3.036,0.0,18.0,100.993,97.957,97.509
19.0,LP,2.312,,,2.795,0.0,18.0,105.776,102.981,102.51
20.0,LP,2.312,110.21,0.675,2.993,2.0,20.0,110.885,107.892,107.278
21.0,LP,0.206,113.017,1.072,1.316,2.0,22.0,114.089,112.773,112.387
22.0,LP,0.206,116.431,1.019,1.314,2.0,24.0,117.45,116.136,115.591
23.0,LP,7.65,,,5.152,0.0,24.0,124.67,119.518,118.954
24.0,LP,23.999,,,4.159,0.0,24.0,134.595,130.436,126.173
25.0,LP,13.596,,,3.793,0.0,24.0,140.226,136.433,136.111
26.0,LP,1.203,143.493,1.217,2.492,2.0,26.0,144.71,142.218,141.731
27.0,LP,1.203,147.824,2.202,3.491,2.0,28.0,150.026,146.535,146.211
28.0,LP,2.312,156.296,1.084,3.422,2.0,30.0,157.38,153.958,151.544
29.0,LP,23.999,,,7.145,0.0,30.0,166.99,159.845,158.896
30.0,LP,2.312,171.367,0.871,3.216,2.0,32.0,172.238,169.022,168.492
31.0,LP,7.65,,,5.316,0.0,32.0,179.407,174.091,173.755
32.0,LP,7.65,189.144,0.95,8.655,2.0,34.0,190.094,181.439,180.91
33.0,LP,1.203,193.299,1.283,2.562,2.0,36.0,194.582,192.02,191.611
34.0,LP,4.253,,,4.671,0.0,36.0,201.294,196.623,196.098
35.0,LP,1.203,205.041,1.237,2.452,2.0,38.0,206.278,203.826,202.811
36.0,LP,23.999,,,5.41,0.0,38.0,213.737,208.327,207.794
37.0,LP,0.569,216.779,1.106,1.714,2.0,40.0,217.885,216.171,215.253
38.0,LP,7.65,,,6.593,0.0,40.0,227.183,220.59,219.401
39.0,LP,13.596,,,6.295,0.0,40.0,235.373,229.078,228.685
40.0,LP,13.596,,,5.989,0.0,40.0,245.454,239.465,236.889
41.0,LP,0.569,247.802,2.082,2.707,2.0,42.0,249.884,247.177,246.962
42.0,LP,23.999,,,5.925,0.0,42.0,257.697,251.772,251.387
43.0,LP,4.253,296.436,1.015,5.315,2.0,44.0,297.451,292.136,259.197
44.0,LP,2.312,303.27,1.099,3.439,2.0,46.0,304.369,300.93,298.968
45.0,LP,0.569,307.459,1.256,1.881,2.0,48.0,308.715,306.834,305.884
46.0,LP,0.206,310.781,1.062,1.297,2.0,50.0,311.843,310.546,310.218
47.0,LP,1.203,314.932,0.809,2.049,2.0,52.0,315.741,313.692,313.345
48.0,LP,0.569,318.135,0.984,1.629,2.0,54.0,319.119,317.49,317.244
49.0,LP,4.253,,,2.627,0.0,54.0,323.615,320.988,320.621
50.0,LP,0.569,326.035,0.798,1.417,2.0,56.0,326.833,325.416,325.117
51.0,LP,13.596,,,1.458,0.0,56.0,330.16,328.702,328.349
52.0,LP,4.253,,,1.388,0.0,56.0,333.448,332.06,331.662
53.0,LP,4.253,,,1.587,0.0,56.0,336.925,335.338,334.959
54.0,LP,13.596,,,1.725,0.0,56.0,340.597,338.872,338.442
55.0,LP,0.206,344.147,1.469,1.7,2.0,58.0,345.616,343.916,342.111
56.0,LP,0.569,349.537,1.461,2.04,2.0,60.0,350.998,348.958,347.127
57.0,LP,0.569,353.506,0.97,1.573,2.0,62.0,354.476,352.903,352.499
58.0,LP,2.312,362.996,0.799,3.17,2.0,64.0,363.795,360.625,355.982
59.0,LP,4.253,,,3.907,0.0,64.0,369.636,365.729,365.302
60.0,LP,23.999,,,5.819,0.0,64.0,390.895,385.076,371.82
61.0,LP,7.65,,,3.697,0.0,64.0,398.563,394.866,392.398
62.0,LP,0.206,400.921,1.061,1.378,2.0,66.0,401.982,400.604,400.065
63.0,LP,2.312,,,2.009,0.0,66.0,406.41,404.401,403.484
64.0,LP,13.596,,,2.032,0.0,66.0,410.264,408.232,407.911
65.0,LP,1.203,413.346,1.003,2.238,2.0,68.0,414.349,412.111,411.766
66.0,LP,0.206,416.594,1.38,1.657,2.0,70.0,417.974,416.317,415.866
67.0,LP,23.999,,,2.629,0.0,70.0,422.588,419.959,419.487
68.0,LP,23.999,,,3.627,0.0,70.0,428.11,424.483,424.1
69.0,LP,2.312,,,1.719,0.0,70.0,431.654,429.935,429.611
70.0,LP,4.253,,,2.128,0.0,70.0,435.622,433.494,433.169
71.0,LP,1.203,439.046,0.858,2.12,2.0,72.0,439.904,437.784,437.124
72.0,LP,13.596,,,3.323,0.0,72.0,445.103,441.78,441.406
73.0,LP,0.569,447.743,1.029,1.657,2.0,74.0,448.772,447.115,446.605
74.0,LP,2.312,,,2.773,0.0,74.0,453.384,450.611,450.274
75.0,LP,23.999,,,3.218,0.0,74.0,458.539,455.321,454.901
76.0,LP,23.999,,,3.393,0.0,74.0,463.834,460.441,460.041
77.0,LP,13.596,,,3.648,0.0,74.0,469.577,465.929,465.336
78.0,LP,23.999,,,2.885,0.0,74.0,487.181,484.296,471.079
79.0,LP,0.206,489.335,0.909,1.159,2.0,76.0,490.244,489.085,488.697
80.0,LP,4.253,,,2.079,0.0,76.0,494.299,492.22,491.746
81.0,LP,0.569,496.78,0.973,1.617,2.0,78.0,497.753,496.136,495.802
82.0,LP,23.999,,,3.746,0.0,78.0,503.437,499.691,499.27
83.0,LP,7.65,,,3.161,0.0,78.0,508.484,505.323,504.939
84.0,LP,23.999,,,3.292,0.0,78.0,513.659,510.367,509.988
85.0,LP,1.203,516.837,1.003,2.248,2.0,80.0,517.84,515.592,515.162
86.0,LP,2.312,522.199,0.862,3.232,2.0,82.0,523.061,519.829,519.343
87.0,LP,0.569,525.542,1.034,1.668,2.0,84.0,526.576,524.908,524.564
88.0,LP,7.65,,,4.21,0.0,84.0,533.325,529.115,528.078
89.0,LP,2.312,,,2.731,0.0,84.0,537.957,535.226,534.827
90.0,LP,13.596,,,2.55,0.0,84.0,542.294,539.744,539.46
