trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,13.596,,,12.99,0.0,0.0,13.628,0.638,0.0
2.0,LP,2.312,17.656,1.013,3.469,2.0,2.0,18.669,15.2,15.13
3.0,LP,1.203,21.577,0.988,2.308,2.0,4.0,22.565,20.257,20.171
4.0,LP,7.65,,,4.013,0.0,4.0,28.102,24.089,24.066
5.0,LP,4.253,,,4.503,0.0,4.0,34.281,29.778,29.603
6.0,LP,0.206,36.186,1.309,1.621,2.0,6.0,37.495,35.874,35.782
7.0,LP,13.596,,,7.333,0.0,6.0,46.424,39.091,38.997
8.0,LP,23.999,,,4.989,0.0,6.0,53.017,48.028,47.925
9.0,LP,0.206,55.42,0.837,1.148,2.0,8.0,56.257,55.109,54.518
10.0,LP,23.999,,,2.493,0.0,8.0,60.882,58.389,57.758
11.0,LP,1.203,63.926,0.973,2.253,2.0,10.0,64.899,62.646,62.383
12.0,LP,0.206,67.294,0.94,1.244,2.0,12.0,68.234,66.99,66.4
13.0,LP,4.253,,,3.357,0.0,12.0,73.443,70.086,69.736
14.0,LP,7.65,,,2.564,0.0,12.0,78.364,75.8,74.945
15.0,LP,0.569,80.919,0.597,1.196,2.0,14.0,81.516,80.32,79.866
16.0,LP,1.203,84.52,1.364,2.588,2.0,16.0,85.884,83.296,83.018
17.0,LP,13.596,,,4.045,0.0,16.0,91.717,87.672,87.386
18.0,LP,7.65,,,5.629,0.0,16.0,99.254,93.625,93.219
19.0,LP,2.312,,,2.733,0.0,16.0,103.847,101.114,100.756
20.0,LP,2.312,107.819,0.501,2.901,2.0,18.0,108.32,105.419,105.349
21.0,LP,0.206,110.227,1.5,1.772,2.0,20.0,111.727,109.955,109.822
22.0,LP,0.206,113.563,1.837,2.045,2.0,22.0,115.4,113.355,113.229
23.0,LP,7.65,,,3.964,0.0,22.0,121.728,117.764,116.902
24.0,LP,23.999,,,3.069,0.0,22.0,126.753,123.684,123.23
25.0,LP,13.596,,,3.517,0.0,22.0,132.194,128.677,128.255
26.0,LP,1.203,135.141,0.765,2.085,2.0,24.0,135.906,133.821,133.694
27.0,LP,1.203,138.806,1.077,2.285,2.0,26.0,139.883,137.598,137.407
28.0,LP,2.312,143.959,1.173,3.494,2.0,28.0,145.132,141.638,141.383
29.0,LP,23.999,,,4.718,0.0,28.0,153.101,148.383,146.633
30.0,LP,2.312,156.968,0.837,3.181,2.0,30.0,157.805,154.624,154.602
31.0,LP,7.65,,,3.5,0.0,30.0,163.149,159.649,159.305
32.0,LP,7.65,,,3.213,0.0,30.0,168.174,164.961,164.65
33.0,LP,1.203,171.226,1.076,2.364,2.0,32.0,172.302,169.938,169.675
34.0,LP,4.253,,,4.437,0.0,32.0,179.367,174.93,173.804
35.0,LP,1.203,183.331,0.845,2.149,2.0,34.0,184.176,182.027,180.869
36.0,LP,23.999,,,2.781,0.0,34.0,189.376,186.595,185.679
37.0,LP,0.569,191.788,0.749,1.373,2.0,36.0,192.537,191.164,190.878
38.0,LP,7.65,,,2.94,0.0,36.0,197.361,194.421,194.039
39.0,LP,13.596,,,3.468,0.0,36.0,203.273,199.805,198.863
40.0,LP,13.596,,,4.076,0.0,36.0,209.81,205.734,204.774
41.0,LP,0.569,212.934,0.862,1.478,2.0,38.0,213.796,212.318,211.313
42.0,LP,23.999,,,3.668,0.0,38.0,219.419,215.751,215.298
43.0,LP,4.253,225.408,0.772,5.029,2.0,40.0,226.18,221.151,220.921
44.0,LP,2.312,230.352,0.501,2.909,2.0,42.0,230.853,227.944,227.682
45.0,LP,0.569,233.017,1.06,1.659,2.0,44.0,234.077,232.418,232.354
46.0,LP,0.206,235.913,1.252,1.524,2.0,46.0,237.165,235.641,235.579
47.0,LP,1.203,240.162,0.972,2.22,2.0,48.0,241.134,238.914,238.667
48.0,LP,0.569,243.546,1.068,1.691,2.0,50.0,244.614,242.923,242.635
49.0,LP,4.253,,,2.853,0.0,50.0,249.359,246.506,246.116
50.0,LP,0.569,251.747,0.837,1.421,2.0,52.0,252.584,251.163,250.86
51.0,LP,13.596,,,1.941,0.0,52.0,256.112,254.171,254.085
52.0,LP,4.253,,,2.508,0.0,52.0,260.424,257.916,257.613
53.0,LP,4.253,,,2.405,0.0,52.0,264.641,262.236,261.926
54.0,LP,13.596,,,2.34,0.0,52.0,268.769,266.429,266.143
55.0,LP,0.206,270.789,1.005,1.213,2.0,54.0,271.794,270.581,270.271
56.0,LP,0.569,274.189,0.917,1.509,2.0,56.0,275.106,273.597,273.296
57.0,LP,0.569,277.574,0.828,1.524,2.0,58.0,278.402,276.878,276.607
58.0,LP,2.312,,,1.74,0.0,58.0,281.922,280.182,279.903
59.0,LP,4.253,,,1.636,0.0,58.0,285.33,283.694,283.424
