trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,23.999,,,6.42,0.0,0.0,6.955,0.535,0.001
2.0,LP,4.253,13.053,0.879,5.451,2.0,2.0,13.932,8.481,8.456
3.0,LP,1.203,17.16,0.918,2.475,2.0,4.0,18.078,15.603,15.434
4.0,LP,23.999,,,6.028,0.0,4.0,25.732,19.704,19.579
5.0,LP,7.65,,,5.697,0.0,4.0,33.24,27.543,27.234
6.0,LP,4.253,,,3.758,0.0,4.0,38.788,35.03,34.742
7.0,LP,0.569,41.267,2.261,2.968,2.0,6.0,43.528,40.56,40.29
8.0,LP,0.569,46.05,0.847,1.516,2.0,8.0,46.897,45.381,45.031
9.0,LP,23.999,,,3.73,0.0,8.0,52.416,48.686,48.399
10.0,LP,23.999,,,3.694,0.0,8.0,57.922,54.228,53.918
11.0,LP,13.596,,,3.549,0.0,8.0,63.255,59.706,59.424
12.0,LP,2.312,67.613,0.501,3.036,2.0,10.0,68.114,65.078,64.757
13.0,LP,7.65,,,3.861,0.0,10.0,73.781,69.92,69.615
14.0,LP,1.203,76.944,0.501,1.738,2.0,12.0,77.445,75.707,75.283
15.0,LP,4.253,,,3.882,0.0,12.0,83.161,79.279,78.947
16.0,LP,13.596,,,4.078,0.0,12.0,89.177,85.099,84.663
17.0,LP,1.203,92.526,0.501,1.99,2.0,14.0,93.027,91.037,90.678
18.0,LP,7.65,,,1.987,0.0,14.0,96.834,94.847,94.528
19.0,LP,7.65,,,2.019,0.0,14.0,100.781,98.762,98.336
20.0,LP,13.596,,,2.331,0.0,14.0,105.225,102.894,102.284
21.0,LP,4.253,,,2.383,0.0,14.0,109.439,107.056,106.726
22.0,LP,23.999,,,2.391,0.0,14.0,113.634,111.243,110.941
23.0,LP,0.206,115.957,0.851,1.285,2.0,16.0,116.808,115.523,115.136
24.0,LP,23.999,,,1.99,0.0,16.0,120.627,118.637,118.31
25.0,LP,1.203,123.936,0.5,1.991,2.0,18.0,124.436,122.445,122.128
26.0,LP,1.203,127.76,0.501,1.977,2.0,20.0,128.261,126.284,125.952
27.0,LP,2.312,,,2.311,0.0,20.0,132.414,130.103,129.762
28.0,LP,0.206,134.657,0.501,0.876,2.0,22.0,135.158,134.282,133.916
29.0,LP,2.312,139.322,0.501,2.89,2.0,24.0,139.823,136.933,136.66
30.0,LP,13.596,,,2.393,0.0,24.0,144.157,141.764,141.324
31.0,LP,23.999,,,2.301,0.0,24.0,148.284,145.983,145.659
32.0,LP,2.312,,,2.26,0.0,24.0,152.351,150.091,149.786
33.0,LP,4.253,,,2.309,0.0,24.0,156.507,154.198,153.852
34.0,LP,0.206,158.707,0.501,0.857,2.0,26.0,159.208,158.351,158.009
35.0,LP,4.253,,,2.221,0.0,26.0,163.234,161.013,160.711
36.0,LP,7.65,,,2.372,0.0,26.0,167.449,165.077,164.737
37.0,LP,0.206,170.274,1.553,1.937,2.0,28.0,171.827,169.89,168.95
