trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,23.999,,,7.974,0.0,0.0,9.205,1.231,0.0
2.0,LP,4.253,15.127,0.739,5.043,2.0,2.0,15.866,10.823,10.706
3.0,LP,1.203,19.382,1.245,2.644,2.0,4.0,20.627,17.983,17.367
4.0,LP,23.999,,,1.484,0.0,4.0,23.763,22.279,22.129
5.0,LP,7.65,,,1.213,0.0,4.0,28.876,27.663,25.265
6.0,LP,4.253,36.479,0.694,5.045,2.0,6.0,37.173,32.128,30.377
7.0,LP,0.569,39.919,1.044,1.788,2.0,8.0,40.963,39.175,38.674
8.0,LP,0.569,43.12,1.004,1.629,2.0,10.0,44.124,42.495,42.465
9.0,LP,23.999,,,5.541,0.0,10.0,51.212,45.671,45.625
10.0,LP,23.999,,,8.372,0.0,10.0,61.251,52.879,52.714
11.0,LP,13.596,,,6.853,0.0,10.0,69.676,62.823,62.753
12.0,LP,2.312,73.687,0.692,3.148,2.0,12.0,74.379,71.231,71.177
13.0,LP,7.65,83.687,0.7,8.428,2.0,14.0,84.387,75.959,75.881
14.0,LP,1.203,87.199,1.077,2.285,2.0,16.0,88.276,85.991,85.89
15.0,LP,4.253,94.079,0.684,4.965,2.0,18.0,94.763,89.798,89.779
16.0,LP,13.596,,,6.772,0.0,18.0,103.147,96.375,96.265
17.0,LP,1.203,106.022,0.693,2.052,2.0,20.0,106.715,104.663,104.649
18.0,LP,7.65,,,7.933,0.0,20.0,116.244,108.311,108.217
19.0,LP,7.65,125.703,0.692,8.42,2.0,22.0,126.395,117.975,117.746
20.0,LP,13.596,,,10.709,0.0,22.0,138.636,127.927,127.897
21.0,LP,4.253,144.654,0.71,5.157,2.0,24.0,145.364,140.207,140.138
22.0,LP,23.999,,,4.862,0.0,24.0,151.805,146.943,146.866
23.0,LP,0.206,153.799,0.972,1.372,2.0,26.0,154.771,153.399,153.307
24.0,LP,23.999,,,3.804,0.0,26.0,160.275,156.471,156.273
25.0,LP,1.203,163.192,0.699,1.965,2.0,28.0,163.891,161.926,161.777
26.0,LP,1.203,166.79,0.925,2.212,2.0,30.0,167.715,165.503,165.394
27.0,LP,2.312,171.711,0.716,3.076,2.0,32.0,172.427,169.351,169.218
28.0,LP,0.206,174.279,0.892,1.1,2.0,34.0,175.171,174.071,173.929
29.0,LP,2.312,179.294,1.325,3.693,2.0,36.0,180.619,176.926,176.672
30.0,LP,13.596,,,4.796,0.0,36.0,186.923,182.127,182.122
31.0,LP,23.999,,,4.46,0.0,36.0,192.995,188.535,188.427
32.0,LP,2.312,197.03,0.711,3.15,2.0,38.0,197.741,194.591,194.499
33.0,LP,4.253,203.728,0.74,5.181,2.0,40.0,204.468,199.287,199.244
