bkIdx,trialIdx,keypressIdx,timestamp,blocktime
1,1,1,164,0.61
1,1,2,477,0.923
1,1,3,643,1.089
1,1,4,807,1.2530000000000001
1,1,5,972,1.418
1,1,6,1140,1.5859999999999999
1,1,7,1301,1.7469999999999999
1,1,8,1467,1.913
1,1,9,1631,2.077
1,1,10,1782,2.228
1,1,11,1947,2.3930000000000002
1,1,12,2129,2.575
1,1,13,2279,2.725
1,1,14,2458,2.9040000000000004
1,1,15,2621,3.067
1,1,16,2788,3.234
1,1,17,2951,3.3970000000000002
1,1,18,3102,3.548
1,1,19,3252,3.698
1,1,20,3418,3.8640000000000003
1,1,21,3567,4.013
1,1,22,3716,4.162
1,1,23,3882,4.328
1,1,24,4047,4.492999999999999
1,1,25,4211,4.657
1,1,26,4378,4.824
1,1,27,4525,4.971
1,1,28,4691,5.137
1,1,29,4844,5.29
1,1,30,5008,5.454
1,1,31,5142,5.588
1,1,32,5293,5.739
1,1,33,5458,5.904
1,1,34,5622,6.068
1,1,35,5758,6.204
1,1,36,5923,6.369
1,1,37,6088,6.534
1,1,38,6237,6.683
1,1,39,6404,6.85
1,1,40,6538,6.984
1,1,41,6688,7.1339999999999995
1,1,42,6853,7.2989999999999995
1,1,43,6990,7.436
1,1,44,7138,7.584
1,1,45,7286,7.731999999999999
1,1,46,7437,7.883
1,1,47,7601,8.047
1,1,48,7737,8.183
1,1,49,7874,8.32
1,1,50,8038,8.484
1,1,51,8187,8.633
1,1,52,8353,8.799
1,1,53,8487,8.933
1,1,54,8653,9.099
1,1,55,8833,9.279
1,1,56,9161,9.607
1,1,57,9266,9.712
1,1,58,9418,9.863999999999999
1,1,59,9536,9.982
1,1,60,9674,10.12
1,1,61,9779,10.225
1,1,62,9915,10.360999999999999
1,1,63,10003,10.449
1,1,64,10136,10.581999999999999
1,1,65,10241,10.687
1,1,66,10378,10.824
1,1,67,10481,10.927
1,1,68,10601,11.047
1,1,69,10706,11.152
1,1,70,10842,11.288
1,1,71,10919,11.365
1,1,72,11069,11.515
1,1,73,11172,11.618
1,1,74,11308,11.754
1,1,75,11413,11.859
1,1,76,11549,11.995
1,1,77,11622,12.068
1,1,78,11788,12.234
1,1,79,11862,12.308
1,1,80,12011,12.456999999999999
1,1,81,12100,12.546
1,1,82,12223,12.669
1,1,83,12326,12.772
1,1,84,12463,12.908999999999999
1,1,85,12554,13.0
1,1,86,12688,13.134
1,1,87,12764,13.209999999999999
1,1,88,12883,13.328999999999999
1,1,89,12971,13.417
1,1,90,13077,13.523
1,1,91,13198,13.644
1,1,92,13302,13.748
1,1,93,13394,13.84
1,1,94,13513,13.959
1,1,95,13600,14.046
1,1,96,13705,14.151
1,1,97,13798,14.244
1,1,98,13918,14.363999999999999
1,1,99,14143,14.589
1,1,100,14355,14.801
1,1,101,14564,15.01
1,1,102,14773,15.219
1,1,103,14969,15.415
1,1,104,15161,15.607
1,1,105,15358,15.804
1,1,106,15522,15.968
1,1,107,15613,16.059
1,1,108,15718,16.164
1,1,109,15824,16.27
1,1,110,15901,16.347
1,1,111,16017,16.463
1,1,112,16078,16.524
1,1,113,16198,16.644000000000002
1,1,114,16405,16.851000000000003
1,1,115,16618,17.064
1,1,116,16856,17.302000000000003
1,1,117,17053,17.499000000000002
1,1,118,17233,17.679000000000002
1,1,119,17429,17.875
1,2,1,148,20.257
1,2,2,244,20.353
1,2,3,344,20.453000000000003
1,2,4,465,20.574
1,2,5,586,20.695
1,2,6,676,20.785
1,2,7,808,20.917
1,2,8,898,21.007
1,2,9,1003,21.112000000000002
1,2,10,1111,21.220000000000002
1,2,11,1289,21.398000000000003
1,2,12,1484,21.593000000000004
1,2,13,1679,21.788
1,2,14,1857,21.966
1,2,15,1993,22.102
1,2,16,2145,22.254
1,2,17,2295,22.404000000000003
1,2,18,2477,22.586000000000002
1,2,19,2625,22.734
1,2,20,2776,22.885
1,2,21,2924,23.033
1,2,22,3060,23.169
1,2,23,3194,23.303
1,2,24,3342,23.451
1,2,25,3477,23.586000000000002
1,2,26,3629,23.738000000000003
1,2,27,3810,23.919
1,2,28,3899,24.008000000000003
1,2,29,4050,24.159000000000002
1,2,30,4200,24.309
1,2,31,4333,24.442
1,3,1,150,27.235
1,3,2,284,27.369
1,3,3,433,27.518
1,3,4,583,27.668
1,3,5,734,27.819000000000003
1,3,6,868,27.953
1,3,7,1020,28.105
1,3,8,1152,28.237000000000002
1,3,9,1287,28.372
1,4,1,151,31.06
1,4,2,285,31.194
1,4,3,419,31.328
1,4,4,552,31.461
1,4,5,719,31.628
1,4,6,840,31.749
1,4,7,990,31.898999999999997
1,4,8,1125,32.034
1,4,9,1261,32.17
1,4,10,1395,32.304
1,4,11,1560,32.469
1,4,12,1680,32.589
1,4,13,1828,32.737
1,4,14,1993,32.902
1,4,15,2114,33.022999999999996
1,4,16,2264,33.173
1,4,17,2413,33.321999999999996
1,4,18,2566,33.475
1,4,19,2714,33.623
1,4,20,2896,33.805
1,4,21,3017,33.926
