bkIdx,trialIdx,keypressIdx,timestamp,blocktime
1,1,1,334,1.494
1,1,2,604,1.7639999999999998
1,1,3,896,2.056
1,1,4,1166,2.3259999999999996
1,1,5,1414,2.574
1,1,6,1683,2.843
1,1,7,1909,3.069
1,1,8,2224,3.3840000000000003
1,1,9,2494,3.654
1,1,10,2742,3.902
1,1,11,2966,4.126
1,1,12,3439,4.599
1,1,13,3709,4.869
1,1,14,3934,5.094
1,1,15,4137,5.297
1,1,16,4384,5.5440000000000005
1,1,17,4653,5.813
1,1,18,4923,6.083
1,1,19,5216,6.376
1,1,20,5486,6.646
1,1,21,5756,6.916
1,1,22,6004,7.164
1,1,23,6229,7.389
1,1,24,6499,7.659
1,1,25,6746,7.906000000000001
1,2,1,226,10.427000000000001
1,2,2,473,10.674000000000001
1,2,3,720,10.921000000000001
1,2,4,946,11.147
1,2,5,1193,11.394
1,2,6,1418,11.619
1,2,7,1665,11.866
1,2,8,1890,12.091000000000001
1,2,9,2093,12.294
1,2,10,2385,12.586
1,3,1,270,15.151
1,3,2,540,15.421
1,3,3,810,15.691
1,3,4,1126,16.007
1,3,5,1373,16.254
1,4,1,247,19.156
1,4,2,518,19.427
1,4,3,765,19.674
1,4,4,1058,19.967
1,4,5,1305,20.214
1,4,6,1575,20.483999999999998
1,4,7,1868,20.776999999999997
1,4,8,2092,21.000999999999998
1,4,9,2385,21.293999999999997
1,4,10,2610,21.519
1,4,11,2858,21.767
1,4,12,3105,22.014
1,4,13,3352,22.261
1,4,14,3600,22.509
1,4,15,3847,22.756
1,4,16,4072,22.980999999999998
1,4,17,4320,23.229
1,4,18,4546,23.455
1,4,19,4770,23.679
1,4,20,5041,23.95
1,4,21,5243,24.152
1,4,22,5445,24.354
1,4,23,5647,24.555999999999997
1,4,24,5851,24.759999999999998
1,4,25,6075,24.983999999999998
1,4,26,6278,25.186999999999998
1,5,1,224,27.526
1,5,2,495,27.797
1,5,3,742,28.044
1,5,4,1035,28.337
1,5,5,1304,28.605999999999998
1,5,6,1507,28.809
1,5,7,1822,29.124
1,5,8,2092,29.394
1,5,9,2385,29.686999999999998
1,5,10,2677,29.979
1,5,11,2947,30.249
1,5,12,3217,30.519
1,5,13,3488,30.79
1,5,14,3735,31.037
1,5,15,3982,31.284
1,6,1,246,33.759
1,7,1,270,36.594
1,7,2,517,36.841
1,7,3,810,37.134
1,7,4,1012,37.336
1,7,5,1260,37.583999999999996
1,7,6,1530,37.854
1,7,7,1755,38.079
1,7,8,2025,38.349
1,7,9,2272,38.596
1,7,10,2497,38.821
1,7,11,2722,39.046
1,7,12,2970,39.294
1,8,1,224,41.814
1,8,2,516,42.106
1,8,3,742,42.332
1,8,4,1012,42.602000000000004
1,8,5,1282,42.872
1,8,6,1529,43.119
1,8,7,1776,43.36600000000001
1,8,8,2024,43.614000000000004
1,8,9,2249,43.839000000000006
1,8,10,2474,44.06400000000001
1,8,11,2722,44.312000000000005
1,8,12,2969,44.559000000000005
1,8,13,3172,44.762
1,8,14,3465,45.05500000000001
1,8,15,3666,45.256
1,8,16,3847,45.437000000000005
1,8,17,4094,45.684000000000005
1,8,18,4341,45.931000000000004
1,8,19,4567,46.157000000000004
1,8,20,4815,46.405
1,8,21,5062,46.652
1,8,22,5264,46.854000000000006
1,8,23,5490,47.080000000000005
1,8,24,5737,47.327000000000005
1,8,25,5962,47.55200000000001
1,8,26,6277,47.867000000000004
1,8,27,6434,48.024
1,8,28,6659,48.249
1,8,29,6907,48.497
1,8,30,7176,48.766000000000005
1,8,31,7407,48.997
1,9,1,247,51.49
1,10,1,247,54.437
1,10,2,473,54.663
1,10,3,698,54.888
1,10,4,922,55.111999999999995
1,10,5,1170,55.36
1,10,6,1419,55.608999999999995
1,10,7,1620,55.809999999999995
1,10,8,1867,56.056999999999995
1,10,9,2092,56.282
1,10,10,2318,56.507999999999996
1,10,11,2520,56.71
1,10,12,2745,56.934999999999995
1,10,13,2992,57.181999999999995
1,10,14,3262,57.452
1,10,15,3465,57.655
1,10,16,3735,57.925
1,10,17,3983,58.172999999999995
1,10,18,4253,58.443
1,10,19,4455,58.644999999999996
1,10,20,4725,58.915
1,10,21,4905,59.095
