A1GTYHV8OYQQLV,1.84
A3V2XCDF45VN9X,2.3
A1CMWA0L8FTSXA,1.82
AOS2PVHT2HYTL,2.32
A1SISJL5ST2PWH,2.04
AJDXSXAWDDAEO,2.14
A1U1QHWJPNE6V1,2.56
A110KENBXU7SUJ,1.76
A1P47Q6LZPLQ6P,2.22
