bkIdx,trialIdx,keypressIdx,timestamp,blocktime
1,1,1,168,0.784
1,1,2,316,0.9319999999999999
1,1,3,466,1.082
1,1,4,619,1.2349999999999999
1,1,5,746,1.362
1,1,6,937,1.553
1,1,7,1085,1.701
1,1,8,1241,1.8570000000000002
1,1,9,1410,2.026
1,1,10,1584,2.2
1,1,11,1754,2.37
1,1,12,1924,2.54
1,1,13,2085,2.701
1,1,14,2247,2.863
1,1,15,2423,3.039
1,1,16,2585,3.201
1,1,17,2763,3.379
1,1,18,2918,3.5340000000000003
1,1,19,3078,3.694
1,1,20,3246,3.862
1,1,21,3423,4.039
1,1,22,3570,4.186
1,1,23,3774,4.39
1,1,24,3943,4.559
1,1,25,4117,4.733
1,1,26,4293,4.909
1,1,27,4482,5.098
1,1,28,4671,5.287
1,1,29,4853,5.468999999999999
1,1,30,5033,5.649
1,1,31,5198,5.814
1,1,32,5373,5.989
1,1,33,5562,6.178
1,1,34,5745,6.361
1,1,35,5931,6.547
1,1,36,6119,6.734999999999999
1,1,37,6278,6.893999999999999
1,1,38,6461,7.077
1,1,39,6617,7.233
1,1,40,6811,7.427
1,1,41,6990,7.606
1,2,1,182,10.183
1,2,2,337,10.338
1,2,3,539,10.54
1,2,4,723,10.724
1,2,5,897,10.898
1,2,6,1082,11.083
1,2,7,1248,11.248999999999999
1,2,8,1393,11.394
1,2,9,1586,11.587
1,2,10,1749,11.75
1,2,11,1924,11.924999999999999
1,2,12,2109,12.11
1,2,13,2275,12.276
1,2,14,2453,12.453999999999999
1,3,1,163,15.658
1,3,2,346,15.841
1,3,3,529,16.024
1,3,4,715,16.21
1,3,5,872,16.367
1,3,6,1025,16.52
1,3,7,1183,16.678
1,3,8,1345,16.84
1,4,1,167,19.237000000000002
1,4,2,322,19.392
1,4,3,495,19.565
1,4,4,667,19.737000000000002
1,4,5,839,19.909
1,4,6,999,20.069
1,4,7,1153,20.223
1,4,8,1334,20.404
1,4,9,1497,20.567
1,4,10,1678,20.748
1,4,11,1831,20.901
1,4,12,1986,21.056
1,4,13,2179,21.249
1,4,14,2359,21.429000000000002
1,4,15,2530,21.6
1,4,16,2703,21.773
1,4,17,2874,21.944
1,4,18,3042,22.112000000000002
1,4,19,3239,22.309
1,4,20,3421,22.491
1,4,21,3610,22.68
1,4,22,3788,22.858
1,4,23,3975,23.045
1,4,24,4144,23.214
1,4,25,4319,23.389
1,5,1,249,25.793
1,5,2,431,25.975
1,5,3,609,26.153
1,5,4,795,26.339000000000002
1,5,5,948,26.492
1,5,6,1135,26.679000000000002
1,5,7,1295,26.839
1,5,8,1477,27.021
1,5,9,1635,27.179000000000002
1,5,10,1828,27.372
1,5,11,2007,27.551000000000002
1,5,12,2173,27.717
1,5,13,2346,27.89
1,5,14,2503,28.047
1,5,15,2660,28.204
1,5,16,2847,28.391000000000002
1,5,17,3011,28.555
1,5,18,3154,28.698
1,5,19,3348,28.892
1,5,20,3537,29.081
1,5,21,3872,29.416
1,5,22,4036,29.58
1,6,1,204,32.177
1,6,2,362,32.335
1,7,1,181,35.007
1,7,2,373,35.199
1,7,3,554,35.38
1,7,4,716,35.542
1,7,5,893,35.719
1,7,6,1067,35.893
1,7,7,1209,36.035000000000004
1,7,8,1453,36.279
1,8,1,155,38.484
1,8,2,313,38.642
1,8,3,528,38.857
1,8,4,685,39.014
1,8,5,872,39.201
1,8,6,1034,39.363
1,8,7,1211,39.54
1,8,8,1372,39.701
1,8,9,1555,39.884
1,8,10,1716,40.045
1,8,11,1897,40.226
1,8,12,2050,40.379
1,8,13,2210,40.539
1,8,14,2422,40.751
1,9,1,208,43.144
1,10,1,187,45.971999999999994
1,10,2,356,46.141
1,10,3,528,46.312999999999995
1,10,4,694,46.479
1,10,5,873,46.657999999999994
