bkIdx,trialIdx,keypressIdx,timestamp,blocktime
1,1,1,209,1.7830000000000001
1,1,2,402,1.976
1,1,3,627,2.201
1,1,4,803,2.3770000000000002
1,1,5,997,2.571
1,1,6,1206,2.7800000000000002
1,1,7,1367,2.941
1,1,8,1544,3.1180000000000003
1,1,9,1753,3.327
1,1,10,1930,3.504
1,1,11,2107,3.681
1,1,12,2283,3.857
1,1,13,2476,4.05
1,1,14,2670,4.244
1,1,15,2830,4.404
1,1,16,3022,4.596
1,1,17,3200,4.774
1,1,18,3377,4.951
1,1,19,3554,5.128
1,1,20,3747,5.321
1,1,21,3940,5.514
1,1,22,4117,5.691
1,1,23,4326,5.8999999999999995
1,1,24,4503,6.077
1,1,25,4696,6.27
1,1,26,4904,6.478
1,1,27,5098,6.672
1,1,28,5275,6.849
1,1,29,5467,7.0409999999999995
1,1,30,5661,7.234999999999999
1,1,31,5854,7.428
1,1,32,6030,7.604
1,1,33,6224,7.798
1,1,34,6416,7.99
1,1,35,6593,8.167
1,1,36,6786,8.36
1,1,37,6962,8.536
1,1,38,7171,8.745000000000001
1,1,39,7349,8.923
1,1,40,7542,9.116
1,1,41,7734,9.308
1,1,42,7912,9.486
1,2,1,192,11.799
1,2,2,354,11.960999999999999
1,2,3,547,12.154
1,2,4,723,12.33
1,2,5,916,12.523
1,2,6,1093,12.7
1,2,7,1287,12.893999999999998
1,2,8,1447,13.053999999999998
1,2,9,1640,13.247
1,2,10,1833,13.44
1,2,11,2010,13.616999999999999
1,2,12,2203,13.809999999999999
1,2,13,2380,13.986999999999998
1,2,14,2572,14.178999999999998
1,2,15,2765,14.372
1,2,16,2943,14.549999999999999
1,2,17,3119,14.725999999999999
1,2,18,3313,14.92
1,2,19,3489,15.096
1,2,20,3682,15.289
1,2,21,3860,15.466999999999999
1,2,22,4052,15.658999999999999
1,2,23,4246,15.853
1,2,24,4422,16.029
1,3,1,210,18.489
1,3,2,483,18.762
1,3,3,677,18.956
1,3,4,901,19.18
1,3,5,1142,19.421
1,3,6,1384,19.663
1,4,1,177,26.076999999999998
1,4,2,354,26.253999999999998
1,4,3,548,26.448
1,4,4,741,26.641
1,4,5,934,26.834
1,4,6,1126,27.026
1,4,7,1335,27.235
1,4,8,1512,27.412
1,4,9,1705,27.604999999999997
1,4,10,1915,27.814999999999998
1,4,11,2107,28.006999999999998
1,4,12,2301,28.201
1,4,13,2510,28.409999999999997
1,4,14,2702,28.601999999999997
1,4,15,2911,28.811
1,4,16,3120,29.02
1,4,17,3330,29.229999999999997
1,4,18,3538,29.438
1,4,19,3731,29.631
1,4,20,3941,29.840999999999998
1,4,21,4150,30.049999999999997
1,4,22,4327,30.226999999999997
1,4,23,4535,30.435
1,4,24,4729,30.628999999999998
1,4,25,4922,30.822
1,4,26,5115,31.015
1,4,27,5323,31.223
1,4,28,5501,31.401
1,4,29,5694,31.593999999999998
1,4,30,5903,31.802999999999997
1,4,31,6096,31.996
1,4,32,6273,32.173
1,4,33,6466,32.366
1,4,34,6675,32.574999999999996
1,4,35,6868,32.768
1,4,36,7060,32.96
1,4,37,7253,33.153
1,4,38,7446,33.346
1,4,39,7622,33.522
1,5,1,192,35.773
1,5,2,401,35.982000000000006
1,5,3,595,36.176
1,5,4,804,36.385000000000005
1,5,5,980,36.561
1,5,6,1189,36.77
1,5,7,1381,36.962
1,5,8,1591,37.172000000000004
1,5,9,1800,37.381
1,5,10,1994,37.575
1,5,11,2218,37.79900000000001
1,5,12,2428,38.009
1,5,13,2620,38.201
1,5,14,2813,38.394000000000005
1,5,15,2990,38.571000000000005
1,5,16,3151,38.732
1,6,1,178,40.934999999999995
1,6,2,403,41.16
1,6,3,579,41.336
1,6,4,773,41.53
1,6,5,966,41.723
1,6,6,1160,41.916999999999994
1,6,7,1352,42.108999999999995
1,6,8,1545,42.302
1,6,9,1753,42.51
1,6,10,1946,42.702999999999996
1,6,11,2140,42.897
1,6,12,2333,43.089999999999996
1,6,13,2510,43.266999999999996
1,6,14,2701,43.458
1,6,15,2878,43.635
1,6,16,3072,43.829
1,6,17,3265,44.022
1,6,18,3458,44.214999999999996
1,6,19,3651,44.408
1,6,20,3876,44.632999999999996
1,6,21,4085,44.842
1,6,22,4278,45.035
1,7,1,193,47.64
1,7,2,369,47.816
1,7,3,563,48.010000000000005
1,7,4,755,48.202000000000005
1,8,1,177,51.048
1,8,2,354,51.225
1,8,3,547,51.418
1,8,4,740,51.611000000000004
1,9,1,225,54.247
1,9,2,402,54.424
1,9,3,579,54.601
1,9,4,788,54.809999999999995
1,9,5,981,55.003
1,9,6,1158,55.18
1,9,7,1351,55.373
1,9,8,1528,55.55
1,9,9,1721,55.742999999999995
1,9,10,1914,55.936
1,9,11,2091,56.113
1,9,12,2283,56.305
1,9,13,2460,56.482
1,9,14,2637,56.659
1,9,15,2814,56.836
1,9,16,2991,57.013
1,9,17,3168,57.19
1,10,1,177,59.376
1,10,2,354,59.553
1,10,3,547,59.745999999999995
1,10,4,740,59.939
1,10,5,933,60.132
1,10,6,1126,60.324999999999996
1,10,7,1319,60.518
1,10,8,1496,60.695
1,10,9,1688,60.887
1,10,10,1865,61.064
1,10,11,2058,61.257
1,10,12,2251,61.449999999999996
1,10,13,2428,61.626999999999995
1,10,14,2653,61.852
1,10,15,2863,62.062
1,10,16,3071,62.269999999999996
1,10,17,3232,62.431
1,10,18,3425,62.623999999999995
1,10,19,3618,62.817
1,10,20,3811,63.01
1,10,21,4004,63.202999999999996
1,10,22,4197,63.396
1,10,23,4406,63.605
1,10,24,4647,63.846
1,10,25,4808,64.007
1,10,26,5033,64.232
1,10,27,5226,64.425
1,10,28,5435,64.634
1,10,29,5628,64.827
1,10,30,5821,65.02
1,10,31,6014,65.213
1,10,32,6207,65.40599999999999
1,11,1,193,67.962
1,11,2,370,68.13900000000001
1,11,3,563,68.33200000000001
1,11,4,788,68.557
1,11,5,965,68.73400000000001
1,11,6,1174,68.94300000000001
1,11,7,1415,69.18400000000001
1,11,8,1576,69.345
1,11,9,1801,69.57000000000001
1,11,10,1994,69.763
1,11,11,2380,70.149
1,11,12,2573,70.342
1,11,13,2750,70.519
1,11,14,2943,70.712
1,11,15,3168,70.93700000000001
1,11,16,3377,71.146
1,11,17,3602,71.37100000000001
1,11,18,3827,71.596
1,11,19,4020,71.789
1,11,20,4213,71.982
1,12,1,177,74.265
1,12,2,386,74.47399999999999
1,12,3,595,74.68299999999999
1,12,4,788,74.87599999999999
1,12,5,981,75.06899999999999
1,12,6,1190,75.27799999999999
1,12,7,1399,75.487
1,12,8,1592,75.67999999999999
1,12,9,1785,75.87299999999999
1,12,10,1994,76.082
1,12,11,2187,76.27499999999999
1,12,12,2396,76.484
1,13,1,177,79.153
1,13,2,369,79.345
1,13,3,563,79.539
1,13,4,788,79.764
1,13,5,997,79.973
1,13,6,1174,80.15
1,13,7,1415,80.391
1,13,8,1624,80.6
1,13,9,1833,80.809
1,13,10,2042,81.018
1,13,11,2219,81.195
1,13,12,2428,81.404
1,13,13,2621,81.597
1,13,14,2814,81.78999999999999
1,13,15,3007,81.983
1,13,16,3200,82.176
1,13,17,3360,82.336
1,14,1,176,84.651
1,14,2,369,84.844
1,14,3,787,85.262
1,14,4,964,85.439
1,14,5,1173,85.648
1,14,6,1366,85.841
1,15,1,225,88.68599999999999
1,15,2,434,88.895
1,15,3,611,89.072
1,15,4,836,89.297
1,15,5,1029,89.49
1,15,6,1238,89.699
