bkIdx,trialIdx,keypressIdx,timestamp,blocktime
1,1,1,120,1.166
1,1,2,320,1.366
1,1,3,455,1.5010000000000001
1,1,4,608,1.654
1,1,5,792,1.838
1,1,6,943,1.9889999999999999
1,1,7,1128,2.174
1,1,8,1304,2.35
1,1,9,1487,2.5330000000000004
1,1,10,1648,2.694
1,1,11,1783,2.8289999999999997
1,1,12,1959,3.005
1,1,13,2144,3.1900000000000004
1,1,14,2295,3.341
1,1,15,2504,3.55
1,1,16,2656,3.702
1,1,17,2864,3.91
1,1,18,3015,4.061
1,1,19,3176,4.222
1,1,20,3352,4.398
1,1,21,3536,4.582
1,1,22,3711,4.757
1,1,23,3871,4.917
1,1,24,4056,5.102
1,1,25,4231,5.277
1,1,26,4432,5.478000000000001
1,1,27,4591,5.6370000000000005
1,1,28,4775,5.821000000000001
1,1,29,4951,5.997
1,1,30,5135,6.181
1,1,31,5287,6.333
1,1,32,5471,6.517
1,1,33,5672,6.718
1,1,34,5832,6.878
1,1,35,6031,7.077
1,1,36,6216,7.2620000000000005
1,1,37,6392,7.438000000000001
1,1,38,6576,7.622
1,1,39,6752,7.798
1,1,40,6912,7.958
1,1,41,7088,8.134
1,1,42,7272,8.318
1,1,43,7447,8.493
1,1,44,7632,8.677999999999999
1,1,45,7808,8.854
1,1,46,7991,9.036999999999999
1,1,47,8191,9.237
1,1,48,8391,9.437
1,1,49,8576,9.622
1,1,50,8776,9.822
1,1,51,8960,10.006
1,1,52,9136,10.181999999999999
1,1,53,9320,10.366
1,1,54,9495,10.540999999999999
1,1,55,9679,10.725
1,1,56,9855,10.901
1,1,57,10064,11.11
1,1,58,10240,11.286
1,1,59,10440,11.485999999999999
1,1,60,10623,11.668999999999999
1,1,61,10759,11.805
1,2,1,112,14.549
1,2,2,200,14.636999999999999
1,2,3,337,14.774
1,2,4,512,14.949
1,2,5,672,15.109
1,2,6,832,15.269
1,2,7,1009,15.446
1,2,8,1192,15.629
1,2,9,1392,15.828999999999999
1,2,10,1593,16.03
1,2,11,1776,16.213
1,2,12,1952,16.389
1,2,13,2136,16.573
1,2,14,2312,16.749
1,2,15,2473,16.91
1,2,16,2769,17.206
1,2,17,2993,17.43
1,2,18,3145,17.582
1,2,19,3304,17.741
1,2,20,3489,17.926
1,2,21,3664,18.101
1,2,22,3849,18.286
1,2,23,4024,18.461
1,2,24,4209,18.646
1,2,25,4385,18.822
1,3,1,119,21.757
1,3,2,200,21.838
1,3,3,383,22.021
1,3,4,559,22.197000000000003
1,3,5,744,22.382
1,3,6,920,22.558000000000003
1,3,7,1120,22.758000000000003
1,3,8,1303,22.941000000000003
1,4,1,152,25.773
1,4,2,312,25.933
1,4,3,472,26.093
1,4,4,648,26.269
1,4,5,809,26.43
1,4,6,960,26.581
1,4,7,1096,26.717
1,4,8,1320,26.941
1,4,9,1480,27.101
1,4,10,1664,27.285
1,4,11,1841,27.462
1,4,12,2041,27.662
1,4,13,2201,27.822
1,4,14,2400,28.020999999999997
1,4,15,2585,28.206
1,4,16,2761,28.381999999999998
1,4,17,2944,28.564999999999998
1,4,18,3120,28.741
1,4,19,3329,28.95
1,4,20,3504,29.125
1,4,21,3712,29.333
1,4,22,3889,29.509999999999998
1,4,23,4088,29.709
1,4,24,4296,29.916999999999998
1,4,25,4472,30.093
1,4,26,4656,30.276999999999997
1,4,27,4880,30.500999999999998
1,4,28,5056,30.677
1,4,29,5264,30.884999999999998
1,4,30,5488,31.108999999999998
1,4,31,5689,31.31
1,4,32,5889,31.509999999999998
1,4,33,6072,31.692999999999998
1,4,34,6249,31.869999999999997
1,4,35,6432,32.053
1,4,36,6608,32.229
1,4,37,6816,32.437
1,4,38,7016,32.637
1,4,39,7217,32.838
1,4,40,7424,33.045
1,4,41,7624,33.245
1,5,1,160,35.70099999999999
1,5,2,336,35.876999999999995
1,5,3,520,36.061
1,5,4,672,36.212999999999994
1,5,5,856,36.397
1,5,6,1008,36.549
1,5,7,1192,36.733
1,5,8,1352,36.892999999999994
1,5,9,1528,37.068999999999996
1,5,10,1712,37.253
1,5,11,1888,37.428999999999995
1,5,12,2072,37.613
1,5,13,2248,37.788999999999994
1,5,14,2408,37.949
1,5,15,2608,38.148999999999994
1,5,16,2792,38.333
1,5,17,2992,38.532999999999994
1,5,18,3192,38.733
1,5,19,3376,38.916999999999994
1,5,20,3552,39.092999999999996
1,5,21,3760,39.300999999999995
1,5,22,3936,39.477
1,5,23,4136,39.677
1,5,24,4344,39.885
1,5,25,4544,40.084999999999994
1,5,26,4720,40.260999999999996
1,5,27,4904,40.44499999999999
1,5,28,5081,40.622
1,5,29,5288,40.82899999999999
1,5,30,5440,40.980999999999995
1,5,31,5648,41.18899999999999
1,5,32,5824,41.364999999999995
1,5,33,6032,41.57299999999999
1,5,34,6232,41.772999999999996
1,5,35,6432,41.973
1,5,36,6640,42.181
1,5,37,6816,42.357
1,5,38,7016,42.556999999999995
1,5,39,7200,42.741
1,5,40,7424,42.964999999999996
1,5,41,7672,43.212999999999994
1,6,1,160,46.092999999999996
1,6,2,336,46.269
1,6,3,496,46.429
1,6,4,680,46.613
1,6,5,856,46.789
1,6,6,1040,46.973
1,6,7,1192,47.125
1,6,8,1375,47.308
1,6,9,1552,47.485
1,6,10,1736,47.669
1,6,11,1936,47.869
1,6,12,2120,48.053
1,6,13,2296,48.229
1,6,14,2480,48.413
1,6,15,2656,48.589
