A348NEQKS6VNIB,2.3
A147F5PJTHOB8A,2.14
ADVJB810K4OYR,2.4
AW5O1RK3W60FC,2.6
A12HWPFXQPITHD,2.08
A2SR85I8JMO1ZZ,2.34
A2WWYVKGZZXBOB,1.26
A3CTXNQ2GXIQSP,2.42
A353XKDTUX10NC,1.6
