trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,23.999,,,7.6,0.0,0.0,11.452,3.852,0.001
2.0,LP,4.253,18.252,0.838,5.222,2.0,2.0,19.09,13.868,12.957
3.0,LP,1.203,,,0.82,0.0,2.0,23.505,22.685,20.594
4.0,LP,23.999,,,1.714,0.0,2.0,26.728,25.014,25.008
5.0,LP,7.65,,,5.403,0.0,2.0,33.824,28.421,28.238
6.0,LP,4.253,,,4.468,0.0,2.0,39.865,35.397,35.326
7.0,LP,0.569,42.704,0.799,1.395,2.0,4.0,43.503,42.108,41.372
8.0,LP,0.569,45.858,0.804,1.626,2.0,6.0,46.662,45.036,45.006
9.0,LP,23.999,,,17.239,0.0,6.0,65.452,48.213,48.17
10.0,LP,23.999,,,4.309,0.0,6.0,71.322,67.013,66.954
11.0,LP,13.596,,,1.86,0.0,6.0,76.626,74.766,72.824
12.0,LP,2.312,,,0.51,0.0,6.0,78.81,78.3,78.128
13.0,LP,7.65,,,1.428,0.0,6.0,81.817,80.389,80.312
14.0,LP,1.203,,,1.034,0.0,6.0,84.425,83.391,83.32
15.0,LP,4.253,91.517,0.821,5.125,2.0,8.0,92.338,87.213,85.927
16.0,LP,13.596,107.586,1.23,14.891,2.0,10.0,108.816,93.925,93.842
17.0,LP,1.203,111.657,7.965,9.254,2.0,12.0,119.622,110.368,110.322
18.0,LP,7.65,129.256,1.14,8.827,2.0,14.0,130.396,121.569,121.123
19.0,LP,7.65,139.793,0.702,8.462,2.0,16.0,140.495,132.033,131.899
20.0,LP,13.596,155.649,4.711,18.342,2.0,18.0,160.36,142.018,141.996
21.0,LP,4.253,166.256,0.882,5.218,2.0,20.0,167.138,161.92,161.877
22.0,LP,23.999,,,1.179,0.0,20.0,170.008,168.829,168.655
23.0,LP,0.206,171.863,1.908,2.222,2.0,22.0,173.771,171.549,171.524
24.0,LP,23.999,,,20.788,0.0,22.0,196.147,175.359,175.278
25.0,LP,1.203,198.992,1.469,2.712,2.0,24.0,200.461,197.749,197.669
26.0,LP,1.203,203.353,1.252,2.521,2.0,26.0,204.605,202.084,201.962
27.0,LP,2.312,208.853,0.931,3.361,2.0,28.0,209.784,206.423,206.117
28.0,LP,0.206,211.689,2.512,2.787,2.0,30.0,214.201,211.414,211.294
29.0,LP,2.312,218.205,0.957,3.292,2.0,32.0,219.162,215.87,215.702
30.0,LP,13.596,,,3.526,0.0,32.0,224.317,220.791,220.666
31.0,LP,23.999,,,15.095,0.0,32.0,241.079,225.984,225.823
32.0,LP,2.312,244.959,2.22,4.58,2.0,34.0,247.179,242.599,242.595
33.0,LP,4.253,253.037,0.858,5.138,2.0,36.0,253.895,248.757,248.694
34.0,LP,0.206,255.88,1.458,1.788,2.0,38.0,257.338,255.55,255.411
35.0,LP,4.253,263.317,0.703,4.992,2.0,40.0,264.02,259.028,258.84
36.0,LP,7.65,273.514,0.999,8.812,2.0,42.0,274.513,265.701,265.522
37.0,LP,0.206,276.359,12.383,12.625,2.0,44.0,288.742,276.117,276.029
38.0,LP,13.596,,,0.511,0.0,44.0,290.853,290.342,290.251
39.0,LP,13.596,,,9.099,0.0,44.0,301.57,292.471,292.373
40.0,LP,0.206,303.863,7.188,7.51,2.0,46.0,311.051,303.541,303.089
41.0,LP,7.65,,,8.054,0.0,46.0,320.651,312.597,312.552
