bkIdx,trialIdx,keypressIdx,timestamp,blocktime
1,1,1,176,1.064
1,1,2,356,1.244
1,1,3,490,1.3780000000000001
1,1,4,670,1.558
1,1,5,851,1.7389999999999999
1,1,6,1008,1.896
1,1,7,1166,2.054
1,1,8,1301,2.189
1,1,9,1503,2.391
1,1,10,1705,2.593
1,1,11,1863,2.751
1,1,12,2021,2.909
1,1,13,2201,3.089
1,1,14,2313,3.201
1,1,15,2426,3.314
1,1,16,2606,3.4939999999999998
1,1,17,2718,3.606
1,1,18,2876,3.764
1,1,19,3011,3.899
1,1,20,3168,4.056
1,1,21,3281,4.1690000000000005
1,1,22,3416,4.304
1,1,23,3551,4.439
1,1,24,3708,4.596
1,1,25,3866,4.7540000000000004
1,1,26,3978,4.8660000000000005
1,1,27,4090,4.978
1,1,28,4204,5.092
1,1,29,4361,5.249
1,1,30,4541,5.429
1,1,31,4698,5.586
1,1,32,4856,5.744
1,1,33,5080,5.968
1,1,34,5418,6.306
1,1,35,5576,6.4639999999999995
1,1,36,5733,6.6209999999999996
1,1,37,5913,6.801
1,1,38,6071,6.959
1,1,39,6231,7.119
1,1,40,6408,7.296
1,1,41,6566,7.454
1,1,42,6746,7.634
1,1,43,6926,7.814
1,1,44,7421,8.309000000000001
1,1,45,7578,8.466000000000001
1,1,46,7758,8.646
1,1,47,7960,8.848
1,1,48,8096,8.984
1,1,49,8254,9.142
1,1,50,8433,9.321
1,1,51,8590,9.478
1,1,52,8771,9.659
1,1,53,8928,9.816
1,1,54,9154,10.042
1,1,55,9311,10.199
1,1,56,9491,10.379
1,1,57,9649,10.536999999999999
1,1,58,9828,10.716
1,1,59,10031,10.919
1,1,60,10188,11.076
1,1,61,10369,11.257
1,1,62,10549,11.437
1,1,63,10729,11.616999999999999
1,1,64,10908,11.796
1,1,65,11088,11.975999999999999
1,1,66,11269,12.157
1,1,67,11471,12.359
1,1,68,11628,12.516
1,1,69,11809,12.697
1,1,70,11989,12.877
1,1,71,12191,13.079
1,1,72,12415,13.302999999999999
1,1,73,12551,13.439
1,1,74,12709,13.597
1,1,75,12889,13.777
1,1,76,13068,13.956
1,1,77,13248,14.136
1,1,78,13428,14.316
1,1,79,13585,14.473
1,1,80,13766,14.654
1,1,81,13969,14.857
1,1,82,14126,15.014
1,1,83,14306,15.193999999999999
1,2,1,179,17.848
1,2,2,338,18.007
1,2,3,495,18.164
1,2,4,630,18.299
1,2,5,1012,18.681
1,2,6,1170,18.839
1,2,7,1350,19.019000000000002
1,2,8,1575,19.244
1,2,9,1710,19.379
1,2,10,1913,19.582
1,2,11,2070,19.739
1,2,12,2272,19.941
1,2,13,2452,20.121000000000002
1,2,14,2632,20.301000000000002
1,2,15,2790,20.459
1,2,16,2969,20.638
1,2,17,3150,20.819
1,2,18,3285,20.954
1,2,19,3487,21.156
1,2,20,3667,21.336
1,2,21,3825,21.494
1,2,22,4005,21.674
1,2,23,4208,21.877000000000002
1,2,24,4387,22.056
1,3,1,157,25.161
1,3,2,338,25.342000000000002
