trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,13.596,14.355,0.68,14.394,2.0,2.0,15.035,0.641,0.0
2.0,LP,2.312,19.073,0.688,3.115,2.0,4.0,19.761,16.646,16.536
3.0,LP,1.203,22.533,0.852,2.085,2.0,6.0,23.385,21.3,21.262
4.0,LP,7.65,32.802,0.69,8.342,2.0,8.0,33.492,25.15,24.887
5.0,LP,4.253,39.458,0.694,4.96,2.0,10.0,40.152,35.192,34.994
6.0,LP,0.206,42.261,1.298,1.674,2.0,12.0,43.559,41.885,41.654
7.0,LP,13.596,58.772,0.819,14.417,2.0,14.0,59.591,45.174,45.06
8.0,LP,23.999,85.653,0.71,24.834,2.0,16.0,86.363,61.529,61.092
9.0,LP,0.206,88.352,2.045,2.411,2.0,18.0,90.397,87.986,87.864
10.0,LP,23.999,,,10.704,0.0,18.0,103.617,92.913,91.898
11.0,LP,1.203,106.748,0.663,1.942,2.0,20.0,107.411,105.469,105.119
12.0,LP,0.206,109.465,0.854,1.186,2.0,22.0,110.319,109.133,108.912
13.0,LP,4.253,,,1.679,0.0,22.0,113.751,112.072,111.82
14.0,LP,7.65,,,2.096,0.0,22.0,117.481,115.385,115.253
15.0,LP,0.569,119.732,0.71,1.404,2.0,24.0,120.442,119.038,118.982
16.0,LP,1.203,,,1.586,0.0,24.0,123.594,122.008,121.943
17.0,LP,13.596,,,2.952,0.0,24.0,128.233,125.281,125.096
18.0,LP,7.65,,,2.805,0.0,24.0,132.741,129.936,129.735
19.0,LP,2.312,,,2.461,0.0,24.0,136.866,134.405,134.242
20.0,LP,2.312,140.768,0.679,3.007,2.0,26.0,141.447,138.44,138.367
21.0,LP,0.206,143.517,0.672,1.007,2.0,28.0,144.189,143.182,142.949
22.0,LP,0.206,146.112,0.656,1.001,2.0,30.0,146.768,145.767,145.689
23.0,LP,7.65,,,3.484,0.0,30.0,151.907,148.423,148.269
24.0,LP,23.999,,,4.085,0.0,30.0,157.59,153.505,153.407
25.0,LP,13.596,,,3.338,0.0,30.0,162.524,159.186,159.091
26.0,LP,1.203,165.273,0.656,1.888,2.0,32.0,165.929,164.041,164.026
27.0,LP,1.203,168.74,0.678,1.889,2.0,34.0,169.418,167.529,167.43
28.0,LP,2.312,173.39,0.638,3.011,2.0,36.0,174.028,171.017,170.919
29.0,LP,23.999,,,7.891,0.0,36.0,183.575,175.684,175.53
30.0,LP,2.312,187.538,0.502,2.859,2.0,38.0,188.04,185.181,185.076
31.0,LP,7.65,,,4.186,0.0,38.0,193.738,189.552,189.541
32.0,LP,7.65,,,3.533,0.0,38.0,198.872,195.339,195.24
33.0,LP,1.203,201.762,0.635,1.965,2.0,40.0,202.397,200.432,200.373
34.0,LP,4.253,208.734,0.667,4.994,2.0,42.0,209.401,204.407,203.898
35.0,LP,1.203,212.938,0.835,2.079,2.0,44.0,213.773,211.694,210.902
36.0,LP,23.999,,,9.384,0.0,44.0,225.464,216.08,215.275
37.0,LP,0.569,227.794,0.674,1.406,2.0,46.0,228.468,227.062,226.965
38.0,LP,7.65,,,4.616,0.0,46.0,234.74,230.124,229.969
39.0,LP,13.596,,,3.347,0.0,46.0,239.62,236.273,236.241
40.0,LP,13.596,,,2.799,0.0,46.0,244.011,241.212,241.122
41.0,LP,0.569,246.288,0.67,1.373,2.0,48.0,246.958,245.585,245.512
42.0,LP,23.999,,,5.815,0.0,48.0,254.694,248.879,248.46
43.0,LP,4.253,,,3.482,0.0,48.0,259.821,256.339,256.195
44.0,LP,2.312,263.786,0.652,3.054,2.0,50.0,264.438,261.384,261.321
45.0,LP,0.569,266.677,0.642,1.328,2.0,52.0,267.319,265.991,265.94
46.0,LP,0.206,269.38,0.672,0.987,2.0,54.0,270.052,269.065,268.82
47.0,LP,1.203,272.908,0.664,1.96,2.0,56.0,273.572,271.612,271.553
48.0,LP,0.569,275.832,0.666,1.371,2.0,58.0,276.498,275.127,275.073
49.0,LP,4.253,282.483,0.821,5.208,2.0,60.0,283.304,278.096,277.998
50.0,LP,0.569,285.626,0.68,1.359,2.0,62.0,286.306,284.947,284.806
51.0,LP,13.596,301.696,0.853,14.477,2.0,64.0,302.549,288.072,287.808
52.0,LP,4.253,308.674,1.027,5.373,2.0,66.0,309.701,304.328,304.051
53.0,LP,4.253,315.743,0.672,4.931,2.0,68.0,316.415,311.484,311.202
54.0,LP,13.596,331.726,0.695,14.429,2.0,70.0,332.421,317.992,317.916
55.0,LP,0.206,334.66,1.294,1.62,2.0,72.0,335.954,334.334,333.922
56.0,LP,0.569,338.317,0.662,1.404,2.0,74.0,338.979,337.575,337.455
57.0,LP,0.569,341.39,0.684,1.387,2.0,76.0,342.074,340.687,340.481
58.0,LP,2.312,346.195,0.66,3.087,2.0,78.0,346.855,343.768,343.576
59.0,LP,4.253,,,2.666,0.0,78.0,351.296,348.63,348.357
60.0,LP,23.999,,,4.918,0.0,78.0,357.835,352.917,352.797
61.0,LP,7.65,,,2.617,0.0,78.0,361.96,359.343,359.336
62.0,LP,0.206,363.835,0.659,1.031,2.0,80.0,364.494,363.463,363.462
63.0,LP,2.312,368.596,0.67,3.003,2.0,82.0,369.266,366.263,365.996
64.0,LP,13.596,,,4.599,0.0,82.0,375.675,371.076,370.768
65.0,LP,1.203,378.725,0.703,1.963,2.0,84.0,379.428,377.465,377.176
66.0,LP,0.206,381.786,0.866,1.23,2.0,86.0,382.652,381.422,380.93
67.0,LP,23.999,,,3.488,0.0,86.0,387.737,384.249,384.154
68.0,LP,23.999,,,1.872,0.0,86.0,391.176,389.304,389.239
69.0,LP,2.312,395.263,0.662,3.078,2.0,88.0,395.925,392.847,392.677
70.0,LP,4.253,401.827,0.701,4.97,2.0,90.0,402.528,397.558,397.427
71.0,LP,1.203,405.395,0.711,2.069,2.0,92.0,406.106,404.037,404.029
72.0,LP,13.596,,,5.14,0.0,92.0,412.764,407.624,407.608
73.0,LP,0.569,415.015,0.698,1.283,2.0,94.0,415.713,414.43,414.266
74.0,LP,2.312,419.655,0.5,2.816,2.0,96.0,420.155,417.339,417.215
75.0,LP,23.999,,,8.313,0.0,96.0,430.057,421.744,421.657
76.0,LP,23.999,,,8.129,0.0,96.0,444.161,436.032,431.559
77.0,LP,13.596,,,5.268,0.0,96.0,451.492,446.224,445.664
78.0,LP,23.999,,,17.53,0.0,96.0,470.798,453.268,452.994
79.0,LP,0.206,472.724,0.689,1.085,2.0,98.0,473.413,472.328,472.3
80.0,LP,4.253,479.289,1.107,5.468,2.0,100.0,480.396,474.928,474.915
81.0,LP,0.569,482.83,3.419,4.037,2.0,102.0,486.249,482.212,481.898
82.0,LP,23.999,,,12.639,0.0,102.0,500.7,488.061,487.752
83.0,LP,7.65,,,6.677,0.0,102.0,509.004,502.327,502.201
84.0,LP,23.999,,,9.443,0.0,102.0,520.503,511.06,510.505
85.0,LP,1.203,523.39,0.733,1.967,2.0,104.0,524.123,522.156,522.004
86.0,LP,2.312,,,2.367,0.0,104.0,528.143,525.776,525.626
87.0,LP,0.569,530.393,0.672,1.366,2.0,106.0,531.065,529.699,529.645
88.0,LP,7.65,,,2.822,0.0,106.0,535.405,532.583,532.566
89.0,LP,2.312,,,0.684,0.0,106.0,537.725,537.041,536.906
90.0,LP,13.596,,,3.257,0.0,106.0,543.045,539.788,539.227
91.0,LP,4.253,,,3.755,0.0,106.0,548.547,544.792,544.547
92.0,LP,2.312,552.551,0.681,2.996,2.0,108.0,553.232,550.236,550.048
93.0,LP,0.206,555.144,0.679,1.046,2.0,110.0,555.823,554.777,554.733
94.0,LP,0.569,558.224,0.696,1.421,2.0,112.0,558.92,557.499,557.325
95.0,LP,0.206,560.821,1.02,1.419,2.0,114.0,561.841,560.422,560.421
96.0,LP,2.312,566.005,0.682,3.115,2.0,116.0,566.687,563.572,563.342
97.0,LP,2.312,571.048,0.67,3.192,2.0,118.0,571.718,568.526,568.189
98.0,LP,7.65,,,4.283,0.0,118.0,577.803,573.52,573.219
99.0,LP,13.596,,,3.927,0.0,118.0,583.445,579.518,579.305
100.0,LP,7.65,592.829,0.807,8.469,2.0,120.0,593.636,585.167,584.947
101.0,LP,0.569,595.839,0.964,1.645,2.0,122.0,596.803,595.158,595.148
1.0,HP,7.5,,,7.838,0.0,122.0,10.386,2.548,0.0
2.0,HP,10.5,,,5.023,0.0,122.0,16.996,11.973,11.888
3.0,HP,4.5,23.172,0.7,5.302,2.0,124.0,23.872,18.57,18.497
4.0,HP,9.0,34.488,0.657,9.769,2.0,126.0,35.145,25.376,25.373
5.0,HP,12.0,,,9.233,0.0,126.0,46.132,36.899,36.646
6.0,HP,9.0,56.899,0.668,9.678,2.0,128.0,57.567,47.889,47.633
7.0,HP,9.0,68.448,0.667,9.733,2.0,130.0,69.115,59.382,59.068
8.0,HP,3.0,73.818,0.674,3.796,2.0,132.0,74.492,70.696,70.617
9.0,HP,12.0,88.295,0.673,12.718,2.0,134.0,88.968,76.25,75.993
10.0,HP,6.0,96.583,0.846,6.861,2.0,136.0,97.429,90.568,90.478
11.0,HP,10.5,109.817,0.678,11.264,2.0,138.0,110.495,99.231,98.93
12.0,HP,7.5,119.921,0.668,8.298,2.0,140.0,120.589,112.291,111.996
13.0,HP,3.0,125.38,0.675,3.802,2.0,142.0,126.055,122.253,122.09
14.0,HP,1.5,129.198,0.834,2.397,2.0,144.0,130.032,127.635,127.556
15.0,HP,7.5,139.404,0.852,8.394,2.0,146.0,140.256,131.862,131.534
16.0,HP,7.5,149.546,0.69,8.257,2.0,148.0,150.236,141.979,141.758
17.0,HP,1.5,153.718,1.011,2.657,2.0,150.0,154.729,152.072,151.737
18.0,HP,6.0,162.264,0.697,6.728,2.0,152.0,162.961,156.233,156.231
19.0,HP,7.5,172.383,0.927,8.58,2.0,154.0,173.31,164.73,164.462
20.0,HP,12.0,187.014,0.697,12.769,2.0,156.0,187.711,174.942,174.812
21.0,HP,3.0,193.04,0.854,3.934,2.0,158.0,193.894,189.96,189.211
