trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,23.999,25.726,0.996,25.183,2.0,2.0,26.722,1.539,0.0
2.0,LP,4.253,32.96,1.165,5.485,2.0,4.0,34.125,28.64,28.226
3.0,LP,1.203,37.584,1.143,2.527,2.0,6.0,38.727,36.2,35.629
4.0,LP,23.999,64.652,0.784,24.824,2.0,8.0,65.436,40.612,40.231
5.0,LP,7.65,75.216,0.875,8.897,2.0,10.0,76.091,67.194,66.94
6.0,LP,4.253,81.932,0.614,4.889,2.0,12.0,82.546,77.657,77.595
7.0,LP,0.569,85.262,1.053,1.773,2.0,14.0,86.315,84.542,84.049
8.0,LP,0.569,88.828,0.932,1.517,2.0,16.0,89.76,88.243,87.819
9.0,LP,23.999,115.738,0.752,24.758,2.0,18.0,116.49,91.732,91.264
10.0,LP,23.999,142.109,0.69,24.8,2.0,20.0,142.799,117.999,117.994
11.0,LP,13.596,158.128,0.605,14.206,2.0,22.0,158.733,144.527,144.3
12.0,LP,2.312,162.797,0.841,3.361,2.0,24.0,163.638,160.277,160.234
13.0,LP,7.65,173.147,0.727,8.4,2.0,26.0,173.874,165.474,165.144
14.0,LP,1.203,176.938,0.871,2.288,2.0,28.0,177.809,175.521,175.378
15.0,LP,4.253,183.913,0.819,5.116,2.0,30.0,184.732,179.616,179.31
16.0,LP,13.596,200.204,0.853,14.522,2.0,32.0,201.057,186.535,186.236
17.0,LP,1.203,204.107,0.966,2.225,2.0,34.0,205.073,202.848,202.561
18.0,LP,7.65,214.311,0.751,8.401,2.0,36.0,215.062,206.661,206.573
19.0,LP,7.65,224.661,0.838,8.589,2.0,38.0,225.499,216.91,216.566
20.0,LP,13.596,241.143,0.963,14.61,2.0,40.0,242.106,227.496,227.001
21.0,LP,4.253,248.23,0.681,4.956,2.0,42.0,248.911,243.955,243.607
22.0,LP,23.999,274.803,1.067,25.131,2.0,44.0,275.87,250.739,250.412
23.0,LP,0.206,278.099,1.446,1.66,2.0,46.0,279.545,277.885,277.374
24.0,LP,23.999,305.437,0.714,24.812,2.0,48.0,306.151,281.339,281.049
25.0,LP,1.203,309.183,0.953,2.168,2.0,50.0,310.136,307.968,307.656
26.0,LP,1.203,,,0.5,0.0,50.0,312.62,312.12,311.64
27.0,LP,2.312,316.901,0.941,3.348,2.0,52.0,317.842,314.494,314.124
28.0,LP,0.206,319.983,0.851,1.211,2.0,54.0,320.834,319.623,319.346
29.0,LP,2.312,325.35,0.977,3.644,2.0,56.0,326.327,322.683,322.338
30.0,LP,13.596,,,3.427,0.0,56.0,331.713,328.286,327.831
31.0,LP,23.999,359.798,0.751,24.894,2.0,58.0,360.549,335.655,333.218
32.0,LP,2.312,365.254,0.94,3.505,2.0,60.0,366.194,362.689,362.054
33.0,LP,4.253,372.431,1.313,5.643,2.0,62.0,373.744,368.101,367.695
34.0,LP,0.206,376.448,0.928,1.345,2.0,64.0,377.376,376.031,375.248
35.0,LP,4.253,383.727,0.737,5.023,2.0,66.0,384.464,379.441,378.88
36.0,LP,7.65,394.729,0.838,8.567,2.0,68.0,395.567,387.0,385.968
37.0,LP,0.206,397.755,0.895,1.12,2.0,70.0,398.65,397.53,397.071
38.0,LP,13.596,414.113,0.827,14.428,2.0,72.0,414.94,400.512,400.154
39.0,LP,13.596,430.459,0.696,14.309,2.0,74.0,431.155,416.846,416.441
40.0,LP,0.206,433.969,0.706,0.942,2.0,76.0,434.675,433.733,432.659
41.0,LP,7.65,444.117,1.198,8.848,2.0,78.0,445.315,436.467,436.179
42.0,LP,2.312,449.663,0.852,3.259,2.0,80.0,450.515,447.256,446.819
43.0,LP,0.569,453.241,0.95,1.591,2.0,82.0,454.191,452.6,452.019
44.0,LP,0.206,456.357,0.862,1.155,2.0,84.0,457.219,456.064,455.692
45.0,LP,1.203,459.98,0.714,1.952,2.0,86.0,460.694,458.742,458.723
46.0,LP,13.596,476.18,0.75,14.408,2.0,88.0,476.93,462.522,462.195
47.0,LP,7.65,486.451,0.617,8.29,2.0,90.0,487.068,478.778,478.433
48.0,LP,23.999,512.923,0.704,24.768,2.0,92.0,513.627,488.859,488.572
49.0,LP,0.569,516.095,0.876,1.45,2.0,94.0,516.971,515.521,515.131
50.0,LP,1.203,520.1,0.693,1.964,2.0,96.0,520.793,518.829,518.475
51.0,LP,0.569,523.149,0.707,1.292,2.0,98.0,523.856,522.564,522.293
52.0,LP,7.65,533.465,0.503,8.22,2.0,100.0,533.968,525.748,525.36
53.0,LP,0.569,536.278,0.964,1.55,2.0,102.0,537.242,535.692,535.472
54.0,LP,2.312,541.442,0.728,3.181,2.0,104.0,542.17,538.989,538.746
55.0,LP,23.999,568.003,0.876,24.984,2.0,106.0,568.879,543.895,543.674
56.0,LP,4.253,575.001,0.773,5.049,2.0,108.0,575.774,570.725,570.383
57.0,LP,2.312,579.861,0.783,3.101,2.0,110.0,580.644,577.543,577.278
58.0,LP,1.203,583.641,0.917,2.189,2.0,112.0,584.558,582.369,582.148
59.0,LP,0.206,586.701,0.705,0.997,2.0,114.0,587.406,586.409,586.062
60.0,LP,0.206,589.333,0.67,1.007,2.0,116.0,590.003,588.996,588.909
61.0,LP,0.569,592.157,0.625,1.244,2.0,118.0,592.782,591.538,591.504
1.0,HP,9.0,10.82,0.86,9.995,2.0,120.0,11.68,1.685,0.0
2.0,HP,10.5,24.005,0.693,11.268,2.0,122.0,24.698,13.43,13.184
3.0,HP,3.0,29.416,0.829,3.911,2.0,124.0,30.245,26.334,26.202
4.0,HP,4.5,36.618,0.783,5.374,2.0,126.0,37.401,32.027,31.749
5.0,HP,3.0,41.927,0.704,3.719,2.0,128.0,42.631,38.912,38.902
6.0,HP,12.0,,,11.887,0.0,128.0,56.446,44.559,44.132
7.0,HP,10.5,70.21,1.11,11.72,2.0,130.0,71.32,59.6,57.95
8.0,HP,10.5,84.632,1.099,11.651,2.0,132.0,85.731,74.08,72.823
9.0,HP,12.0,,,5.252,0.0,132.0,92.685,87.433,87.235
10.0,HP,6.0,100.877,0.872,7.081,2.0,134.0,101.749,94.668,94.189
11.0,HP,12.0,115.514,0.728,12.732,2.0,136.0,116.242,103.51,103.25
12.0,HP,9.0,127.225,0.728,9.852,2.0,138.0,127.953,118.101,117.746
13.0,HP,1.5,131.568,1.505,3.013,2.0,140.0,133.073,130.06,129.457
14.0,HP,6.0,140.737,0.826,6.913,2.0,142.0,141.563,134.65,134.577
15.0,HP,6.0,149.376,0.726,6.778,2.0,144.0,150.102,143.324,143.068
16.0,HP,10.5,162.438,1.029,11.537,2.0,146.0,163.467,151.93,151.604
17.0,HP,7.5,172.867,0.717,8.311,2.0,148.0,173.584,165.273,164.97
18.0,HP,1.5,176.894,1.031,2.572,2.0,150.0,177.925,175.353,175.088
19.0,HP,4.5,184.072,0.85,5.35,2.0,152.0,184.922,179.572,179.429
20.0,HP,4.5,191.227,0.729,5.24,2.0,154.0,191.956,186.716,186.426
21.0,HP,6.0,199.979,1.289,7.397,2.0,156.0,201.268,193.871,193.461
22.0,HP,7.5,210.78,0.616,8.132,2.0,158.0,211.396,203.264,202.772
23.0,HP,7.5,220.522,0.727,8.298,2.0,160.0,221.249,212.951,212.896
24.0,HP,9.0,231.828,0.703,9.737,2.0,162.0,232.531,222.794,222.75
25.0,HP,12.0,246.352,0.717,12.766,2.0,164.0,247.069,234.303,234.035
26.0,HP,12.0,260.921,1.257,13.35,2.0,166.0,262.178,248.828,248.573
27.0,HP,3.0,267.334,0.728,3.754,2.0,168.0,268.062,264.308,263.682
28.0,HP,7.5,277.358,0.718,8.278,2.0,170.0,278.076,269.798,269.564
29.0,HP,6.0,286.099,0.841,6.96,2.0,172.0,286.94,279.98,279.58
30.0,HP,4.5,293.063,0.748,5.316,2.0,174.0,293.811,288.495,288.444
31.0,HP,9.0,305.224,0.728,9.953,2.0,176.0,305.952,295.999,295.311
32.0,HP,7.5,315.417,0.738,8.478,2.0,178.0,316.155,307.677,307.456
33.0,HP,3.0,321.132,0.852,3.957,2.0,180.0,321.984,318.027,317.659
