bkIdx,trialIdx,keypressIdx,timestamp,blocktime
1,1,1,178,0.522
1,1,2,323,0.667
1,1,3,475,0.819
1,1,4,628,0.972
1,1,5,744,1.088
1,1,6,895,1.2389999999999999
1,1,7,997,1.341
1,1,8,1129,1.4729999999999999
1,1,9,1245,1.589
1,1,10,1386,1.73
1,1,11,1522,1.866
1,1,12,1755,2.0989999999999998
1,1,13,1887,2.231
1,1,14,2042,2.3859999999999997
1,1,15,2164,2.508
1,1,16,2288,2.6319999999999997
1,1,17,2382,2.726
1,1,18,2507,2.851
1,1,19,2648,2.992
1,1,20,2860,3.2039999999999997
1,1,21,3052,3.396
1,1,22,3194,3.538
1,2,1,124,5.752999999999999
1,2,2,260,5.888999999999999
1,2,3,397,6.026
1,2,4,497,6.1259999999999994
1,2,5,616,6.244999999999999
1,2,6,737,6.366
1,2,7,863,6.491999999999999
1,2,8,998,6.627
1,2,9,1120,6.749
1,2,10,1233,6.862
1,2,11,1376,7.004999999999999
1,2,12,1502,7.130999999999999
1,2,13,1621,7.25
1,2,14,1780,7.409
1,2,15,2013,7.6419999999999995
1,2,16,2164,7.792999999999999
1,2,17,2296,7.924999999999999
1,2,18,2425,8.053999999999998
1,2,19,2566,8.195
1,2,20,2681,8.309999999999999
1,2,21,2810,8.439
1,2,22,2938,8.567
1,2,23,3076,8.705
1,2,24,3214,8.843
1,3,1,109,11.059
1,3,2,222,11.171999999999999
1,3,3,340,11.29
1,3,4,471,11.421
1,3,5,596,11.546
1,3,6,709,11.658999999999999
1,3,7,851,11.800999999999998
1,3,8,976,11.925999999999998
1,3,9,1107,12.056999999999999
1,3,10,1226,12.175999999999998
1,4,1,145,14.984
1,4,2,278,15.117
1,4,3,430,15.269
1,4,4,556,15.395
1,4,5,681,15.52
1,4,6,823,15.662
1,4,7,945,15.784
1,4,8,1073,15.912
1,4,9,1205,16.044
1,4,10,1346,16.185000000000002
1,4,11,1462,16.301000000000002
1,4,12,1583,16.422
1,4,13,1719,16.558
1,4,14,1856,16.695
1,4,15,1976,16.815
1,4,16,2105,16.944
1,4,17,2220,17.059
1,4,18,2329,17.168
1,4,19,2500,17.339
1,4,20,2635,17.474
1,4,21,2796,17.635
1,4,22,2914,17.753
1,4,23,3049,17.888
1,4,24,3171,18.01
1,4,25,3310,18.149
1,4,26,3460,18.299
1,4,27,3608,18.447
1,4,28,3743,18.582
1,4,29,3878,18.717
1,4,30,3994,18.833000000000002
1,4,31,4148,18.987000000000002
1,4,32,4283,19.122
1,4,33,4422,19.261
1,4,34,4554,19.393
1,5,1,182,21.755
1,5,2,347,21.92
1,5,3,477,22.05
1,5,4,606,22.179000000000002
1,5,5,779,22.352
1,5,6,892,22.465
1,5,7,1042,22.615000000000002
1,5,8,1174,22.747
1,5,9,1324,22.897000000000002
1,5,10,1465,23.038
1,5,11,1591,23.164
1,5,12,1744,23.317
1,5,13,1890,23.463
1,5,14,2055,23.628
1,5,15,2178,23.751
1,5,16,2321,23.894000000000002
1,5,17,2469,24.042
1,5,18,2619,24.192
1,5,19,2758,24.331
1,5,20,2884,24.457
1,5,21,3028,24.601
1,5,22,3150,24.723
1,5,23,3301,24.874000000000002
1,5,24,3440,25.013
1,5,25,3567,25.14
1,5,26,3712,25.285
1,6,1,340,28.75
1,6,2,489,28.899
1,6,3,602,29.012
1,6,4,734,29.144
1,6,5,860,29.27
1,6,6,1000,29.41
1,6,7,1141,29.551000000000002
1,6,8,1279,29.689
1,6,9,1421,29.831
1,6,10,1546,29.956
1,6,11,1681,30.091
1,6,12,1815,30.225
1,6,13,1944,30.354
1,6,14,2076,30.486
1,6,15,2207,30.617
1,6,16,2344,30.754
1,6,17,2486,30.896
1,6,18,2614,31.024
1,6,19,2737,31.147
1,6,20,2875,31.285
1,6,21,3008,31.418
1,6,22,3160,31.57
1,6,23,3286,31.696
1,6,24,3417,31.826999999999998
1,6,25,3542,31.951999999999998
1,6,26,3664,32.074
1,7,1,138,34.342999999999996
1,7,2,284,34.489
1,7,3,394,34.599
1,7,4,545,34.75
1,7,5,671,34.876
1,8,1,150,37.921
1,8,2,269,38.04
1,8,3,404,38.175000000000004
1,8,4,539,38.31
1,8,5,678,38.449
1,9,1,106,40.891
1,9,2,234,41.019
1,9,3,379,41.163999999999994
1,9,4,643,41.428
1,9,5,826,41.611
1,9,6,955,41.739999999999995
1,9,7,1100,41.885
1,9,8,1230,42.01499999999999
1,9,9,1357,42.141999999999996
1,9,10,1485,42.269999999999996
1,9,11,1633,42.418
1,9,12,1742,42.526999999999994
1,9,13,1873,42.657999999999994
1,9,14,2002,42.787
1,9,15,2151,42.93599999999999
1,9,16,2263,43.047999999999995
1,9,17,2381,43.166
1,9,18,2520,43.305
1,9,19,2654,43.43899999999999
1,9,20,2796,43.580999999999996
1,9,21,2908,43.693
1,10,1,147,46.016
1,10,2,288,46.157
1,10,3,414,46.283
1,10,4,551,46.42
1,10,5,693,46.562
1,10,6,827,46.696
1,10,7,985,46.854
1,10,8,1109,46.978
1,10,9,1241,47.11
1,10,10,1364,47.233
1,10,11,1505,47.374
1,10,12,1637,47.506
1,10,13,1758,47.627
1,10,14,1871,47.74
1,10,15,2031,47.9
1,10,16,2195,48.064
1,10,17,2335,48.204
1,10,18,2464,48.333
1,10,19,2603,48.472
1,10,20,2731,48.6
1,10,21,2856,48.725
1,10,22,2975,48.844
1,10,23,3132,49.001
1,10,24,3270,49.139
1,10,25,3399,49.268
1,10,26,3531,49.4
1,10,27,3683,49.552
1,10,28,3793,49.662
1,10,29,3919,49.788
1,10,30,4063,49.932
1,10,31,4207,50.076
1,10,32,4336,50.205
1,10,33,4458,50.327
1,10,34,4587,50.456
1,10,35,4728,50.597
1,10,36,4853,50.722
1,10,37,4981,50.85
1,10,38,5116,50.985
1,10,39,5271,51.14
1,10,40,5416,51.285
1,10,41,5550,51.419
1,10,42,5698,51.567
1,10,43,5794,51.663
1,11,1,155,53.834
1,11,2,316,53.995000000000005
1,11,3,461,54.14
1,11,4,590,54.269000000000005
1,11,5,733,54.412
1,11,6,853,54.532000000000004
1,11,7,997,54.676
1,11,8,1142,54.821000000000005
1,11,9,1267,54.946000000000005
1,11,10,1405,55.084
1,11,11,1534,55.213
1,11,12,1650,55.329
1,11,13,1809,55.488
1,11,14,1950,55.629000000000005
1,11,15,2091,55.77
1,11,16,2232,55.911
1,11,17,2361,56.04
1,11,18,2502,56.181000000000004
1,11,19,2643,56.322
1,11,20,2777,56.456
1,11,21,2947,56.626000000000005
1,11,22,3070,56.749
1,11,23,3198,56.877
1,11,24,3339,57.018
1,12,1,134,59.167
1,12,2,272,59.305
1,12,3,395,59.428000000000004
1,12,4,532,59.565
1,12,5,664,59.697
1,12,6,799,59.832
1,12,7,931,59.964
1,12,8,1078,60.111000000000004
1,12,9,1226,60.259
1,12,10,1348,60.381
1,12,11,1493,60.526
1,12,12,1644,60.677
1,12,13,1762,60.795
1,12,14,1910,60.943
1,12,15,2061,61.094
1,12,16,2188,61.221000000000004
1,12,17,2314,61.347
1,13,1,150,63.974
1,13,2,283,64.107
1,13,3,427,64.251
1,13,4,585,64.40899999999999
1,13,5,723,64.547
1,13,6,838,64.66199999999999
1,13,7,973,64.797
1,13,8,1115,64.939
1,13,9,1237,65.06099999999999
1,13,10,1384,65.208
1,13,11,1510,65.334
1,13,12,1667,65.491
1,13,13,1798,65.622
1,13,14,1927,65.751
1,13,15,2045,65.869
1,13,16,2190,66.014
