bkIdx,trialIdx,keypressIdx,timestamp,blocktime
1,1,1,176,1.099
1,1,2,352,1.275
1,1,3,544,1.467
1,1,4,745,1.6680000000000001
1,1,5,936,1.859
1,1,6,1128,2.051
1,1,7,1304,2.2270000000000003
1,1,8,1504,2.427
1,1,9,1696,2.6189999999999998
1,1,10,1889,2.8120000000000003
1,1,11,2072,2.995
1,1,12,2264,3.187
1,1,13,2440,3.363
1,1,14,2624,3.547
1,1,15,2824,3.747
1,1,16,3008,3.931
1,1,17,3210,4.133
1,1,18,3400,4.323
1,1,19,3591,4.514
1,1,20,3768,4.691
1,1,21,3960,4.883
1,1,22,4160,5.083
1,1,23,4354,5.277
1,1,24,4562,5.485
1,1,25,4737,5.66
1,1,26,4936,5.859
1,1,27,5128,6.051
1,1,28,5296,6.219
1,1,29,5496,6.4190000000000005
1,1,30,5688,6.611
1,1,31,5864,6.787
1,1,32,6047,6.97
1,1,33,6248,7.171
1,1,34,6440,7.363
1,1,35,6640,7.563
1,1,36,6832,7.755
1,1,37,7016,7.939
1,1,38,7192,8.115
1,1,39,7369,8.292
1,1,40,7576,8.498999999999999
1,1,41,7728,8.651
1,1,42,7912,8.835
1,1,43,8104,9.027
1,1,44,8289,9.212
1,1,45,8481,9.404
1,1,46,8656,9.579
1,1,47,8858,9.781
1,1,48,9049,9.972
1,1,49,9223,10.146
1,1,50,9407,10.33
1,1,51,9607,10.53
1,1,52,9791,10.714
1,1,53,9968,10.891
1,1,54,10152,11.075
1,1,55,10360,11.283
1,1,56,10568,11.491
1,1,57,10762,11.685
1,1,58,10945,11.868
1,1,59,11119,12.042
1,1,60,11328,12.251
1,1,61,11511,12.434
1,1,62,11696,12.619
1,1,63,11864,12.787
1,1,64,12055,12.978
1,1,65,12240,13.163
1,1,66,12423,13.346
1,1,67,12608,13.531
1,1,68,12791,13.714
1,1,69,12984,13.907
1,1,70,13189,14.112
1,1,71,13360,14.283
1,1,72,13544,14.467
1,1,73,13743,14.666
1,1,74,13936,14.859
1,1,75,14136,15.059
1,1,76,14312,15.235
1,1,77,14504,15.427
1,1,78,14688,15.611
1,1,79,14874,15.797
1,1,80,15056,15.979
1,1,81,15232,16.155
1,1,82,15424,16.347
1,1,83,15615,16.538
1,1,84,15792,16.715
1,1,85,15993,16.916
1,2,1,176,19.154999999999998
1,2,2,336,19.314999999999998
1,2,3,520,19.499
1,2,4,680,19.659
1,2,5,872,19.851
1,2,6,1063,20.041999999999998
1,2,7,1236,20.215
1,2,8,1392,20.371
1,2,9,1600,20.579
1,2,10,1793,20.772
1,2,11,1968,20.947
1,2,12,2152,21.131
1,2,13,2337,21.316
1,2,14,2512,21.491
1,2,15,2704,21.683
1,2,16,2881,21.86
1,2,17,3072,22.051
1,2,18,3256,22.235
1,2,19,3432,22.410999999999998
1,2,20,3615,22.594
1,2,21,3808,22.787
1,2,22,3992,22.971
1,2,23,4178,23.157
1,2,24,4353,23.332
1,3,1,199,26.043000000000003
1,3,2,360,26.204
1,3,3,527,26.371000000000002
1,3,4,694,26.538
1,3,5,879,26.723000000000003
1,3,6,1047,26.891000000000002
1,3,7,1231,27.075000000000003
1,4,1,191,29.497999999999998
1,4,2,368,29.674999999999997
1,4,3,560,29.866999999999997
1,4,4,735,30.041999999999998
1,4,5,920,30.227
1,4,6,1109,30.415999999999997
1,4,7,1280,30.587
1,4,8,1472,30.779
1,4,9,1655,30.962
1,4,10,1848,31.154999999999998
1,4,11,2025,31.331999999999997
1,4,12,2208,31.515
1,4,13,2400,31.706999999999997
1,4,14,2594,31.901
1,4,15,2768,32.074999999999996
1,4,16,2952,32.259
1,4,17,3136,32.443
1,4,18,3311,32.617999999999995
1,4,19,3488,32.795
1,4,20,3672,32.979
