trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,23.999,,,17.304,0.0,0.0,17.606,0.302,0.0
2.0,LP,4.253,23.671,1.028,5.331,2.0,2.0,24.699,19.368,19.108
3.0,LP,1.203,27.688,0.992,2.317,2.0,4.0,28.68,26.363,26.205
4.0,LP,23.999,,,10.444,0.0,4.0,40.782,30.338,30.207
5.0,LP,7.65,50.28,0.668,8.414,2.0,6.0,50.948,42.534,42.306
6.0,LP,4.253,56.994,1.058,5.469,2.0,8.0,58.052,52.583,52.448
7.0,LP,0.569,60.435,0.863,1.605,2.0,10.0,61.298,59.693,59.57
8.0,LP,0.569,63.663,0.851,1.55,2.0,12.0,64.514,62.964,62.811
9.0,LP,23.999,,,7.348,0.0,12.0,73.632,66.284,66.015
10.0,LP,23.999,,,10.771,0.0,12.0,85.919,75.148,75.133
11.0,LP,13.596,101.085,1.03,14.678,2.0,14.0,102.115,87.437,87.421
12.0,LP,2.312,106.253,0.673,3.047,2.0,16.0,106.926,103.879,103.616
13.0,LP,7.65,116.41,0.69,8.395,2.0,18.0,117.1,108.705,108.426
14.0,LP,1.203,120.125,0.86,2.14,2.0,20.0,120.985,118.845,118.61
15.0,LP,4.253,127.06,0.669,5.037,2.0,22.0,127.729,122.692,122.493
16.0,LP,13.596,143.222,0.869,14.599,2.0,24.0,144.091,129.492,129.23
17.0,LP,1.203,147.1,0.697,1.993,2.0,26.0,147.797,145.804,145.595
18.0,LP,7.65,157.27,0.697,8.403,2.0,28.0,157.967,149.564,149.3
19.0,LP,7.65,167.573,0.697,8.53,2.0,30.0,168.27,159.74,159.48
20.0,LP,13.596,183.806,0.699,14.478,2.0,32.0,184.505,170.027,169.782
21.0,LP,4.253,190.584,0.724,5.03,2.0,34.0,191.308,186.278,186.014
22.0,LP,23.999,,,23.996,0.0,34.0,217.073,193.077,192.809
23.0,LP,0.206,219.032,0.901,1.113,2.0,36.0,219.933,218.82,218.576
24.0,LP,23.999,,,23.619,0.0,36.0,245.318,221.699,221.434
25.0,LP,1.203,248.378,0.707,2.064,2.0,38.0,249.085,247.021,246.82
26.0,LP,1.203,252.08,0.703,2.048,2.0,40.0,252.783,250.735,250.6
27.0,LP,2.312,256.782,0.679,3.124,2.0,42.0,257.461,254.337,254.285
28.0,LP,0.206,259.58,0.885,1.245,2.0,44.0,260.465,259.22,258.975
29.0,LP,2.312,264.563,0.688,3.029,2.0,46.0,265.251,262.222,261.971
30.0,LP,13.596,280.774,1.645,15.409,2.0,48.0,282.419,267.01,266.752
31.0,LP,23.999,,,23.146,0.0,48.0,307.2,284.054,283.92
32.0,LP,2.312,311.316,0.912,3.33,2.0,50.0,312.228,308.898,308.715
33.0,LP,4.253,318.004,0.685,4.953,2.0,52.0,318.689,313.736,313.729
34.0,LP,0.206,320.824,0.881,1.247,2.0,54.0,321.705,320.458,320.189
35.0,LP,4.253,327.753,0.687,5.001,2.0,56.0,328.44,323.439,323.206
36.0,LP,7.65,337.929,0.685,8.421,2.0,58.0,338.614,330.193,329.941
37.0,LP,0.206,340.501,0.865,1.079,2.0,60.0,341.366,340.287,340.116
38.0,LP,13.596,,,10.163,0.0,60.0,353.193,343.03,342.871
39.0,LP,13.596,368.612,0.7,14.405,2.0,62.0,369.312,354.907,354.706
40.0,LP,0.206,371.416,0.914,1.305,2.0,64.0,372.33,371.025,370.828
41.0,LP,7.65,381.763,0.883,8.703,2.0,66.0,382.646,373.943,373.831
42.0,LP,2.312,386.797,0.682,3.066,2.0,68.0,387.479,384.413,384.147
43.0,LP,0.569,389.996,0.889,1.636,2.0,70.0,390.885,389.249,388.98
44.0,LP,0.206,393.022,0.675,1.047,2.0,72.0,393.697,392.65,392.388
45.0,LP,1.203,396.745,0.855,2.103,2.0,74.0,397.6,395.497,395.202
46.0,LP,13.596,413.063,1.666,15.363,2.0,76.0,414.729,399.366,399.102
47.0,LP,7.65,424.139,0.69,8.385,2.0,78.0,424.829,416.444,416.23
48.0,LP,23.999,450.573,0.711,24.805,2.0,80.0,451.284,426.479,426.331
49.0,LP,0.569,453.621,0.711,1.477,2.0,82.0,454.332,452.855,452.801
50.0,LP,1.203,457.386,0.692,1.988,2.0,84.0,458.078,456.09,455.832
51.0,LP,0.569,460.59,0.698,1.432,2.0,86.0,461.288,459.856,459.58
52.0,LP,7.65,470.799,0.703,8.485,2.0,88.0,471.502,463.017,462.795
53.0,LP,0.569,473.645,0.872,1.447,2.0,90.0,474.517,473.07,473.004
54.0,LP,2.312,478.749,0.853,3.312,2.0,92.0,479.602,476.29,476.019
55.0,LP,23.999,505.42,0.694,24.699,2.0,94.0,506.114,481.415,481.104
56.0,LP,4.253,512.081,0.704,4.97,2.0,96.0,512.785,507.815,507.616
57.0,LP,2.312,516.873,0.861,3.202,2.0,98.0,517.734,514.532,514.307
58.0,LP,1.203,520.711,0.86,2.145,2.0,100.0,521.571,519.426,519.236
59.0,LP,0.206,523.71,0.897,1.248,2.0,102.0,524.607,523.359,523.074
60.0,LP,0.206,526.725,0.873,1.228,2.0,104.0,527.598,526.37,526.112
61.0,LP,0.569,530.053,0.916,1.629,2.0,106.0,530.969,529.34,529.102
62.0,LP,13.596,546.478,0.691,14.423,2.0,108.0,547.169,532.746,532.485
63.0,LP,0.569,549.53,0.694,1.417,2.0,110.0,550.224,548.807,548.686
64.0,LP,4.253,556.371,0.849,5.262,2.0,112.0,557.22,551.958,551.727
65.0,LP,4.253,563.202,0.698,4.951,2.0,114.0,563.9,558.949,558.722
66.0,LP,0.569,566.416,0.7,1.439,2.0,116.0,567.116,565.677,565.416
67.0,LP,0.206,569.237,0.681,1.05,2.0,118.0,569.918,568.868,568.617
68.0,LP,4.253,576.085,0.868,5.253,2.0,120.0,576.953,571.7,571.421
69.0,LP,23.999,,,16.333,0.0,120.0,595.057,578.724,578.469
1.0,HP,9.0,9.626,0.711,9.864,2.0,122.0,10.337,0.473,0.0
2.0,HP,10.5,22.633,0.694,11.356,2.0,124.0,23.327,11.971,11.837
3.0,HP,3.0,28.192,0.687,3.817,2.0,126.0,28.879,25.062,24.828
4.0,HP,4.5,35.334,0.744,5.287,2.0,128.0,36.078,30.791,30.38
5.0,HP,3.0,40.958,0.668,3.887,2.0,130.0,41.626,37.739,37.594
6.0,HP,12.0,,,9.131,0.0,130.0,52.51,43.379,43.126
7.0,HP,10.5,64.916,0.7,11.38,2.0,132.0,65.616,54.236,54.011
8.0,HP,10.5,77.842,0.691,11.206,2.0,134.0,78.533,67.327,67.116
9.0,HP,12.0,92.081,0.729,12.759,2.0,136.0,92.81,80.051,80.034
10.0,HP,6.0,100.687,0.694,6.81,2.0,138.0,101.381,94.571,94.311
11.0,HP,12.0,115.123,0.696,12.718,2.0,140.0,115.819,103.101,102.883
12.0,HP,9.0,126.538,0.694,9.783,2.0,142.0,127.232,117.449,117.32
13.0,HP,1.5,130.492,0.695,2.335,2.0,144.0,131.187,128.852,128.733
14.0,HP,6.0,139.11,0.9,7.099,2.0,146.0,140.01,132.911,132.697
15.0,HP,6.0,147.843,0.732,6.904,2.0,148.0,148.575,141.671,141.512
16.0,HP,10.5,160.827,0.707,11.333,2.0,150.0,161.534,150.201,150.079
17.0,HP,7.5,170.906,0.692,8.386,2.0,152.0,171.598,163.212,163.034
18.0,HP,1.5,174.95,0.909,2.544,2.0,154.0,175.859,173.315,173.109
19.0,HP,4.5,182.112,0.696,5.205,2.0,156.0,182.808,177.603,177.359
20.0,HP,4.5,189.179,0.742,5.392,2.0,158.0,189.921,184.529,184.31
21.0,HP,6.0,197.875,0.721,6.926,2.0,160.0,198.596,191.67,191.423
22.0,HP,7.5,207.849,0.746,8.273,2.0,162.0,208.595,200.322,200.097
23.0,HP,7.5,217.8,0.512,8.188,2.0,164.0,218.312,210.124,210.096
24.0,HP,9.0,229.158,0.722,9.834,2.0,166.0,229.88,220.046,219.815
25.0,HP,12.0,243.561,0.722,12.768,2.0,168.0,244.283,231.515,231.382
26.0,HP,12.0,258.024,0.706,12.823,2.0,170.0,258.73,245.907,245.796
27.0,HP,3.0,263.547,0.719,3.865,2.0,172.0,264.266,260.401,260.231
28.0,HP,7.5,273.522,0.714,8.272,2.0,174.0,274.236,265.964,265.781
29.0,HP,6.0,282.061,0.734,6.85,2.0,176.0,282.795,275.945,275.737
30.0,HP,4.5,288.869,0.727,5.227,2.0,178.0,289.596,284.369,284.296
31.0,HP,9.0,300.424,0.707,9.828,2.0,180.0,301.131,291.303,291.1
32.0,HP,7.5,310.51,0.703,8.372,2.0,182.0,311.213,302.841,302.633
33.0,HP,3.0,315.798,0.704,3.729,2.0,184.0,316.502,312.773,312.715
34.0,HP,3.0,321.397,0.705,3.856,2.0,186.0,322.102,318.246,318.003
