bkIdx,trialIdx,keypressIdx,timestamp,blocktime
1,1,1,175,1.2830000000000001
1,1,2,335,1.443
1,1,3,485,1.593
1,1,4,635,1.743
1,1,5,785,1.8930000000000002
1,1,6,935,2.043
1,1,7,1090,2.1980000000000004
1,1,8,1255,2.363
1,1,9,1411,2.519
1,1,10,1576,2.684
1,1,11,1736,2.8440000000000003
1,1,12,1895,3.003
1,1,13,2045,3.153
1,1,14,2225,3.333
1,1,15,2400,3.508
1,1,16,2585,3.693
1,1,17,2736,3.8440000000000003
1,1,18,2895,4.003
1,1,19,3047,4.155
1,1,20,3207,4.3149999999999995
1,1,21,3356,4.464
1,1,22,3546,4.654
1,1,23,3701,4.809
1,1,24,3876,4.984
1,1,25,4037,5.145
1,1,26,4201,5.308999999999999
1,1,27,4377,5.484999999999999
1,1,28,4551,5.659000000000001
1,1,29,4696,5.804
1,1,30,4837,5.945
1,1,31,5016,6.1240000000000006
1,1,32,5176,6.284000000000001
1,1,33,5356,6.464
1,1,34,5527,6.635
1,1,35,5702,6.8100000000000005
1,1,36,5872,6.98
1,1,37,6037,7.145
1,1,38,6202,7.3100000000000005
1,1,39,6376,7.484
1,1,40,6537,7.645
1,1,41,6709,7.817
1,1,42,6869,7.977
1,1,43,7047,8.155
1,1,44,7213,8.321
1,1,45,7382,8.49
1,1,46,7547,8.655
1,1,47,7712,8.82
1,1,48,7883,8.991
1,1,49,8057,9.165000000000001
1,1,50,8212,9.32
1,1,51,8393,9.501000000000001
1,1,52,8557,9.665000000000001
1,1,53,8737,9.845
1,1,54,8903,10.011000000000001
1,2,1,166,12.357000000000001
1,2,2,310,12.501000000000001
1,2,3,441,12.632000000000001
1,2,4,631,12.822000000000001
1,2,5,815,13.006
1,2,6,992,13.183
1,2,7,1161,13.352
1,2,8,1325,13.516
1,2,9,1496,13.687000000000001
1,2,10,1646,13.837
1,2,11,1811,14.002
1,2,12,1971,14.162
1,2,13,2141,14.332
1,2,14,2311,14.502
1,2,15,2471,14.662
1,3,1,190,17.288
1,3,2,366,17.464
1,3,3,535,17.633
1,3,4,700,17.798
1,3,5,875,17.973
1,3,6,1030,18.128
1,3,7,1195,18.293
1,3,8,1360,18.458
1,4,1,170,21.115000000000002
1,4,2,345,21.29
1,4,3,509,21.454
1,4,4,675,21.62
1,4,5,845,21.79
1,4,6,1025,21.97
1,4,7,1180,22.125
1,4,8,1335,22.28
1,4,9,1505,22.45
1,4,10,1665,22.61
1,4,11,1830,22.775
1,4,12,2000,22.945
1,4,13,2175,23.12
1,4,14,2346,23.291
1,4,15,2510,23.455
1,4,16,2676,23.621000000000002
1,4,17,2841,23.786
1,4,18,2991,23.936
1,4,19,3165,24.11
1,4,20,3332,24.277
1,4,21,3501,24.446
1,4,22,3666,24.611
1,4,23,3835,24.78
1,4,24,3996,24.941
1,4,25,4170,25.115000000000002
1,4,26,4346,25.291
1,4,27,4502,25.447
1,4,28,4670,25.615000000000002
1,4,29,4826,25.771
1,4,30,4991,25.936
1,4,31,5151,26.096
1,4,32,5291,26.236
1,5,1,215,28.657
1,5,2,345,28.787
1,5,3,530,28.972
1,5,4,691,29.133
1,5,5,840,29.282
1,5,6,1005,29.447
1,5,7,1170,29.612000000000002
1,5,8,1341,29.783
1,5,9,1500,29.942
1,5,10,1665,30.107
1,5,11,1840,30.282
1,5,12,2006,30.448
1,5,13,2185,30.627
1,5,14,2360,30.802
1,5,15,2521,30.963
1,5,16,2681,31.123
1,5,17,2843,31.285
1,5,18,3008,31.45
1,5,19,3178,31.62
1,5,20,3359,31.801000000000002
1,5,21,3523,31.965
1,5,22,3703,32.145
1,5,23,3873,32.315
1,5,24,4049,32.491
1,5,25,4228,32.67
1,5,26,4394,32.836
1,6,1,204,35.281
1,6,2,379,35.455999999999996
1,7,1,175,38.247
1,7,2,340,38.412000000000006
1,7,3,507,38.579
1,7,4,677,38.749
