trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,23.999,,,3.837,0.0,0.0,5.917,2.08,0.0
2.0,LP,4.253,11.959,0.661,4.949,2.0,2.0,12.62,7.671,7.419
3.0,LP,1.203,15.999,0.902,2.43,2.0,4.0,16.901,14.471,14.121
4.0,LP,23.999,,,4.325,0.0,4.0,23.012,18.687,18.402
5.0,LP,7.65,,,7.389,0.0,4.0,32.324,24.935,24.514
6.0,LP,4.253,38.887,1.622,6.038,2.0,6.0,40.509,34.471,33.827
7.0,LP,0.569,42.999,1.125,1.877,2.0,8.0,44.124,42.247,42.01
8.0,LP,0.569,46.534,0.686,1.317,2.0,10.0,47.22,45.903,45.627
9.0,LP,23.999,,,1.98,0.0,10.0,50.971,48.991,48.721
10.0,LP,23.999,,,1.845,0.0,10.0,54.668,52.823,52.473
11.0,LP,13.596,,,1.981,0.0,10.0,58.429,56.448,56.169
12.0,LP,2.312,,,2.566,0.0,10.0,62.733,60.167,59.931
13.0,LP,7.65,,,2.845,0.0,10.0,71.62,68.775,64.235
14.0,LP,1.203,75.079,0.5,1.916,2.0,12.0,75.579,73.663,73.122
15.0,LP,4.253,82.104,0.501,4.958,2.0,14.0,82.605,77.647,77.082
16.0,LP,13.596,,,4.308,0.0,14.0,88.749,84.441,84.107
17.0,LP,1.203,94.847,0.501,1.772,2.0,16.0,95.348,93.576,90.251
18.0,LP,7.65,,,1.917,0.0,16.0,99.132,97.215,96.85
19.0,LP,7.65,,,2.806,0.0,16.0,103.718,100.912,100.633
20.0,LP,13.596,,,0.709,0.0,16.0,106.06,105.351,105.22
21.0,LP,4.253,,,3.39,0.0,16.0,111.302,107.912,107.563
22.0,LP,23.999,,,1.661,0.0,16.0,114.756,113.095,112.803
23.0,LP,0.206,116.816,0.677,0.893,2.0,18.0,117.493,116.6,116.258
24.0,LP,23.999,,,0.933,0.0,18.0,120.301,119.368,118.994
25.0,LP,1.203,,,0.933,0.0,18.0,123.068,122.135,121.801
26.0,LP,1.203,,,1.18,0.0,18.0,126.172,124.992,124.57
27.0,LP,2.312,,,1.172,0.0,18.0,129.156,127.984,127.675
