bkIdx,trialIdx,keypressIdx,timestamp,blocktime
1,1,1,274,1.037
1,1,2,511,1.274
1,1,3,637,1.4
1,1,4,766,1.529
1,1,5,886,1.649
1,1,6,1007,1.77
1,1,7,1146,1.9089999999999998
1,1,8,1253,2.016
1,1,9,1391,2.154
1,1,10,1519,2.282
1,1,11,1650,2.413
1,1,12,1775,2.538
1,1,13,1907,2.67
1,1,14,2033,2.796
1,1,15,2160,2.923
1,1,16,2293,3.056
1,1,17,2416,3.179
1,1,18,2548,3.311
1,1,19,2677,3.44
1,1,20,2808,3.5709999999999997
1,1,21,2935,3.698
1,1,22,3064,3.827
1,1,23,3201,3.964
1,1,24,3324,4.087
1,1,25,3457,4.22
1,1,26,3588,4.351
1,1,27,3718,4.481
1,1,28,3855,4.618
1,1,29,3976,4.739
1,1,30,4113,4.876
1,1,31,4340,5.103
1,1,32,4474,5.237
1,1,33,4606,5.369
1,1,34,4729,5.492
1,1,35,4864,5.627
1,1,36,4997,5.76
1,1,37,5125,5.888
1,1,38,5263,6.026
1,1,39,5392,6.155
1,1,40,5518,6.281
1,1,41,5653,6.4159999999999995
1,1,42,5805,6.568
1,1,43,5921,6.684
1,1,44,6038,6.801
1,1,45,6168,6.931
1,1,46,6299,7.062
1,1,47,6426,7.189
1,1,48,6560,7.3229999999999995
1,1,49,6686,7.449
1,1,50,6818,7.5809999999999995
1,1,51,6950,7.713
1,1,52,7075,7.838
1,1,53,7214,7.977
1,1,54,7330,8.093
1,1,55,7469,8.232000000000001
1,1,56,7592,8.355
1,1,57,7733,8.496
1,1,58,7860,8.623000000000001
1,1,59,7981,8.744
1,1,60,8120,8.883
1,1,61,8238,9.001
1,1,62,8377,9.14
1,1,63,8515,9.278
1,1,64,8639,9.402
1,1,65,8760,9.523
1,1,66,8900,9.663
1,1,67,9034,9.797
1,1,68,9148,9.911
1,1,69,9263,10.026
1,1,70,9394,10.157
1,1,71,9546,10.309
1,1,72,9781,10.544
1,1,73,9916,10.679
1,1,74,10054,10.817
1,1,75,10189,10.952
1,1,76,10307,11.07
1,1,77,10436,11.199
1,1,78,10577,11.34
1,1,79,10677,11.44
1,1,80,10821,11.584
1,1,81,10959,11.722
1,1,82,11076,11.839
1,1,83,11203,11.966
1,1,84,11341,12.104
1,1,85,11483,12.246
1,1,86,11604,12.366999999999999
1,1,87,11729,12.491999999999999
1,1,88,11868,12.631
1,1,89,12007,12.77
1,1,90,12144,12.907
1,1,91,12301,13.064
1,1,92,12524,13.286999999999999
1,1,93,12621,13.384
1,1,94,12748,13.511
1,1,95,12890,13.653
1,1,96,13010,13.773
1,1,97,13146,13.909
1,1,98,13274,14.036999999999999
1,1,99,13363,14.126
1,1,100,13524,14.286999999999999
1,1,101,13651,14.414
1,1,102,13758,14.520999999999999
1,1,103,13900,14.663
1,1,104,14031,14.794
1,1,105,14147,14.91
1,1,106,14294,15.057
1,1,107,14529,15.292
1,1,108,14678,15.441
1,1,109,14783,15.546
1,1,110,14911,15.674
