trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,13.596,,,8.365,0.0,0.0,8.946,0.581,0.0
2.0,LP,2.312,12.984,0.666,3.117,2.0,2.0,13.65,10.533,10.449
3.0,LP,1.203,16.493,0.659,1.979,2.0,4.0,17.152,15.173,15.152
4.0,LP,7.65,,,6.589,0.0,4.0,25.497,18.908,18.655
5.0,LP,4.253,31.485,0.816,5.192,2.0,6.0,32.301,27.109,26.998
6.0,LP,0.206,34.247,0.978,1.301,2.0,8.0,35.225,33.924,33.805
7.0,LP,13.596,,,7.254,0.0,8.0,44.395,37.141,36.727
8.0,LP,23.999,,,7.276,0.0,8.0,53.289,46.013,45.898
9.0,LP,0.206,55.229,0.667,1.013,2.0,10.0,55.896,54.883,54.792
10.0,LP,23.999,,,6.38,0.0,10.0,64.057,57.677,57.398
11.0,LP,1.203,67.141,0.651,1.941,2.0,12.0,67.792,65.851,65.56
12.0,LP,0.206,69.919,0.836,1.167,2.0,14.0,70.755,69.588,69.297
13.0,LP,4.253,76.908,0.678,4.973,2.0,16.0,77.586,72.613,72.258
14.0,LP,7.65,,,6.382,0.0,16.0,85.795,79.413,79.09
15.0,LP,0.569,88.004,0.663,1.31,2.0,18.0,88.667,87.357,87.299
16.0,LP,1.203,91.613,1.467,2.779,2.0,20.0,93.08,90.301,90.172
17.0,LP,13.596,,,7.661,0.0,20.0,102.625,94.964,94.586
18.0,LP,7.65,,,1.675,0.0,20.0,105.856,104.181,104.129
19.0,LP,2.312,110.06,0.663,3.015,2.0,22.0,110.723,107.708,107.372
20.0,LP,2.312,114.767,0.674,3.084,2.0,24.0,115.441,112.357,112.228
21.0,LP,0.206,117.624,0.818,1.131,2.0,26.0,118.442,117.311,116.945
22.0,LP,0.206,120.526,0.652,0.965,2.0,28.0,121.178,120.213,119.958
23.0,LP,7.65,,,6.893,0.0,28.0,129.858,122.965,122.682
24.0,LP,23.999,,,6.35,0.0,28.0,138.051,131.701,131.361
25.0,LP,13.596,,,4.45,0.0,28.0,144.273,139.823,139.554
26.0,LP,1.203,147.334,0.677,1.972,2.0,30.0,148.011,146.039,145.777
27.0,LP,1.203,151.045,0.687,1.959,2.0,32.0,151.732,149.773,149.515
28.0,LP,2.312,155.956,0.645,3.075,2.0,34.0,156.601,153.526,153.237
29.0,LP,23.999,,,4.742,0.0,34.0,162.94,158.198,158.107
30.0,LP,2.312,167.148,0.653,3.107,2.0,36.0,167.801,164.694,164.446
31.0,LP,7.65,,,6.685,0.0,36.0,176.298,169.613,169.303
32.0,LP,7.65,,,5.185,0.0,36.0,183.11,177.925,177.8
33.0,LP,1.203,186.014,0.669,1.973,2.0,38.0,186.683,184.71,184.613
34.0,LP,4.253,192.47,0.686,4.941,2.0,40.0,193.156,188.215,188.189
35.0,LP,1.203,196.269,0.824,2.127,2.0,42.0,197.093,194.966,194.662
36.0,LP,23.999,,,6.166,0.0,42.0,205.139,198.973,198.6
37.0,LP,0.569,207.63,0.648,1.281,2.0,44.0,208.278,206.997,206.644
38.0,LP,7.65,,,6.877,0.0,44.0,216.922,210.045,209.783
39.0,LP,13.596,,,4.718,0.0,44.0,223.45,218.732,218.427
40.0,LP,13.596,,,5.307,0.0,44.0,230.521,225.214,224.963
41.0,LP,0.569,232.928,0.66,1.282,2.0,46.0,233.588,232.306,232.024
42.0,LP,23.999,,,6.939,0.0,46.0,242.282,235.343,235.09
43.0,LP,4.253,248.775,0.668,5.059,2.0,48.0,249.443,244.384,243.785
44.0,LP,2.312,254.047,0.919,3.254,2.0,50.0,254.966,251.712,250.945
45.0,LP,0.569,257.8,2.253,2.91,2.0,52.0,260.053,257.143,256.469
46.0,LP,0.206,261.893,0.805,1.123,2.0,54.0,262.698,261.575,261.555
47.0,LP,1.203,265.623,0.668,1.9,2.0,56.0,266.291,264.391,264.201
48.0,LP,0.569,268.783,0.659,1.283,2.0,58.0,269.442,268.159,267.792
49.0,LP,4.253,275.561,0.658,4.965,2.0,60.0,276.219,271.254,270.945
50.0,LP,0.569,278.743,0.82,1.468,2.0,62.0,279.563,278.095,277.721
51.0,LP,13.596,,,4.567,0.0,62.0,285.957,281.39,281.066
52.0,LP,4.253,292.006,0.671,4.958,2.0,64.0,292.677,287.719,287.459
53.0,LP,4.253,298.983,0.673,4.944,2.0,66.0,299.656,294.712,294.18
54.0,LP,13.596,,,10.187,0.0,66.0,311.373,301.186,301.161
55.0,LP,0.206,313.472,0.669,0.989,2.0,68.0,314.141,313.152,312.876
56.0,LP,0.569,316.495,0.677,1.348,2.0,70.0,317.172,315.824,315.646
57.0,LP,0.569,320.193,0.82,1.461,2.0,72.0,321.013,319.552,318.676
58.0,LP,2.312,325.24,0.67,3.053,2.0,74.0,325.91,322.857,322.515
59.0,LP,4.253,332.033,0.66,5.004,2.0,76.0,332.693,327.689,327.413
60.0,LP,23.999,,,7.533,0.0,76.0,341.997,334.464,334.197
61.0,LP,7.65,,,7.342,0.0,76.0,351.189,343.847,343.501
62.0,LP,0.206,353.419,0.678,1.008,2.0,78.0,354.097,353.089,352.694
63.0,LP,2.312,358.171,0.666,2.988,2.0,80.0,358.837,355.849,355.601
64.0,LP,13.596,,,9.215,0.0,80.0,369.827,360.612,360.34
65.0,LP,1.203,373.043,0.652,1.997,2.0,82.0,373.695,371.698,371.332
66.0,LP,0.206,375.794,0.668,0.971,2.0,84.0,376.462,375.491,375.199
67.0,LP,23.999,,,10.592,0.0,84.0,388.875,378.283,377.966
68.0,LP,23.999,,,5.844,0.0,84.0,396.511,390.667,390.378
69.0,LP,2.312,400.826,0.708,3.051,2.0,86.0,401.534,398.483,398.015
70.0,LP,4.253,407.883,0.668,4.995,2.0,88.0,408.551,403.556,403.038
71.0,LP,1.203,411.801,0.68,1.981,2.0,90.0,412.481,410.5,410.056
72.0,LP,13.596,,,6.799,0.0,90.0,421.084,414.285,413.985
73.0,LP,0.569,423.518,0.664,1.328,2.0,92.0,424.182,422.854,422.586
74.0,LP,2.312,428.174,0.685,3.053,2.0,94.0,428.859,425.806,425.687
75.0,LP,23.999,,,7.233,0.0,94.0,437.866,430.633,430.366
76.0,LP,23.999,,,7.104,0.0,94.0,446.757,439.653,439.371
77.0,LP,13.596,,,6.033,0.0,94.0,454.543,448.51,448.266
78.0,LP,23.999,,,5.818,0.0,94.0,462.201,456.383,456.048
79.0,LP,0.206,464.294,0.671,0.991,2.0,96.0,464.965,463.974,463.708
80.0,LP,4.253,470.945,0.667,5.086,2.0,98.0,471.612,466.526,466.471
81.0,LP,0.569,474.07,0.68,1.344,2.0,100.0,474.75,473.406,473.119
82.0,LP,23.999,,,7.566,0.0,100.0,483.83,476.264,476.257
83.0,LP,7.65,,,7.095,0.0,100.0,492.807,485.712,485.337
84.0,LP,23.999,,,8.502,0.0,100.0,503.166,494.664,494.313
85.0,LP,1.203,506.217,0.838,2.081,2.0,102.0,507.055,504.974,504.675
86.0,LP,2.312,511.249,0.662,3.073,2.0,104.0,511.911,508.838,508.559
87.0,LP,0.569,514.425,0.685,1.343,2.0,106.0,515.11,513.767,513.417
88.0,LP,7.65,524.839,0.693,8.428,2.0,108.0,525.532,517.104,516.62
89.0,LP,2.312,529.785,0.666,3.067,2.0,110.0,530.451,527.384,527.038
90.0,LP,13.596,,,8.487,0.0,110.0,540.76,532.273,531.958
91.0,LP,4.253,546.936,0.662,5.054,2.0,112.0,547.598,542.544,542.268
92.0,LP,2.312,551.722,0.66,3.019,2.0,114.0,552.382,549.363,549.104
93.0,LP,0.206,554.562,0.667,0.978,2.0,116.0,555.229,554.251,553.889
94.0,LP,0.569,557.672,0.695,1.351,2.0,118.0,558.367,557.016,556.735
95.0,LP,0.206,560.48,0.669,0.973,2.0,120.0,561.149,560.176,559.872
96.0,LP,2.312,565.145,0.676,2.988,2.0,122.0,565.821,562.833,562.658
97.0,LP,2.312,570.162,0.837,3.302,2.0,124.0,570.999,567.697,567.331
98.0,LP,7.65,,,6.006,0.0,124.0,578.528,572.522,572.505
99.0,LP,13.596,,,5.954,0.0,124.0,586.227,580.273,580.032
100.0,LP,7.65,,,5.822,0.0,124.0,593.814,587.992,587.731
101.0,LP,0.569,596.229,0.652,1.238,2.0,126.0,596.881,595.643,595.318
1.0,HP,7.5,8.379,0.502,8.007,2.0,128.0,8.881,0.874,0.0
2.0,HP,10.5,,,6.582,0.0,128.0,17.031,10.449,10.386
3.0,HP,4.5,23.203,0.67,5.24,2.0,130.0,23.873,18.633,18.532
4.0,HP,9.0,,,6.013,0.0,130.0,31.695,25.682,25.376
5.0,HP,12.0,,,5.787,0.0,130.0,40.046,34.259,33.197
6.0,HP,9.0,,,6.492,0.0,130.0,48.529,42.037,41.55
7.0,HP,9.0,,,7.878,0.0,130.0,58.276,50.398,50.032
8.0,HP,3.0,63.083,0.677,3.708,2.0,132.0,63.76,60.052,59.781
9.0,HP,12.0,,,6.284,0.0,132.0,71.64,65.356,65.263
10.0,HP,6.0,79.371,0.806,6.981,2.0,134.0,80.177,73.196,73.143
11.0,HP,10.5,,,9.211,0.0,134.0,91.449,82.238,81.68
12.0,HP,7.5,,,5.789,0.0,134.0,99.065,93.276,92.953
13.0,HP,3.0,103.981,0.839,3.919,2.0,136.0,104.82,100.901,100.567
14.0,HP,1.5,107.901,0.652,2.222,2.0,138.0,108.553,106.331,106.324
15.0,HP,7.5,117.876,0.668,8.204,2.0,140.0,118.544,110.34,110.057
16.0,HP,7.5,128.124,0.685,8.212,2.0,142.0,128.809,120.597,120.048
17.0,HP,1.5,132.317,0.65,2.307,2.0,144.0,132.967,130.66,130.312
18.0,HP,6.0,140.909,0.748,6.764,2.0,146.0,141.657,134.893,134.471
19.0,HP,7.5,151.029,0.677,8.245,2.0,148.0,151.706,143.461,143.161
20.0,HP,12.0,,,10.731,0.0,148.0,163.999,153.268,153.209
21.0,HP,3.0,168.852,0.669,3.829,2.0,150.0,169.521,165.692,165.507
22.0,HP,3.0,174.396,0.677,3.717,2.0,152.0,175.073,171.356,171.026
23.0,HP,6.0,182.996,2.444,8.458,2.0,154.0,185.44,176.982,176.578
24.0,HP,3.0,190.283,0.653,3.659,2.0,156.0,190.936,187.277,186.944
25.0,HP,9.0,,,9.343,0.0,156.0,201.954,192.611,192.441
26.0,HP,7.5,,,6.239,0.0,156.0,210.594,204.355,203.461
27.0,HP,9.0,,,4.75,0.0,156.0,217.145,212.395,212.101
28.0,HP,6.0,,,6.468,0.0,156.0,225.449,218.981,218.651
29.0,HP,1.5,228.701,0.84,2.423,2.0,158.0,229.541,227.118,226.953
30.0,HP,4.5,235.837,0.868,5.508,2.0,160.0,236.705,231.197,231.049
31.0,HP,6.0,245.174,0.685,6.854,2.0,162.0,245.859,239.005,238.207
32.0,HP,9.0,257.085,0.669,9.813,2.0,164.0,257.754,247.941,247.362
33.0,HP,10.5,,,8.411,0.0,164.0,268.106,259.695,259.256
34.0,HP,3.0,272.725,0.657,3.706,2.0,166.0,273.382,269.676,269.609
35.0,HP,10.5,,,8.939,0.0,166.0,284.001,275.062,274.886
