bkIdx,trialIdx,keypressIdx,timestamp,blocktime
1,1,1,167,1.1099999999999999
1,1,2,335,1.278
1,1,3,487,1.43
1,1,4,655,1.5979999999999999
1,1,5,823,1.766
1,1,6,991,1.934
1,1,7,1175,2.118
1,1,8,1335,2.278
1,1,9,1502,2.445
1,1,10,1679,2.622
1,1,11,1855,2.798
1,1,12,1991,2.934
1,1,13,2151,3.094
1,1,14,2327,3.27
1,1,15,2496,3.439
1,1,16,2647,3.59
1,1,17,2799,3.742
1,1,18,2959,3.902
1,1,19,3119,4.062
1,1,20,3263,4.2059999999999995
1,1,21,3439,4.382
1,1,22,3615,4.558
1,1,23,3783,4.726
1,1,24,3959,4.902
1,1,25,4127,5.069999999999999
1,1,26,4295,5.2379999999999995
1,1,27,4455,5.398
1,1,28,4623,5.566
1,1,29,4807,5.75
1,1,30,4983,5.925999999999999
1,1,31,5151,6.093999999999999
1,1,32,5319,6.262
1,1,33,5487,6.43
1,1,34,5663,6.606
1,1,35,5815,6.758
1,1,36,5999,6.941999999999999
1,1,37,6175,7.117999999999999
1,1,38,6343,7.286
1,1,39,6519,7.462
1,1,40,6695,7.638
1,1,41,6871,7.814
1,1,42,7023,7.965999999999999
1,1,43,7199,8.142
1,1,44,7383,8.326
1,1,45,7551,8.494
1,1,46,7735,8.678
1,1,47,7903,8.846
1,1,48,8071,9.014
1,1,49,8231,9.174
1,1,50,8383,9.325999999999999
1,1,51,8535,9.478
1,1,52,8679,9.622
1,1,53,8831,9.774
1,1,54,8967,9.91
1,2,1,184,12.117999999999999
1,2,2,384,12.318
1,2,3,544,12.478
1,2,4,744,12.677999999999999
1,2,5,912,12.846
1,2,6,1088,13.021999999999998
1,2,7,1248,13.181999999999999
1,2,8,1424,13.357999999999999
1,2,9,1592,13.526
1,2,10,1752,13.686
1,2,11,1936,13.87
1,2,12,2096,14.03
1,2,13,2256,14.19
1,2,14,2440,14.373999999999999
1,3,1,160,17.198
1,3,2,304,17.342
1,3,3,472,17.51
1,3,4,632,17.67
1,3,5,784,17.822
1,3,6,960,17.998
1,3,7,1120,18.158
1,3,8,1280,18.318
1,4,1,160,20.838
1,4,2,328,21.006
1,4,3,496,21.174
1,4,4,664,21.342000000000002
1,4,5,832,21.51
1,4,6,1007,21.685000000000002
1,4,7,1169,21.847
1,4,8,1352,22.03
1,4,9,1520,22.198
1,4,10,1672,22.35
1,4,11,1808,22.486
1,4,12,1944,22.622
1,4,13,2104,22.782
1,4,14,2264,22.942
1,4,15,2433,23.111
1,4,16,2600,23.278000000000002
1,4,17,2800,23.478
1,4,18,2968,23.646
1,4,19,3152,23.830000000000002
1,4,20,3328,24.006
1,4,21,3504,24.182000000000002
1,4,22,3664,24.342000000000002
1,4,23,3832,24.51
1,4,24,4000,24.678
1,4,25,4200,24.878
1,4,26,4378,25.056
1,4,27,4544,25.222
1,4,28,4720,25.398
1,4,29,4888,25.566000000000003
1,4,30,5064,25.742
1,4,31,5224,25.902
1,4,32,5392,26.07
1,4,33,5568,26.246000000000002
1,4,34,5752,26.43
1,5,1,176,28.733999999999998
1,5,2,354,28.912
1,5,3,536,29.094
1,5,4,720,29.278
1,5,5,888,29.446
1,5,6,1048,29.606
1,5,7,1224,29.782
1,5,8,1400,29.958
1,5,9,1576,30.134
1,5,10,1760,30.318
1,5,11,1936,30.494
1,5,12,2120,30.678
1,5,13,2304,30.862
1,5,14,2480,31.038
1,5,15,2672,31.23
1,5,16,2840,31.398
1,5,17,3008,31.566
1,5,18,3192,31.75
1,5,19,3353,31.911
1,5,20,3520,32.078
1,5,21,3704,32.262
1,5,22,3880,32.438
1,5,23,4056,32.614
1,5,24,4224,32.782
1,5,25,4392,32.95
1,6,1,145,35.503
1,6,2,328,35.686
1,7,1,192,38.262
1,7,2,368,38.438
1,7,3,552,38.622
1,7,4,728,38.798
1,7,5,888,38.958
1,7,6,1064,39.134
1,7,7,1216,39.286
1,7,8,1384,39.454
1,7,9,1536,39.606
1,7,10,1705,39.775
1,7,11,1856,39.926
1,7,12,2024,40.094
1,7,13,2176,40.246
1,7,14,2328,40.398
1,7,15,2472,40.542
1,7,16,2616,40.686
1,7,17,2776,40.846000000000004
1,7,18,2961,41.031
1,7,19,3144,41.214
1,7,20,3336,41.406
1,7,21,3528,41.598
1,7,22,3720,41.79
1,7,23,3896,41.966
1,7,24,4072,42.142
