trialIdx,condition,scheduledDelay,rewardedTime,RT,timeWaited,trialEarnings,totalEarnings,sellTime,trialStartTime,trialReadyTime
1.0,LP,23.999,,,4.877,0.0,0.0,5.819,0.942,0.001
2.0,LP,4.253,12.045,0.687,5.024,2.0,2.0,12.732,7.708,7.321
3.0,LP,1.203,15.912,1.291,2.61,2.0,4.0,17.203,14.593,14.234
4.0,LP,23.999,,,5.41,0.0,4.0,24.182,18.772,18.704
5.0,LP,7.65,,,7.013,0.0,4.0,32.771,25.758,25.684
6.0,LP,4.253,38.626,0.683,4.959,2.0,6.0,39.309,34.35,34.274
7.0,LP,0.569,41.869,1.149,1.793,2.0,8.0,43.018,41.225,40.81
8.0,LP,0.569,45.258,0.664,1.328,2.0,10.0,45.922,44.594,44.519
9.0,LP,23.999,,,6.308,0.0,10.0,54.031,47.723,47.424
10.0,LP,23.999,,,7.196,0.0,10.0,63.052,55.856,55.532
11.0,LP,13.596,,,7.193,0.0,10.0,71.825,64.632,64.556
12.0,LP,2.312,75.855,0.678,3.141,2.0,12.0,76.533,73.392,73.327
13.0,LP,7.65,,,7.77,0.0,12.0,85.976,78.206,78.035
14.0,LP,1.203,88.798,0.667,1.982,2.0,14.0,89.465,87.483,87.478
15.0,LP,4.253,95.654,0.682,5.079,2.0,16.0,96.336,91.257,90.967
16.0,LP,13.596,,,10.035,0.0,16.0,107.917,97.882,97.839
17.0,LP,1.203,110.83,0.829,2.131,2.0,18.0,111.659,109.528,109.419
18.0,LP,7.65,121.517,0.668,8.378,2.0,20.0,122.185,113.807,113.161
19.0,LP,7.65,131.45,0.7,8.439,2.0,22.0,132.15,123.711,123.687
20.0,LP,13.596,,,10.755,0.0,22.0,144.444,133.689,133.652
21.0,LP,4.253,,,0.672,0.0,22.0,146.715,146.043,145.946
22.0,LP,23.999,,,10.541,0.0,22.0,158.922,148.381,148.217
23.0,LP,0.206,160.896,0.85,1.2,2.0,24.0,161.746,160.546,160.424
24.0,LP,23.999,,,8.93,0.0,24.0,172.241,163.311,163.248
25.0,LP,1.203,175.111,0.829,2.174,2.0,26.0,175.94,173.766,173.743
26.0,LP,1.203,178.711,0.666,1.898,2.0,28.0,179.377,177.479,177.443
27.0,LP,2.312,183.363,0.671,3.087,2.0,30.0,184.034,180.947,180.879
28.0,LP,0.206,185.887,0.664,0.991,2.0,32.0,186.551,185.56,185.537
29.0,LP,2.312,190.443,0.674,3.053,2.0,34.0,191.117,188.064,188.055
30.0,LP,13.596,,,13.436,0.0,34.0,206.211,192.775,192.62
31.0,LP,23.999,,,6.323,0.0,34.0,214.36,208.037,207.714
32.0,LP,2.312,218.234,0.663,3.017,2.0,36.0,218.897,215.88,215.863
