bkIdx,trialIdx,keypressIdx,timestamp,blocktime
1,1,1,216,1.516
1,1,2,415,1.715
1,1,3,536,1.836
1,1,4,735,2.035
1,1,5,912,2.212
1,1,6,1264,2.564
1,1,7,1439,2.739
1,1,8,1600,2.9000000000000004
1,1,9,1783,3.083
1,1,10,1952,3.252
1,1,11,2119,3.4190000000000005
1,1,12,2303,3.6029999999999998
1,1,13,2479,3.779
1,1,14,2631,3.931
1,2,1,176,6.4990000000000006
1,2,2,345,6.668
1,2,3,496,6.819000000000001
1,2,4,673,6.996
1,2,5,824,7.147
1,2,6,1009,7.332000000000001
1,2,7,1192,7.515000000000001
1,2,8,1360,7.683000000000001
1,2,9,1528,7.851000000000001
1,2,10,1696,8.019
1,2,11,1864,8.187000000000001
1,2,12,2032,8.355
1,2,13,2200,8.523
1,2,14,2360,8.683
1,3,1,175,11.355
1,3,2,343,11.523
1,3,3,527,11.706999999999999
1,3,4,695,11.875
1,3,5,870,12.049999999999999
1,3,6,1046,12.225999999999999
1,3,7,1230,12.41
1,4,1,188,15.118
1,4,2,364,15.294
1,4,3,548,15.478
1,4,4,723,15.653
1,4,5,892,15.822
1,4,6,1067,15.997
1,4,7,1243,16.173
1,4,8,1419,16.349
1,4,9,1603,16.533
1,4,10,1772,16.701999999999998
1,4,11,1940,16.87
1,4,12,2099,17.029
1,5,1,184,19.549
1,5,2,361,19.726
1,5,3,536,19.901
1,5,4,712,20.076999999999998
1,5,5,880,20.244999999999997
1,5,6,1072,20.436999999999998
1,5,7,1401,20.766
1,5,8,1577,20.942
1,5,9,1752,21.116999999999997
1,5,10,1945,21.31
1,5,11,2120,21.485
1,5,12,2296,21.660999999999998
1,5,13,2465,21.83
1,5,14,2648,22.012999999999998
1,5,15,2816,22.180999999999997
1,6,1,160,24.533
1,6,2,344,24.717000000000002
1,7,1,184,27.645
1,7,2,361,27.822
1,7,3,536,27.997
1,7,4,735,28.195999999999998
1,7,5,911,28.372
1,7,6,1271,28.732
1,7,7,1456,28.916999999999998
1,7,8,1632,29.093
1,7,9,1808,29.269
1,7,10,1984,29.445
1,7,11,2176,29.637
1,7,12,2359,29.82
1,7,13,2544,30.005
1,7,14,2736,30.197
1,7,15,2904,30.365
1,7,16,3072,30.532999999999998
