block,condition,auc,std_wtw,id,sess,key
1,LP,11.114344914914259,2.354310575800049,s0001,1,"('s0001', 1)"
2,HP,11.075304955524688,2.45309339327413,s0001,1,"('s0001', 1)"
1,LP,4.221583273570802,2.149308649070302,s0003,1,"('s0003', 1)"
2,HP,8.313884467454397,4.346483370136803,s0003,1,"('s0003', 1)"
1,LP,5.895147624673346,2.2885420920070727,s0005,1,"('s0005', 1)"
2,HP,9.317740218111878,3.615777475494852,s0005,1,"('s0005', 1)"
1,LP,7.337014871733627,1.7340842017517588,s0006,1,"('s0006', 1)"
2,HP,10.072233307530425,2.240524724021652,s0006,1,"('s0006', 1)"
1,LP,4.881627488766257,2.549137411633613,s0007,1,"('s0007', 1)"
2,HP,6.011028816602771,3.208062422084179,s0007,1,"('s0007', 1)"
1,LP,7.924776937198755,2.916181618007369,s0008,1,"('s0008', 1)"
2,HP,7.235078449586318,3.40196891067644,s0008,1,"('s0008', 1)"
1,LP,3.721256858751146,1.5097845220321235,s0009,1,"('s0009', 1)"
2,HP,3.6459400602347314,1.3700265369302786,s0009,1,"('s0009', 1)"
1,LP,6.958660722216409,3.8032523580861044,s0010,1,"('s0010', 1)"
2,HP,6.272284162311849,4.0034975567394255,s0010,1,"('s0010', 1)"
1,LP,4.8342289762264965,1.5420992300386238,s0011,1,"('s0011', 1)"
2,HP,4.368252208464372,1.2154014528816754,s0011,1,"('s0011', 1)"
1,LP,4.888730043042045,1.4122806735736462,s0012,1,"('s0012', 1)"
2,HP,7.656952663769138,2.5375326011360277,s0012,1,"('s0012', 1)"
1,LP,6.5250441474424985,1.8216853493205687,s0013,1,"('s0013', 1)"
2,HP,10.07563727932128,2.7058297386413637,s0013,1,"('s0013', 1)"
1,LP,7.884343266621175,1.9892162154780262,s0014,1,"('s0014', 1)"
2,HP,10.715813663749442,2.0686481130957284,s0014,1,"('s0014', 1)"
1,LP,5.579389778605529,1.7536017131447683,s0015,1,"('s0015', 1)"
