block,condition,auc,std_wtw,id,sess,key
1,LP,4.747642440864562,2.5838356911386464,s0003,1,"('s0003', 1)"
2,HP,7.476742725657759,4.475026982361802,s0003,1,"('s0003', 1)"
1,LP,6.115529334776559,2.415833667439859,s0005,1,"('s0005', 1)"
2,HP,10.524803110019176,2.7807832824187946,s0005,1,"('s0005', 1)"
1,LP,7.620300405355115,1.8698761916856088,s0006,1,"('s0006', 1)"
2,HP,9.978594474343687,1.997432388277313,s0006,1,"('s0006', 1)"
1,LP,4.860213373539812,2.779025469893199,s0007,1,"('s0007', 1)"
2,HP,6.907893446147722,3.069050989126354,s0007,1,"('s0007', 1)"
1,LP,7.01859057894039,3.1862824732860475,s0008,1,"('s0008', 1)"
2,HP,8.473625238947815,2.9881326001686053,s0008,1,"('s0008', 1)"
1,LP,3.216387471421289,1.2878710768692723,s0009,1,"('s0009', 1)"
2,HP,3.8295749603023452,1.5184071342399412,s0009,1,"('s0009', 1)"
1,LP,5.615527804086122,3.6295213669552773,s0010,1,"('s0010', 1)"
2,HP,7.4435698094051075,3.706456865753757,s0010,1,"('s0010', 1)"
1,LP,4.3708492834026975,1.6221853058406057,s0011,1,"('s0011', 1)"
2,HP,5.1475390651667166,1.4293487034572103,s0011,1,"('s0011', 1)"
1,LP,4.941657714166143,1.5383098700282543,s0012,1,"('s0012', 1)"
2,HP,8.249859439039048,2.488047979278705,s0012,1,"('s0012', 1)"
1,LP,9.171033643597347,2.022333800881408,s0014,1,"('s0014', 1)"
2,HP,9.820979639154633,2.3398950189151932,s0014,1,"('s0014', 1)"
1,LP,3.1266465650182136,1.733430949790512,s0017,1,"('s0017', 1)"
2,HP,5.463789754818466,4.5653825784287205,s0017,1,"('s0017', 1)"
1,LP,2.902347100046083,1.207073692901359,s0018,1,"('s0018', 1)"
2,HP,4.793381585032464,2.3949036871572202,s0018,1,"('s0018', 1)"
1,LP,9.09223307061462,3.01635441356929,s0020,1,"('s0020', 1)"
2,HP,9.997793221019093,2.5575573164340644,s0020,1,"('s0020', 1)"
1,LP,8.698623221422652,3.0639310543437586,s0021,1,"('s0021', 1)"
2,HP,10.239239430244748,3.1438334303839657,s0021,1,"('s0021', 1)"
1,LP,6.482051794629456,3.56143486912953,s0022,1,"('s0022', 1)"
2,HP,9.472974943262681,3.605395062940525,s0022,1,"('s0022', 1)"
1,LP,4.685043563921633,1.408760814418175,s0026,1,"('s0026', 1)"
2,HP,5.376194236286447,1.3243359076031076,s0026,1,"('s0026', 1)"
1,LP,4.818991298985491,2.039198527250405,s0027,1,"('s0027', 1)"
2,HP,5.2043235031380535,2.198398679494214,s0027,1,"('s0027', 1)"
1,LP,9.816111335298793,3.6562395357350326,s0028,1,"('s0028', 1)"
2,HP,10.311235792476973,3.3606817371408346,s0028,1,"('s0028', 1)"
1,LP,4.7677605984385325,3.361730511210463,s0029,1,"('s0029', 1)"
2,HP,8.438103110892602,4.56677443957042,s0029,1,"('s0029', 1)"
1,LP,6.436439721249511,3.4417702992080175,s0030,1,"('s0030', 1)"
2,HP,9.603699543591558,3.7086911345297935,s0030,1,"('s0030', 1)"
1,LP,4.694247481926725,1.9633588785472669,s0031,1,"('s0031', 1)"
2,HP,5.1589311287014015,1.8937113291580971,s0031,1,"('s0031', 1)"
1,LP,7.16942443097521,3.479654821370668,s0032,1,"('s0032', 1)"
2,HP,8.882364645995542,3.2374256316394927,s0032,1,"('s0032', 1)"
1,LP,3.1093690129027967,2.213531748221327,s0036,1,"('s0036', 1)"
2,HP,4.2244591637779045,2.582384759182726,s0036,1,"('s0036', 1)"
1,LP,3.830181781597227,3.2952590377643025,s0038,1,"('s0038', 1)"
2,HP,5.746589310302408,3.8968920960565483,s0038,1,"('s0038', 1)"
1,LP,6.385435557132402,2.4241919214087226,s0039,1,"('s0039', 1)"
2,HP,6.955903820230253,2.4214047968829666,s0039,1,"('s0039', 1)"
1,LP,6.694926827308983,3.124853290850602,s0041,1,"('s0041', 1)"
2,HP,6.831025137972683,3.0366262241788347,s0041,1,"('s0041', 1)"
1,LP,6.956626636688405,3.039948539526888,s0043,1,"('s0043', 1)"
2,HP,8.950137742183724,3.4130311820954398,s0043,1,"('s0043', 1)"
1,LP,11.430584639977335,1.8194121017187612,s0044,1,"('s0044', 1)"
2,HP,11.606392644281225,1.7666155234644023,s0044,1,"('s0044', 1)"
1,LP,4.930049246669528,2.50240056258413,s0045,1,"('s0045', 1)"
2,HP,5.782233533331503,2.3528918332726394,s0045,1,"('s0045', 1)"
1,LP,3.918105427860472,1.7223600098862675,s0046,1,"('s0046', 1)"
2,HP,4.826476185735049,1.4501579853042026,s0046,1,"('s0046', 1)"
1,LP,5.8369340290878196,2.195506795720215,s0047,1,"('s0047', 1)"
2,HP,7.692499314583815,2.381575762442943,s0047,1,"('s0047', 1)"
1,LP,8.828376644234764,3.8524417157644577,s0048,1,"('s0048', 1)"
2,HP,9.062311879720104,3.9706853727081173,s0048,1,"('s0048', 1)"
1,LP,5.089637163381919,2.2804422845000643,s0049,1,"('s0049', 1)"
2,HP,9.111137817864147,3.6289256680423194,s0049,1,"('s0049', 1)"
1,LP,6.323748531935387,3.0061113220818028,s0050,1,"('s0050', 1)"
2,HP,6.9813747328424824,3.082369375948448,s0050,1,"('s0050', 1)"
1,LP,4.641939047942881,2.1390500173162583,s0051,1,"('s0051', 1)"
2,HP,6.719808240661996,2.052557279351615,s0051,1,"('s0051', 1)"
1,LP,8.326245526736011,3.295146907447081,s0052,1,"('s0052', 1)"
2,HP,9.885898347263238,2.7759975257733744,s0052,1,"('s0052', 1)"
1,LP,9.810411725714463,2.762375161540539,s0054,1,"('s0054', 1)"
2,HP,11.79968492519085,0.8596994198083939,s0054,1,"('s0054', 1)"
1,LP,4.210449235902905,2.0193552264341057,s0057,1,"('s0057', 1)"
2,HP,4.594250456928911,2.2241378073778364,s0057,1,"('s0057', 1)"
1,LP,8.536985727099333,2.6719334251400944,s0058,1,"('s0058', 1)"
2,HP,9.308166731344722,2.5402475967688134,s0058,1,"('s0058', 1)"
1,LP,10.94317541350116,1.9265007857173262,s0059,1,"('s0059', 1)"
2,HP,11.639068467227354,1.168591163758855,s0059,1,"('s0059', 1)"
1,LP,4.342327903074116,1.4102977097763352,s0060,1,"('s0060', 1)"
2,HP,4.969381699858446,1.519394483305545,s0060,1,"('s0060', 1)"
1,LP,8.882373066409546,4.572076753842348,s0062,1,"('s0062', 1)"
2,HP,10.813862803913945,3.1307039015869322,s0062,1,"('s0062', 1)"
1,LP,8.03216755697882,3.791137044987851,s0063,1,"('s0063', 1)"
2,HP,8.93207444814314,3.5882782179488366,s0063,1,"('s0063', 1)"
1,LP,6.37342958639493,2.893320022145299,s0064,1,"('s0064', 1)"
2,HP,7.9408434135454184,3.117900820157935,s0064,1,"('s0064', 1)"
1,LP,5.1063295045925745,2.592248652437685,s0066,1,"('s0066', 1)"
2,HP,7.996051410977088,3.0146690693536575,s0066,1,"('s0066', 1)"
1,LP,5.748952765144888,3.3879450800976194,s0068,1,"('s0068', 1)"
2,HP,5.204253847117216,3.696681686208888,s0068,1,"('s0068', 1)"
1,LP,4.474910085112889,2.5459357690560847,s0069,1,"('s0069', 1)"
2,HP,6.303207928685394,3.0700502347232046,s0069,1,"('s0069', 1)"
1,LP,5.4927946489827875,1.3945371303924572,s0071,1,"('s0071', 1)"
2,HP,7.220614961278658,1.3409473503028262,s0071,1,"('s0071', 1)"
1,LP,5.78727020279806,1.5454144760232176,s0074,1,"('s0074', 1)"
2,HP,6.98342454132892,1.976242936113859,s0074,1,"('s0074', 1)"
1,LP,9.79948160591694,2.8321199107588297,s0075,1,"('s0075', 1)"
2,HP,10.139291274270816,2.691866444934254,s0075,1,"('s0075', 1)"
1,LP,9.626928218894758,3.1429566129904947,s0076,1,"('s0076', 1)"
2,HP,10.302245613841494,2.6675351074301736,s0076,1,"('s0076', 1)"
1,LP,6.078047975671569,2.8564122318356118,s0077,1,"('s0077', 1)"
2,HP,6.936162620387103,3.019800022874062,s0077,1,"('s0077', 1)"
1,LP,5.02518064355173,2.023570204860703,s0079,1,"('s0079', 1)"
2,HP,5.878506006682085,1.9290740949479144,s0079,1,"('s0079', 1)"
1,LP,8.429281333381311,2.9527579705232254,s0081,1,"('s0081', 1)"
2,HP,10.108173696336753,2.8839093074264723,s0081,1,"('s0081', 1)"
1,LP,3.699142640430364,2.0057577357296976,s0082,1,"('s0082', 1)"
2,HP,4.398893121037735,2.1381124287267026,s0082,1,"('s0082', 1)"
1,LP,3.8424322795119794,1.6164427240484547,s0083,1,"('s0083', 1)"
2,HP,4.570248325609299,1.7051297049370688,s0083,1,"('s0083', 1)"
1,LP,4.45381388888035,1.386786020745955,s0084,1,"('s0084', 1)"
2,HP,5.32284622214405,1.928248125987451,s0084,1,"('s0084', 1)"
1,LP,5.010471073770238,1.6566889306427022,s0085,1,"('s0085', 1)"
2,HP,5.2470823033199725,1.7270124295495317,s0085,1,"('s0085', 1)"
1,LP,5.523903781894218,1.9661415328329344,s0088,1,"('s0088', 1)"
2,HP,10.340454838353851,2.6244866342602795,s0088,1,"('s0088', 1)"
1,LP,4.469473217130037,1.9837796730147257,s0091,1,"('s0091', 1)"
2,HP,4.875113932402656,1.9537409567020998,s0091,1,"('s0091', 1)"
1,LP,6.630563103493034,2.664518038709607,s0092,1,"('s0092', 1)"
2,HP,8.092568088685237,2.5916710089544033,s0092,1,"('s0092', 1)"
1,LP,7.448966973874654,1.9704100889011555,s0093,1,"('s0093', 1)"
2,HP,9.476075469299332,2.377060815241807,s0093,1,"('s0093', 1)"
1,LP,5.38975062557639,1.0885261190129487,s0096,1,"('s0096', 1)"
2,HP,6.617964434734736,1.7244154990051412,s0096,1,"('s0096', 1)"
1,LP,6.010056831478638,2.249397256773371,s0100,1,"('s0100', 1)"
