block,condition,auc,std_wtw,id,sess,key
1,LP,11.042990809804998,2.542169899216165,s0001,1,"('s0001', 1)"
2,HP,11.201488870113641,2.5336793521351644,s0001,1,"('s0001', 1)"
1,LP,3.8838405438427017,2.192356439237968,s0003,1,"('s0003', 1)"
2,HP,8.286211765592636,4.082212934497731,s0003,1,"('s0003', 1)"
1,LP,5.555177773955981,2.4039814599390152,s0005,1,"('s0005', 1)"
2,HP,9.175103240953977,3.3274633998507257,s0005,1,"('s0005', 1)"
1,LP,7.037064690893954,1.6721606306568368,s0006,1,"('s0006', 1)"
2,HP,9.469306419403917,2.218826270700256,s0006,1,"('s0006', 1)"
1,LP,5.021991063625397,2.575391629120849,s0007,1,"('s0007', 1)"
2,HP,5.401693786122249,2.9755858893491225,s0007,1,"('s0007', 1)"
1,LP,8.021666483397393,2.832667291711538,s0008,1,"('s0008', 1)"
2,HP,7.187567673757641,2.8759109197615644,s0008,1,"('s0008', 1)"
1,LP,3.7469260223770666,1.3952171039949286,s0009,1,"('s0009', 1)"
2,HP,3.3308822551712716,1.135016541164717,s0009,1,"('s0009', 1)"
1,LP,6.962461410887566,3.8994844128450006,s0010,1,"('s0010', 1)"
2,HP,6.383516482040454,3.9345315713710676,s0010,1,"('s0010', 1)"
1,LP,4.998594702527383,1.5708566555799766,s0011,1,"('s0011', 1)"
2,HP,4.02250326152212,1.2100056059777793,s0011,1,"('s0011', 1)"
1,LP,4.653155854291731,1.29359688533065,s0012,1,"('s0012', 1)"
2,HP,7.242292306561346,2.215184474199461,s0012,1,"('s0012', 1)"
1,LP,6.217505428913169,1.9185696513052768,s0013,1,"('s0013', 1)"
2,HP,8.961127934891188,2.520512085210905,s0013,1,"('s0013', 1)"
1,LP,7.997636734796839,1.9095601471034211,s0014,1,"('s0014', 1)"
2,HP,10.18988357735401,2.061023056683477,s0014,1,"('s0014', 1)"
1,LP,5.702563951595284,1.7074294304538842,s0015,1,"('s0015', 1)"
2,HP,5.699609536844841,1.837524963378821,s0015,1,"('s0015', 1)"
1,LP,6.360538322154437,2.8911966447940394,s0016,1,"('s0016', 1)"
2,HP,6.074839245402369,3.087916608269696,s0016,1,"('s0016', 1)"
1,LP,2.2864534577151585,1.0880349289169398,s0018,1,"('s0018', 1)"
