block,condition,auc,std_wtw,id,sess,key
1,LP,4.657776498615189,2.1185729720016826,s0003,1,"('s0003', 1)"
2,HP,7.839043934951173,4.340240902783025,s0003,1,"('s0003', 1)"
1,LP,6.877391591015602,2.4594474340659267,s0005,1,"('s0005', 1)"
2,HP,9.076521991444775,3.839239543126623,s0005,1,"('s0005', 1)"
1,LP,8.221129835352228,1.9559741403444744,s0006,1,"('s0006', 1)"
2,HP,10.181155501042038,2.3955792075132942,s0006,1,"('s0006', 1)"
1,LP,5.507047468134985,2.435224560730088,s0007,1,"('s0007', 1)"
2,HP,5.804786340558092,3.0533322618468888,s0007,1,"('s0007', 1)"
1,LP,4.316332137189476,1.5410853440657852,s0009,1,"('s0009', 1)"
2,HP,3.9601073112355616,1.1552639813685244,s0009,1,"('s0009', 1)"
1,LP,6.595759893135316,3.882071091284426,s0010,1,"('s0010', 1)"
2,HP,6.995809281969133,3.861719018525922,s0010,1,"('s0010', 1)"
1,LP,5.466319953216869,1.9032429988194566,s0011,1,"('s0011', 1)"
2,HP,5.168090246598706,1.2159676080742794,s0011,1,"('s0011', 1)"
1,LP,5.1937710443799645,1.3945327359730835,s0012,1,"('s0012', 1)"
2,HP,7.858922699926831,2.514657224864252,s0012,1,"('s0012', 1)"
1,LP,8.301697047162358,1.894040126974049,s0014,1,"('s0014', 1)"
2,HP,10.516940852810837,2.0151762466163587,s0014,1,"('s0014', 1)"
1,LP,2.659435703926082,1.2322244838773397,s0017,1,"('s0017', 1)"
2,HP,6.239314548526579,4.204846199262584,s0017,1,"('s0017', 1)"
1,LP,2.86051284065977,1.070967044150393,s0018,1,"('s0018', 1)"
2,HP,4.977406606169082,2.3664695781326803,s0018,1,"('s0018', 1)"
1,LP,10.583689100758027,2.185764330684966,s0020,1,"('s0020', 1)"
2,HP,8.100062007592722,2.6700811036922487,s0020,1,"('s0020', 1)"
1,LP,8.908393572486478,3.018158845038207,s0021,1,"('s0021', 1)"
2,HP,9.810306544679241,3.5602947404367447,s0021,1,"('s0021', 1)"
1,LP,8.80849661836313,3.568393491744449,s0025,1,"('s0025', 1)"
2,HP,8.90764851255572,3.507195901233922,s0025,1,"('s0025', 1)"
1,LP,5.278085267219717,1.5222764580699997,s0026,1,"('s0026', 1)"
2,HP,6.2345009635942255,1.8584617105945682,s0026,1,"('s0026', 1)"
